gallus_gallus ENSGALG00000001048
gambusia_affinis ENSGAFG00000014936
poecilia_latipinna ENSPLAG00000003276
poecilia_reticulata ENSPREG00000013536
poecilia_formosa ENSPFOG00000005632
poecilia_mexicana ENSPMEG00000013797
fundulus_heteroclitus ENSFHEG00000021817
cyprinodon_variegatus ENSCVAG00000016741
kryptolebias_marmoratus ENSKMAG00000008117
oryzias_latipes_asm223471v1 ENSORLG00020018460
oryzias_latipes_asm223467v1 ENSORLG00000016507
oryzias_latipes_asm223469v1 ENSORLG00015014522
oryzias_melastigma ENSOMEG00000004267
labrus_bergylta ENSLBEG00000028738
hippocampus_comes ENSHCOG00000001668
scophthalmus_maximus ENSSMAG00000000459
cynoglossus_semilaevis ENSCSEG00000009523
takifugu_rubripes ENSTRUG00000006597
tetraodon_nigroviridis ENSTNIG00000002967
periophthalmus_magnuspinnatus ENSPMGG00000019729
gadus_morhua ENSGMOG00000008809
esox_lucius ENSELUG00000002000
pygocentrus_nattereri ENSPNAG00000002335
astyanax_mexicanus ENSAMXG00000019463
ictalurus_punctatus ENSIPUG00000003391
danio_rerio ENSDARG00000005648
paramormyrops_kingsleyae ENSPKIG00000024055
scleropages_formosus ENSSFOG00015008626
scleropages_formosus ENSSFOG00015014873
paramormyrops_kingsleyae ENSPKIG00000008017
lepisosteus_oculatus ENSLOCG00000005109
pygocentrus_nattereri ENSPNAG00000022121
astyanax_mexicanus ENSAMXG00000040497
danio_rerio ENSDARG00000113533
latimeria_chalumnae ENSLACG00000012982
petromyzon_marinus ENSPMAG00000000704
eptatretus_burgeri ENSEBUG00000005266
ciona_savignyi ENSCSAVG00000007773
ciona_intestinalis ENSCING00000003805
