gallus_gallus ENSGALG00000040380
panthera_tigris_altaica ENSPTIG00000012660
felis_catus ENSFCAG00000024636
phascolarctos_cinereus ENSPCIG00000015547
notamacropus_eugenii ENSMEUG00000007173
sarcophilus_harrisii ENSSHAG00000007212
monodelphis_domestica ENSMODG00000014643
ornithorhynchus_anatinus ENSOANG00000008491
xenopus_tropicalis ENSXETG00000001122
latimeria_chalumnae ENSLACG00000000179
pygocentrus_nattereri ENSPNAG00000005182
astyanax_mexicanus ENSAMXG00000008853
ictalurus_punctatus ENSIPUG00000018684
danio_rerio ENSDARG00000068919
esox_lucius ENSELUG00000012402
paramormyrops_kingsleyae ENSPKIG00000013565
scleropages_formosus ENSSFOG00015003624
labrus_bergylta ENSLBEG00000017178
labrus_bergylta ENSLBEG00000016744
gasterosteus_aculeatus ENSGACG00000000293
takifugu_rubripes ENSTRUG00000023440
tetraodon_nigroviridis ENSTNIG00000014964
mola_mola ENSMMOG00000009759
poecilia_mexicana ENSPMEG00000016338
poecilia_latipinna ENSPLAG00000016665
poecilia_formosa ENSPFOG00000011542
poecilia_reticulata ENSPREG00000013050
xiphophorus_couchianus ENSXCOG00000016419
xiphophorus_maculatus ENSXMAG00000003344
gambusia_affinis ENSGAFG00000000484
fundulus_heteroclitus ENSFHEG00000017651
kryptolebias_marmoratus ENSKMAG00000014692
amphiprion_ocellaris ENSAOCG00000015828
amphiprion_ocellaris ENSAOCG00000011287
amphiprion_percula ENSAPEG00000023593
acanthochromis_polyacanthus ENSAPOG00000000730
stegastes_partitus ENSSPAG00000008017
maylandia_zebra ENSMZEG00005026750
astatotilapia_calliptera ENSACLG00000014360
pundamilia_nyererei ENSPNYG00000019952
haplochromis_burtoni ENSHBUG00000021032
neolamprologus_brichardi ENSNBRG00000007632
oreochromis_niloticus ENSONIG00000000753
amphilophus_citrinellus ENSACIG00000004925
seriola_lalandi_dorsalis ENSSLDG00000005524
seriola_dumerili ENSSDUG00000019366
scophthalmus_maximus ENSSMAG00000012972
mastacembelus_armatus ENSMAMG00000011498
monopterus_albus ENSMALG00000014561
anabas_testudineus ENSATEG00000019071
cyprinodon_variegatus ENSCVAG00000001832
cynoglossus_semilaevis ENSCSEG00000016935
oryzias_latipes_asm223469v1 ENSORLG00015017216
oryzias_latipes_asm223467v1 ENSORLG00000020003
oryzias_latipes_asm223471v1 ENSORLG00020003013
oryzias_melastigma ENSOMEG00000011578
hippocampus_comes ENSHCOG00000003223
periophthalmus_magnuspinnatus ENSPMGG00000002897
gadus_morhua ENSGMOG00000007156
lepisosteus_oculatus ENSLOCG00000001305
eptatretus_burgeri ENSEBUG00000015828
ciona_intestinalis ENSCING00000021519
drosophila_melanogaster FBgn0003482
