parus_major ENSPMJG00000001879
rhinopithecus_roxellana ENSRROG00000041601
rhinopithecus_bieti ENSRBIG00000038710
cebus_capucinus_imitator ENSCCAG00000037736
saimiri_boliviensis_boliviensis ENSSBOG00000023332
callithrix_jacchus ENSCJAG00000037808
aotus_nancymaae ENSANAG00000027634
carlito_syrichta ENSTSYG00000005280
chlorocebus_sabaeus ENSCSAG00000004139
otolemur_garnettii ENSOGAG00000006487
otolemur_garnettii ENSOGAG00000031845
propithecus_coquereli ENSPCOG00000024197
microcebus_murinus ENSMICG00000004406
prolemur_simus ENSPSMG00000006403
sus_scrofa ENSSSCG00000002950
vicugna_pacos ENSVPAG00000003698
bos_mutus ENSBMUG00000000622
bos_taurus ENSBTAG00000018225
bison_bison_bison ENSBBBG00000021508
capra_hircus ENSCHIG00000013381
tursiops_truncatus ENSTTRG00000009088
equus_caballus ENSECAG00000023553
equus_asinus_asinus ENSEASG00005002464
ursus_americanus ENSUAMG00000013925
ursus_maritimus ENSUMAG00000018238
ailuropoda_melanoleuca ENSAMEG00000010583
neovison_vison ENSNVIG00000008144
mustela_putorius_furo ENSMPUG00000017847
canis_lupus_familiaris ENSCAFG00000005973
canis_lupus_dingo ENSCAFG00020017934
vulpes_vulpes ENSVVUG00000013260
panthera_pardus ENSPPRG00000001316
panthera_tigris_altaica ENSPTIG00000012222
felis_catus ENSFCAG00000014488
sorex_araneus ENSSARG00000000433
ovis_aries ENSOARG00000005522
pteropus_vampyrus ENSPVAG00000015247
myotis_lucifugus ENSMLUG00000012365
loxodonta_africana ENSLAFG00000006854
procavia_capensis ENSPCAG00000000533
echinops_telfairi ENSETEG00000007166
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029483
erinaceus_europaeus ENSEEUG00000005744
dasypus_novemcinctus ENSDNOG00000011792
choloepus_hoffmanni ENSCHOG00000006228
gallus_gallus ENSGALG00000052939
ficedula_albicollis ENSFALG00000010549
ornithorhynchus_anatinus ENSOANG00000013196
pygocentrus_nattereri ENSPNAG00000016717
astyanax_mexicanus ENSAMXG00000027386
esox_lucius ENSELUG00000009408
latimeria_chalumnae ENSLACG00000018804
xenopus_tropicalis ENSXETG00000033893
esox_lucius ENSELUG00000014332
gadus_morhua ENSGMOG00000008076
takifugu_rubripes ENSTRUG00000011034
tetraodon_nigroviridis ENSTNIG00000007739
periophthalmus_magnuspinnatus ENSPMGG00000014134
fundulus_heteroclitus ENSFHEG00000006398
cyprinodon_variegatus ENSCVAG00000004984
xiphophorus_maculatus ENSXMAG00000021118
xiphophorus_couchianus ENSXCOG00000012619
gambusia_affinis ENSGAFG00000012223
poecilia_formosa ENSPFOG00000009920
poecilia_latipinna ENSPLAG00000019921
poecilia_mexicana ENSPMEG00000012789
poecilia_reticulata ENSPREG00000000759
kryptolebias_marmoratus ENSKMAG00000021136
oryzias_latipes_asm223471v1 ENSORLG00020003049
oryzias_latipes_asm223471v1 ENSORLG00020003062
oryzias_latipes_asm223467v1 ENSORLG00000006721
oryzias_latipes_asm223469v1 ENSORLG00015005352
oryzias_melastigma ENSOMEG00000013380
maylandia_zebra ENSMZEG00005016755
astatotilapia_calliptera ENSACLG00000015945
haplochromis_burtoni ENSHBUG00000001930
pundamilia_nyererei ENSPNYG00000006392
neolamprologus_brichardi ENSNBRG00000003799
oreochromis_niloticus ENSONIG00000003689
amphilophus_citrinellus ENSACIG00000013854
cynoglossus_semilaevis ENSCSEG00000017030
hippocampus_comes ENSHCOG00000007347
labrus_bergylta ENSLBEG00000020711
gasterosteus_aculeatus ENSGACG00000009761
mola_mola ENSMMOG00000012510
seriola_dumerili ENSSDUG00000018397
seriola_lalandi_dorsalis ENSSLDG00000020970
scophthalmus_maximus ENSSMAG00000013788
monopterus_albus ENSMALG00000012042
mastacembelus_armatus ENSMAMG00000011563
anabas_testudineus ENSATEG00000013302
amphiprion_ocellaris ENSAOCG00000010252
amphiprion_percula ENSAPEG00000024329
acanthochromis_polyacanthus ENSAPOG00000016721
stegastes_partitus ENSSPAG00000010985
stegastes_partitus ENSSPAG00000010971
stegastes_partitus ENSSPAG00000011001
cyanistes_caeruleus ENSCCEG00000019439
pygocentrus_nattereri ENSPNAG00000019408
astyanax_mexicanus ENSAMXG00000031508
ictalurus_punctatus ENSIPUG00000012143
danio_rerio ENSDARG00000061699
paramormyrops_kingsleyae ENSPKIG00000010934
scleropages_formosus ENSSFOG00015006579
xiphophorus_couchianus ENSXCOG00000007911
paramormyrops_kingsleyae ENSPKIG00000010957
lepisosteus_oculatus ENSLOCG00000014617
anser_brachyrhynchus ENSABRG00000005190
anas_platyrhynchos_platyrhynchos ENSAPLG00000027195
petromyzon_marinus ENSPMAG00000008110
