parus_major ENSPMJG00000012897
mesocricetus_auratus ENSMAUG00000000679
nannospalax_galili ENSNGAG00000014957
castor_canadensis ENSCCNG00000010466
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005081
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008559
fukomys_damarensis ENSFDAG00000019205
chinchilla_lanigera ENSCLAG00000010934
cavia_porcellus ENSCPOG00000004072
tupaia_belangeri ENSTBEG00000001445
loxodonta_africana ENSLAFG00000009464
procavia_capensis ENSPCAG00000006235
echinops_telfairi ENSETEG00000002192
ornithorhynchus_anatinus ENSOANG00000006614
ornithorhynchus_anatinus ENSOANG00000031498
xenopus_tropicalis ENSXETG00000009237
latimeria_chalumnae ENSLACG00000001981
takifugu_rubripes ENSTRUG00000021755
tetraodon_nigroviridis ENSTNIG00000012674
mola_mola ENSMMOG00000007135
gasterosteus_aculeatus ENSGACG00000020058
seriola_lalandi_dorsalis ENSSLDG00000005301
seriola_dumerili ENSSDUG00000016194
scophthalmus_maximus ENSSMAG00000005649
cyprinodon_variegatus ENSCVAG00000015551
fundulus_heteroclitus ENSFHEG00000003209
kryptolebias_marmoratus ENSKMAG00000013656
oryzias_latipes_asm223467v1 ENSORLG00000016627
oryzias_latipes_asm223471v1 ENSORLG00020008185
oryzias_latipes_asm223469v1 ENSORLG00015007389
oryzias_melastigma ENSOMEG00000002993
labrus_bergylta ENSLBEG00000008728
anabas_testudineus ENSATEG00000022583
mastacembelus_armatus ENSMAMG00000016772
monopterus_albus ENSMALG00000012282
cynoglossus_semilaevis ENSCSEG00000004765
astatotilapia_calliptera ENSACLG00000015861
pundamilia_nyererei ENSPNYG00000021662
haplochromis_burtoni ENSHBUG00000008069
neolamprologus_brichardi ENSNBRG00000011724
oreochromis_niloticus ENSONIG00000017839
amphilophus_citrinellus ENSACIG00000013159
xiphophorus_maculatus ENSXMAG00000015410
xiphophorus_couchianus ENSXCOG00000013851
gambusia_affinis ENSGAFG00000016168
poecilia_mexicana ENSPMEG00000014781
poecilia_latipinna ENSPLAG00000023927
poecilia_formosa ENSPFOG00000013282
poecilia_reticulata ENSPREG00000022650
amphiprion_percula ENSAPEG00000022159
amphiprion_ocellaris ENSAOCG00000015230
stegastes_partitus ENSSPAG00000003185
acanthochromis_polyacanthus ENSAPOG00000012778
periophthalmus_magnuspinnatus ENSPMGG00000023552
hippocampus_comes ENSHCOG00000003761
gadus_morhua ENSGMOG00000002022
esox_lucius ENSELUG00000003098
monopterus_albus ENSMALG00000006891
pygocentrus_nattereri ENSPNAG00000004689
astyanax_mexicanus ENSAMXG00000005735
ictalurus_punctatus ENSIPUG00000007199
danio_rerio ENSDARG00000089861
paramormyrops_kingsleyae ENSPKIG00000014854
scleropages_formosus ENSSFOG00015021581
lepisosteus_oculatus ENSLOCG00000015748
ciona_intestinalis ENSCING00000006716
