xiphophorus_maculatus ENSXMAG00000025210
cavia_porcellus ENSCPOG00000032241
cavia_aperea ENSCAPG00000011539
dipodomys_ordii ENSDORG00000014313
carlito_syrichta ENSTSYG00000034782
ochotona_princeps ENSOPRG00000001381
tupaia_belangeri ENSTBEG00000007156
erinaceus_europaeus ENSEEUG00000000953
propithecus_coquereli ENSPCOG00000021385
microcebus_murinus ENSMICG00000007596
prolemur_simus ENSPSMG00000019504
otolemur_garnettii ENSOGAG00000033025
pan_troglodytes ENSPTRG00000021460
pan_paniscus ENSPPAG00000031685
gorilla_gorilla ENSGGOG00000002672
homo_sapiens ENSG00000148331
pongo_abelii ENSPPYG00000019680
nomascus_leucogenys ENSNLEG00000017651
macaca_fascicularis ENSMFAG00000007597
macaca_nemestrina ENSMNEG00000043072
macaca_mulatta ENSMMUG00000011816
mandrillus_leucophaeus ENSMLEG00000027726
papio_anubis ENSPANG00000025959
theropithecus_gelada ENSTGEG00000016471
cercocebus_atys ENSCATG00000012160
chlorocebus_sabaeus ENSCSAG00000014602
colobus_angolensis_palliatus ENSCANG00000043785
piliocolobus_tephrosceles ENSPTEG00000004260
rhinopithecus_bieti ENSRBIG00000036157
rhinopithecus_roxellana ENSRROG00000031344
cebus_capucinus_imitator ENSCCAG00000028448
saimiri_boliviensis_boliviensis ENSSBOG00000028309
callithrix_jacchus ENSCJAG00000020312
aotus_nancymaae ENSANAG00000025599
pteropus_vampyrus ENSPVAG00000001207
myotis_lucifugus ENSMLUG00000017313
capra_hircus ENSCHIG00000023406
ovis_aries ENSOARG00000008733
bos_mutus ENSBMUG00000001201
bison_bison_bison ENSBBBG00000024779
bos_taurus ENSBTAG00000008973
sus_scrofa ENSSSCG00000005679
tursiops_truncatus ENSTTRG00000006525
equus_asinus_asinus ENSEASG00005008355
equus_caballus ENSECAG00000018213
ursus_americanus ENSUAMG00000019214
ursus_maritimus ENSUMAG00000020240
ailuropoda_melanoleuca ENSAMEG00000015998
mustela_putorius_furo ENSMPUG00000012917
neovison_vison ENSNVIG00000016615
canis_lupus_dingo ENSCAFG00020023653
canis_lupus_familiaris ENSCAFG00000019984
vulpes_vulpes ENSVVUG00000027390
panthera_pardus ENSPPRG00000014052
panthera_tigris_altaica ENSPTIG00000016471
felis_catus ENSFCAG00000004756
loxodonta_africana ENSLAFG00000002346
procavia_capensis ENSPCAG00000013086
echinops_telfairi ENSETEG00000018075
choloepus_hoffmanni ENSCHOG00000012829
dasypus_novemcinctus ENSDNOG00000048514
phascolarctos_cinereus ENSPCIG00000024067
notamacropus_eugenii ENSMEUG00000007753
monodelphis_domestica ENSMODG00000006761
sarcophilus_harrisii ENSSHAG00000010852
ornithorhynchus_anatinus ENSOANG00000001314
anolis_carolinensis ENSACAG00000008313
xenopus_tropicalis ENSXETG00000014166
latimeria_chalumnae ENSLACG00000008918
