mus_spicilegus ENSMSIG00000009395
colobus_angolensis_palliatus ENSCANG00000037030
rhinopithecus_bieti ENSRBIG00000035266
rhinopithecus_roxellana ENSRROG00000044641
saimiri_boliviensis_boliviensis ENSSBOG00000021312
aotus_nancymaae ENSANAG00000026923
cebus_capucinus_imitator ENSCCAG00000027187
callithrix_jacchus ENSCJAG00000015544
aotus_nancymaae ENSANAG00000028137
carlito_syrichta ENSTSYG00000035437
propithecus_coquereli ENSPCOG00000024735
prolemur_simus ENSPSMG00000011255
otolemur_garnettii ENSOGAG00000003704
carlito_syrichta ENSTSYG00000013441
ursus_maritimus ENSUMAG00000020523
ursus_americanus ENSUAMG00000009519
ursus_americanus ENSUAMG00000024337
ailuropoda_melanoleuca ENSAMEG00000015900
neovison_vison ENSNVIG00000013256
mustela_putorius_furo ENSMPUG00000017024
vulpes_vulpes ENSVVUG00000009857
vulpes_vulpes ENSVVUG00000011191
canis_lupus_familiaris ENSCAFG00000023463
canis_lupus_dingo ENSCAFG00020009780
panthera_pardus ENSPPRG00000000604
panthera_tigris_altaica ENSPTIG00000010372
felis_catus ENSFCAG00000002477
equus_caballus ENSECAG00000020933
equus_asinus_asinus ENSEASG00005004852
bos_taurus ENSBTAG00000020455
bos_mutus ENSBMUG00000015280
bison_bison_bison ENSBBBG00000003374
ovis_aries ENSOARG00000008132
capra_hircus ENSCHIG00000018318
tursiops_truncatus ENSTTRG00000014451
sus_scrofa ENSSSCG00000023437
vicugna_pacos ENSVPAG00000007446
choloepus_hoffmanni ENSCHOG00000013309
dasypus_novemcinctus ENSDNOG00000000458
loxodonta_africana ENSLAFG00000002957
procavia_capensis ENSPCAG00000003512
echinops_telfairi ENSETEG00000007311
myotis_lucifugus ENSMLUG00000007717
myotis_lucifugus ENSMLUG00000028822
petromyzon_marinus ENSPMAG00000007060
cyprinodon_variegatus ENSCVAG00000001518
cyprinodon_variegatus ENSCVAG00000001522
periophthalmus_magnuspinnatus ENSPMGG00000000153
phascolarctos_cinereus ENSPCIG00000027965
notamacropus_eugenii ENSMEUG00000010170
sarcophilus_harrisii ENSSHAG00000012663
monodelphis_domestica ENSMODG00000004495
ornithorhynchus_anatinus ENSOANG00000012843
eptatretus_burgeri ENSEBUG00000007795
eptatretus_burgeri ENSEBUG00000005231
eptatretus_burgeri ENSEBUG00000017044
ornithorhynchus_anatinus ENSOANG00000003765
ornithorhynchus_anatinus ENSOANG00000003768
pogona_vitticeps ENSPVIG00000001961
anolis_carolinensis ENSACAG00000009987
notechis_scutatus ENSNSUG00000006516
salvator_merianae ENSSMRG00000017870
sphenodon_punctatus ENSSPUG00000002645
anser_brachyrhynchus ENSABRG00000010195
anas_platyrhynchos_platyrhynchos ENSAPLG00000016350
meleagris_gallopavo ENSMGAG00000010046
meleagris_gallopavo ENSMGAG00000017227
gallus_gallus ENSGALG00000008294
coturnix_japonica ENSCJPG00005018726
numida_meleagris ENSNMEG00000004674
calidris_pygmaea ENSCPGG00000004031
calidris_pugnax ENSCPUG00000018909
manacus_vitellinus ENSMVIG00005014094
lepidothrix_coronata ENSLCOG00000014138
lonchura_striata_domestica ENSLSDG00000017020
taeniopygia_guttata ENSTGUG00000010241
junco_hyemalis ENSJHYG00000017161
zonotrichia_albicollis ENSZALG00000004698
serinus_canaria ENSSCAG00000013652
ficedula_albicollis ENSFALG00000013566
parus_major ENSPMJG00000005801
cyanistes_caeruleus ENSCCEG00000007850
melopsittacus_undulatus ENSMUNG00000015646
apteryx_owenii ENSAOWG00000012075
apteryx_haastii ENSAHAG00000018985
apteryx_rowi ENSARWG00000016717
dromaius_novaehollandiae ENSDNVG00000014666
nothoprocta_perdicaria ENSNPEG00000011896
crocodylus_porosus ENSCPRG00005013420
gopherus_agassizii ENSGAGG00000002436
chelonoidis_abingdonii ENSCABG00000017505
chrysemys_picta_bellii ENSCPBG00000015066
pelodiscus_sinensis ENSPSIG00000017904
latimeria_chalumnae ENSLACG00000003176
monopterus_albus ENSMALG00000008246
mastacembelus_armatus ENSMAMG00000023390
anabas_testudineus ENSATEG00000009014
mola_mola ENSMMOG00000010750
mola_mola ENSMMOG00000010898
labrus_bergylta ENSLBEG00000019256
scophthalmus_maximus ENSSMAG00000015284
scophthalmus_maximus ENSSMAG00000015369
scophthalmus_maximus ENSSMAG00000015390
seriola_dumerili ENSSDUG00000012375
seriola_lalandi_dorsalis ENSSLDG00000009407
cynoglossus_semilaevis ENSCSEG00000017181
fundulus_heteroclitus ENSFHEG00000019522
cyprinodon_variegatus ENSCVAG00000019702
xiphophorus_couchianus ENSXCOG00000004735
xiphophorus_couchianus ENSXCOG00000001091
xiphophorus_maculatus ENSXMAG00000008118
gambusia_affinis ENSGAFG00000008558
poecilia_formosa ENSPFOG00000004491
poecilia_mexicana ENSPMEG00000008357
poecilia_latipinna ENSPLAG00000015046
poecilia_mexicana ENSPMEG00000003926
poecilia_reticulata ENSPREG00000021387
kryptolebias_marmoratus ENSKMAG00000020220
oryzias_latipes_asm223471v1 ENSORLG00020002149
oryzias_latipes_asm223467v1 ENSORLG00000012718
oryzias_latipes_asm223469v1 ENSORLG00015018652
oryzias_melastigma ENSOMEG00000023848
amphiprion_ocellaris ENSAOCG00000024461
amphiprion_percula ENSAPEG00000022750
acanthochromis_polyacanthus ENSAPOG00000013619
stegastes_partitus ENSSPAG00000020866
amphilophus_citrinellus ENSACIG00000009416
amphilophus_citrinellus ENSACIG00000009297
astatotilapia_calliptera ENSACLG00000021949
maylandia_zebra ENSMZEG00005009223
pundamilia_nyererei ENSPNYG00000002900
haplochromis_burtoni ENSHBUG00000002972
neolamprologus_brichardi ENSNBRG00000023567
oreochromis_niloticus ENSONIG00000020276
taeniopygia_guttata ENSTGUG00000015030
tetraodon_nigroviridis ENSTNIG00000007339
takifugu_rubripes ENSTRUG00000023819
gasterosteus_aculeatus ENSGACG00000011921
hippocampus_comes ENSHCOG00000010596
hippocampus_comes ENSHCOG00000010574
periophthalmus_magnuspinnatus ENSPMGG00000021112
periophthalmus_magnuspinnatus ENSPMGG00000021106
cynoglossus_semilaevis ENSCSEG00000017230
poecilia_latipinna ENSPLAG00000014097
poecilia_mexicana ENSPMEG00000021374
gadus_morhua ENSGMOG00000002239
esox_lucius ENSELUG00000003888
astyanax_mexicanus ENSAMXG00000006873
pygocentrus_nattereri ENSPNAG00000017264
ictalurus_punctatus ENSIPUG00000021797
danio_rerio ENSDARG00000074149
scleropages_formosus ENSSFOG00015020288
paramormyrops_kingsleyae ENSPKIG00000019872
hippocampus_comes ENSHCOG00000020407
hippocampus_comes ENSHCOG00000020490
amphiprion_ocellaris ENSAOCG00000017775
amphiprion_percula ENSAPEG00000011081
acanthochromis_polyacanthus ENSAPOG00000011888
stegastes_partitus ENSSPAG00000001353
astatotilapia_calliptera ENSACLG00000001694
haplochromis_burtoni ENSHBUG00000022621
maylandia_zebra ENSMZEG00005007310
pundamilia_nyererei ENSPNYG00000021288
neolamprologus_brichardi ENSNBRG00000021240
oreochromis_niloticus ENSONIG00000019149
amphilophus_citrinellus ENSACIG00000022367
poecilia_latipinna ENSPLAG00000001231
poecilia_mexicana ENSPMEG00000002597
poecilia_formosa ENSPFOG00000006391
poecilia_reticulata ENSPREG00000015441
xiphophorus_couchianus ENSXCOG00000018664
xiphophorus_maculatus ENSXMAG00000002253
gambusia_affinis ENSGAFG00000001907
fundulus_heteroclitus ENSFHEG00000021740
kryptolebias_marmoratus ENSKMAG00000018031
oryzias_latipes_asm223467v1 ENSORLG00000014557
oryzias_latipes_asm223469v1 ENSORLG00015014302
oryzias_latipes_asm223471v1 ENSORLG00020018706
oryzias_melastigma ENSOMEG00000023274
monopterus_albus ENSMALG00000016107
mastacembelus_armatus ENSMAMG00000003091
anabas_testudineus ENSATEG00000000134
seriola_lalandi_dorsalis ENSSLDG00000002413
seriola_dumerili ENSSDUG00000006154
scophthalmus_maximus ENSSMAG00000003185
gasterosteus_aculeatus ENSGACG00000000653
labrus_bergylta ENSLBEG00000018574
takifugu_rubripes ENSTRUG00000009941
tetraodon_nigroviridis ENSTNIG00000014554
mola_mola ENSMMOG00000021878
cynoglossus_semilaevis ENSCSEG00000003632
periophthalmus_magnuspinnatus ENSPMGG00000023885
gadus_morhua ENSGMOG00000004370
esox_lucius ENSELUG00000019313
pygocentrus_nattereri ENSPNAG00000014927
astyanax_mexicanus ENSAMXG00000001795
ictalurus_punctatus ENSIPUG00000019718
danio_rerio ENSDARG00000014655
petromyzon_marinus ENSPMAG00000003274
eptatretus_burgeri ENSEBUG00000008860
paramormyrops_kingsleyae ENSPKIG00000025108
scleropages_formosus ENSSFOG00015019501
lepisosteus_oculatus ENSLOCG00000010973
xenopus_tropicalis ENSXETG00000005153
