labrus_bergylta ENSLBEG00000025475
colobus_angolensis_palliatus ENSCANG00000039878
piliocolobus_tephrosceles ENSPTEG00000000858
rhinopithecus_bieti ENSRBIG00000032023
rhinopithecus_roxellana ENSRROG00000032370
saimiri_boliviensis_boliviensis ENSSBOG00000034521
cebus_capucinus_imitator ENSCCAG00000032129
callithrix_jacchus ENSCJAG00000011557
aotus_nancymaae ENSANAG00000033322
carlito_syrichta ENSTSYG00000000188
microcebus_murinus ENSMICG00000013809
propithecus_coquereli ENSPCOG00000009868
prolemur_simus ENSPSMG00000019423
otolemur_garnettii ENSOGAG00000001854
dipodomys_ordii ENSDORG00000006096
castor_canadensis ENSCCNG00000009240
chinchilla_lanigera ENSCLAG00000003941
octodon_degus ENSODEG00000007750
cavia_porcellus ENSCPOG00000003832
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009833
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010124
fukomys_damarensis ENSFDAG00000016536
peromyscus_maniculatus_bairdii ENSPEMG00000022800
microtus_ochrogaster ENSMOCG00000014467
cricetulus_griseus_crigri_1.0 ENSCGRG00000008567
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020813
cricetulus_griseus_crigri-picr ENSCGRG00015007490
mesocricetus_auratus ENSMAUG00000011487
mus_spicilegus ENSMSIG00000026123
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015345
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026348
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014538
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027774
rattus_norvegicus ENSRNOG00000003884
meriones_unguiculatus ENSMUGG00000004282
nannospalax_galili ENSNGAG00000015188
jaculus_jaculus ENSJJAG00000014846
urocitellus_parryii ENSUPAG00010005610
ictidomys_tridecemlineatus ENSSTOG00000010532
spermophilus_dauricus ENSSDAG00000012806
marmota_marmota_marmota ENSMMMG00000020928
oryctolagus_cuniculus ENSOCUG00000000661
ochotona_princeps ENSOPRG00000003681
tupaia_belangeri ENSTBEG00000010098
dasypus_novemcinctus ENSDNOG00000044611
choloepus_hoffmanni ENSCHOG00000008288
loxodonta_africana ENSLAFG00000008025
procavia_capensis ENSPCAG00000015570
echinops_telfairi ENSETEG00000007976
erinaceus_europaeus ENSEEUG00000004538
notamacropus_eugenii ENSMEUG00000009413
phascolarctos_cinereus ENSPCIG00000002314
monodelphis_domestica ENSMODG00000000715
sarcophilus_harrisii ENSSHAG00000015516
ornithorhynchus_anatinus ENSOANG00000012396
gopherus_agassizii ENSGAGG00000021188
chelonoidis_abingdonii ENSCABG00000014598
chrysemys_picta_bellii ENSCPBG00000010217
pelodiscus_sinensis ENSPSIG00000008832
crocodylus_porosus ENSCPRG00005003785
sphenodon_punctatus ENSSPUG00000003910
calidris_pygmaea ENSCPGG00000013178
calidris_pugnax ENSCPUG00000009642
taeniopygia_guttata ENSTGUG00000011711
lonchura_striata_domestica ENSLSDG00000006412
serinus_canaria ENSSCAG00000010635
taeniopygia_guttata ENSTGUG00000014646
lepidothrix_coronata ENSLCOG00000002976
ficedula_albicollis ENSFALG00000013724
junco_hyemalis ENSJHYG00000017948
zonotrichia_albicollis ENSZALG00000006535
parus_major ENSPMJG00000019940
cyanistes_caeruleus ENSCCEG00000008964
manacus_vitellinus ENSMVIG00005008587
melopsittacus_undulatus ENSMUNG00000000765
anser_brachyrhynchus ENSABRG00000003121
anas_platyrhynchos_platyrhynchos ENSAPLG00000013859
gallus_gallus ENSGALG00000012197
coturnix_japonica ENSCJPG00005020456
meleagris_gallopavo ENSMGAG00000012432
numida_meleagris ENSNMEG00000023197
dromaius_novaehollandiae ENSDNVG00000001954
nothoprocta_perdicaria ENSNPEG00000000851
apteryx_owenii ENSAOWG00000017160
apteryx_haastii ENSAHAG00000000651
apteryx_rowi ENSARWG00000002136
pogona_vitticeps ENSPVIG00000000773
anolis_carolinensis ENSACAG00000002398
notechis_scutatus ENSNSUG00000009068
salvator_merianae ENSSMRG00000014414
xenopus_tropicalis ENSXETG00000000504
periophthalmus_magnuspinnatus ENSPMGG00000011011
petromyzon_marinus ENSPMAG00000009318
eptatretus_burgeri ENSEBUG00000004511
ciona_intestinalis ENSCING00000014261
caenorhabditis_elegans_strain_n2 WBGene00022104
