astyanax_mexicanus ENSAMXG00000032268
ovis_aries ENSOARG00000010492
bos_mutus ENSBMUG00000016961
bos_taurus ENSBTAG00000017992
bison_bison_bison ENSBBBG00000011010
sus_scrofa ENSSSCG00000036905
tursiops_truncatus ENSTTRG00000004181
vicugna_pacos ENSVPAG00000000824
equus_asinus_asinus ENSEASG00005006477
equus_caballus ENSECAG00000031619
panthera_tigris_altaica ENSPTIG00000009238
panthera_pardus ENSPPRG00000002917
felis_catus ENSFCAG00000033889
ursus_maritimus ENSUMAG00000025512
ursus_americanus ENSUAMG00000018013
ailuropoda_melanoleuca ENSAMEG00000016459
canis_lupus_dingo ENSCAFG00020017976
canis_lupus_familiaris ENSCAFG00000029011
vulpes_vulpes ENSVVUG00000004986
mustela_putorius_furo ENSMPUG00000009933
neovison_vison ENSNVIG00000004672
pteropus_vampyrus ENSPVAG00000006548
myotis_lucifugus ENSMLUG00000003783
procavia_capensis ENSPCAG00000011718
echinops_telfairi ENSETEG00000018229
otolemur_garnettii ENSOGAG00000015500
loxodonta_africana ENSLAFG00000003292
dasypus_novemcinctus ENSDNOG00000046903
ornithorhynchus_anatinus ENSOANG00000021217
anolis_carolinensis ENSACAG00000006232
pogona_vitticeps ENSPVIG00000002347
notechis_scutatus ENSNSUG00000018313
salvator_merianae ENSSMRG00000013284
sphenodon_punctatus ENSSPUG00000004609
apteryx_rowi ENSARWG00000002681
apteryx_owenii ENSAOWG00000018427
dromaius_novaehollandiae ENSDNVG00000014060
lepidothrix_coronata ENSLCOG00000016145
manacus_vitellinus ENSMVIG00005018236
taeniopygia_guttata ENSTGUG00000012105
lonchura_striata_domestica ENSLSDG00000005349
zonotrichia_albicollis ENSZALG00000000186
junco_hyemalis ENSJHYG00000017544
ficedula_albicollis ENSFALG00000011837
parus_major ENSPMJG00000015306
cyanistes_caeruleus ENSCCEG00000011192
melopsittacus_undulatus ENSMUNG00000011402
calidris_pugnax ENSCPUG00000009298
calidris_pygmaea ENSCPGG00000014728
coturnix_japonica ENSCJPG00005009407
gallus_gallus ENSGALG00000053917
meleagris_gallopavo ENSMGAG00000013470
anser_brachyrhynchus ENSABRG00000002170
crocodylus_porosus ENSCPRG00005001741
chelonoidis_abingdonii ENSCABG00000014097
gopherus_agassizii ENSGAGG00000013588
chrysemys_picta_bellii ENSCPBG00000006349
pelodiscus_sinensis ENSPSIG00000009243
latimeria_chalumnae ENSLACG00000001770
scleropages_formosus ENSSFOG00015014996
maylandia_zebra ENSMZEG00005018066
pundamilia_nyererei ENSPNYG00000022135
astatotilapia_calliptera ENSACLG00000020330
haplochromis_burtoni ENSHBUG00000014323
neolamprologus_brichardi ENSNBRG00000019247
amphilophus_citrinellus ENSACIG00000008424
fundulus_heteroclitus ENSFHEG00000023325
cyprinodon_variegatus ENSCVAG00000001666
poecilia_mexicana ENSPMEG00000008973
poecilia_formosa ENSPFOG00000019542
poecilia_latipinna ENSPLAG00000023162
xiphophorus_maculatus ENSXMAG00000022598
gambusia_affinis ENSGAFG00000012463
kryptolebias_marmoratus ENSKMAG00000008630
oryzias_latipes_asm223467v1 ENSORLG00000026587
oryzias_latipes_asm223469v1 ENSORLG00015004498
oryzias_melastigma ENSOMEG00000010548
amphiprion_percula ENSAPEG00000015703
amphiprion_ocellaris ENSAOCG00000021656
acanthochromis_polyacanthus ENSAPOG00000023894
stegastes_partitus ENSSPAG00000003417
mastacembelus_armatus ENSMAMG00000007441
monopterus_albus ENSMALG00000001553
anabas_testudineus ENSATEG00000013091
takifugu_rubripes ENSTRUG00000008998
tetraodon_nigroviridis ENSTNIG00000012275
labrus_bergylta ENSLBEG00000014634
scophthalmus_maximus ENSSMAG00000016703
cynoglossus_semilaevis ENSCSEG00000017521
seriola_lalandi_dorsalis ENSSLDG00000019912
seriola_dumerili ENSSDUG00000019642
gasterosteus_aculeatus ENSGACG00000008876
mola_mola ENSMMOG00000015105
hippocampus_comes ENSHCOG00000000393
gadus_morhua ENSGMOG00000014358
esox_lucius ENSELUG00000016948
danio_rerio ENSDARG00000013628
paramormyrops_kingsleyae ENSPKIG00000013043
anser_brachyrhynchus ENSABRG00000002608
gallus_gallus ENSGALG00000041752
serinus_canaria ENSSCAG00000007899
junco_hyemalis ENSJHYG00000004466
lonchura_striata_domestica ENSLSDG00000016555
ficedula_albicollis ENSFALG00000000701
lepidothrix_coronata ENSLCOG00000001147
apteryx_rowi ENSARWG00000010463
crocodylus_porosus ENSCPRG00005003266
chrysemys_picta_bellii ENSCPBG00000024894
gopherus_agassizii ENSGAGG00000020064
salvator_merianae ENSSMRG00000002466
pogona_vitticeps ENSPVIG00000023290
ictidomys_tridecemlineatus ENSSTOG00000024078
urocitellus_parryii ENSUPAG00010021117
spermophilus_dauricus ENSSDAG00000019757
marmota_marmota_marmota ENSMMMG00000013519
homo_sapiens ENSG00000174950
gorilla_gorilla ENSGGOG00000025436
pan_troglodytes ENSPTRG00000000406
pan_paniscus ENSPPAG00000031928
pongo_abelii ENSPPYG00000001663
nomascus_leucogenys ENSNLEG00000009625
macaca_fascicularis ENSMFAG00000032742
macaca_nemestrina ENSMNEG00000040766
macaca_mulatta ENSMMUG00000018323
papio_anubis ENSPANG00000017456
theropithecus_gelada ENSTGEG00000008481
chlorocebus_sabaeus ENSCSAG00000000994
cercocebus_atys ENSCATG00000044159
mandrillus_leucophaeus ENSMLEG00000038397
rhinopithecus_bieti ENSRBIG00000034769
rhinopithecus_roxellana ENSRROG00000033312
colobus_angolensis_palliatus ENSCANG00000031279
piliocolobus_tephrosceles ENSPTEG00000012640
cebus_capucinus_imitator ENSCCAG00000023007
callithrix_jacchus ENSCJAG00000009245
saimiri_boliviensis_boliviensis ENSSBOG00000016074
aotus_nancymaae ENSANAG00000024020
capra_hircus ENSCHIG00000024012
ovis_aries ENSOARG00000003527
bos_mutus ENSBMUG00000017125
bison_bison_bison ENSBBBG00000013599
sus_scrofa ENSSSCG00000003575
equus_asinus_asinus ENSEASG00005009485
panthera_pardus ENSPPRG00000005218
panthera_tigris_altaica ENSPTIG00000014373
felis_catus ENSFCAG00000010305
mustela_putorius_furo ENSMPUG00000015613
neovison_vison ENSNVIG00000023792
ursus_americanus ENSUAMG00000008693
ursus_maritimus ENSUMAG00000011432
ailuropoda_melanoleuca ENSAMEG00000010976
canis_lupus_familiaris ENSCAFG00000012135
canis_lupus_dingo ENSCAFG00020022358
vulpes_vulpes ENSVVUG00000012153
erinaceus_europaeus ENSEEUG00000015653
sorex_araneus ENSSARG00000013222
myotis_lucifugus ENSMLUG00000024507
bos_taurus ENSBTAG00000019728
equus_caballus ENSECAG00000014444
castor_canadensis ENSCCNG00000026685
dipodomys_ordii ENSDORG00000009477
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013863
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016945
fukomys_damarensis ENSFDAG00000015485
octodon_degus ENSODEG00000004416
chinchilla_lanigera ENSCLAG00000000203
cavia_porcellus ENSCPOG00000022092
cavia_aperea ENSCAPG00000006208
cricetulus_griseus_crigri_1.0 ENSCGRG00000016242
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024895
cricetulus_griseus_crigri-picr ENSCGRG00015016241
microtus_ochrogaster ENSMOCG00000012161
peromyscus_maniculatus_bairdii ENSPEMG00000013041
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027564
mus_spicilegus ENSMSIG00000026225
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028865
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026583
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028916
rattus_norvegicus ENSRNOG00000009505
meriones_unguiculatus ENSMUGG00000020593
nannospalax_galili ENSNGAG00000019740
jaculus_jaculus ENSJJAG00000014470
oryctolagus_cuniculus ENSOCUG00000007587
ochotona_princeps ENSOPRG00000002306
propithecus_coquereli ENSPCOG00000008888
microcebus_murinus ENSMICG00000015791
prolemur_simus ENSPSMG00000010838
otolemur_garnettii ENSOGAG00000015109
carlito_syrichta ENSTSYG00000033975
loxodonta_africana ENSLAFG00000026681
procavia_capensis ENSPCAG00000008031
dasypus_novemcinctus ENSDNOG00000039635
pteropus_vampyrus ENSPVAG00000008482
notamacropus_eugenii ENSMEUG00000004474
phascolarctos_cinereus ENSPCIG00000024856
sarcophilus_harrisii ENSSHAG00000003127
monodelphis_domestica ENSMODG00000014488
lepisosteus_oculatus ENSLOCG00000004699
danio_rerio ENSDARG00000096327
xiphophorus_couchianus ENSXCOG00000004373
calidris_pugnax ENSCPUG00000001225
calidris_pygmaea ENSCPGG00000010205
ficedula_albicollis ENSFALG00000000371
zonotrichia_albicollis ENSZALG00000012824
taeniopygia_guttata ENSTGUG00000012744
lepidothrix_coronata ENSLCOG00000012223
lonchura_striata_domestica ENSLSDG00000017352
serinus_canaria ENSSCAG00000003984
parus_major ENSPMJG00000017842
junco_hyemalis ENSJHYG00000000978
manacus_vitellinus ENSMVIG00005012871
melopsittacus_undulatus ENSMUNG00000003282
anser_brachyrhynchus ENSABRG00000009015
anas_platyrhynchos_platyrhynchos ENSAPLG00000005784
coturnix_japonica ENSCJPG00005003755
gallus_gallus ENSGALG00000017185
numida_meleagris ENSNMEG00000019654
apteryx_rowi ENSARWG00000014803
apteryx_owenii ENSAOWG00000008438
dromaius_novaehollandiae ENSDNVG00000018286
nothoprocta_perdicaria ENSNPEG00000004476
crocodylus_porosus ENSCPRG00005014837
chelonoidis_abingdonii ENSCABG00000022553
gopherus_agassizii ENSGAGG00000014594
chrysemys_picta_bellii ENSCPBG00000027438
pelodiscus_sinensis ENSPSIG00000010379
pogona_vitticeps ENSPVIG00000024122
anolis_carolinensis ENSACAG00000012648
notechis_scutatus ENSNSUG00000006089
salvator_merianae ENSSMRG00000010775
sarcophilus_harrisii ENSSHAG00000012124
phascolarctos_cinereus ENSPCIG00000000538
monodelphis_domestica ENSMODG00000000611
ursus_americanus ENSUAMG00000014604
ursus_maritimus ENSUMAG00000009266
ailuropoda_melanoleuca ENSAMEG00000010067
canis_lupus_familiaris ENSCAFG00000030873
canis_lupus_dingo ENSCAFG00020004777
vulpes_vulpes ENSVVUG00000010721
mustela_putorius_furo ENSMPUG00000007177
neovison_vison ENSNVIG00000021676
panthera_tigris_altaica ENSPTIG00000008991
panthera_pardus ENSPPRG00000015061
felis_catus ENSFCAG00000041930
echinops_telfairi ENSETEG00000019196
urocitellus_parryii ENSUPAG00010019562
ictidomys_tridecemlineatus ENSSTOG00000032785
marmota_marmota_marmota ENSMMMG00000002579
spermophilus_dauricus ENSSDAG00000009026
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000050912
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032880
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031760
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014638
rattus_norvegicus ENSRNOG00000010584
meriones_unguiculatus ENSMUGG00000008521
cricetulus_griseus_crigri-picr ENSCGRG00015000525
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018797
cricetulus_griseus_crigri_1.0 ENSCGRG00000014728
microtus_ochrogaster ENSMOCG00000021990
peromyscus_maniculatus_bairdii ENSPEMG00000023085
castor_canadensis ENSCCNG00000015350
pan_paniscus ENSPPAG00000040642
pan_troglodytes ENSPTRG00000022738
gorilla_gorilla ENSGGOG00000008331
homo_sapiens ENSG00000152558
nomascus_leucogenys ENSNLEG00000007167
rhinopithecus_bieti ENSRBIG00000002017
rhinopithecus_roxellana ENSRROG00000035161
piliocolobus_tephrosceles ENSPTEG00000032250
colobus_angolensis_palliatus ENSCANG00000007450
chlorocebus_sabaeus ENSCSAG00000003220
mandrillus_leucophaeus ENSMLEG00000034191
theropithecus_gelada ENSTGEG00000013202
papio_anubis ENSPANG00000014629
macaca_nemestrina ENSMNEG00000040184
macaca_fascicularis ENSMFAG00000036592
cercocebus_atys ENSCATG00000041958
macaca_mulatta ENSMMUG00000037486
pongo_abelii ENSPPYG00000003809
saimiri_boliviensis_boliviensis ENSSBOG00000023389
saimiri_boliviensis_boliviensis ENSSBOG00000029913
callithrix_jacchus ENSCJAG00000003801
cebus_capucinus_imitator ENSCCAG00000021231
aotus_nancymaae ENSANAG00000029026
prolemur_simus ENSPSMG00000009400
microcebus_murinus ENSMICG00000016656
propithecus_coquereli ENSPCOG00000005902
carlito_syrichta ENSTSYG00000034923
procavia_capensis ENSPCAG00000006416
dasypus_novemcinctus ENSDNOG00000044118
oryctolagus_cuniculus ENSOCUG00000006165
ochotona_princeps ENSOPRG00000013033
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005151
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004073
fukomys_damarensis ENSFDAG00000011237
jaculus_jaculus ENSJJAG00000014178
nannospalax_galili ENSNGAG00000000138
otolemur_garnettii ENSOGAG00000028751
vicugna_pacos ENSVPAG00000010341
vicugna_pacos ENSVPAG00000004275
tursiops_truncatus ENSTTRG00000001166
ovis_aries ENSOARG00000006266
capra_hircus ENSCHIG00000013361
bos_taurus ENSBTAG00000049233
bos_mutus ENSBMUG00000005991
bison_bison_bison ENSBBBG00000004404
sus_scrofa ENSSSCG00000031170
sorex_araneus ENSSARG00000006647
erinaceus_europaeus ENSEEUG00000012089
pteropus_vampyrus ENSPVAG00000015449
equus_asinus_asinus ENSEASG00005011137
equus_caballus ENSECAG00000011715
loxodonta_africana ENSLAFG00000002954
choloepus_hoffmanni ENSCHOG00000010252
ornithorhynchus_anatinus ENSOANG00000030101
danio_rerio ENSDARG00000095674
drosophila_melanogaster FBgn0045823
