calidris_pygmaea ENSCPGG00000017217
seriola_lalandi_dorsalis ENSSLDG00000005100
poecilia_formosa ENSPFOG00000012946
poecilia_mexicana ENSPMEG00000003134
poecilia_latipinna ENSPLAG00000014225
poecilia_reticulata ENSPREG00000016256
xiphophorus_couchianus ENSXCOG00000016360
xiphophorus_maculatus ENSXMAG00000007283
gambusia_affinis ENSGAFG00000013636
fundulus_heteroclitus ENSFHEG00000009032
cyprinodon_variegatus ENSCVAG00000011724
kryptolebias_marmoratus ENSKMAG00000001622
oryzias_latipes_asm223471v1 ENSORLG00020012559
oryzias_latipes_asm223467v1 ENSORLG00000004731
oryzias_latipes_asm223469v1 ENSORLG00015000165
oryzias_melastigma ENSOMEG00000013580
amphiprion_percula ENSAPEG00000001245
amphiprion_ocellaris ENSAOCG00000004598
acanthochromis_polyacanthus ENSAPOG00000009915
stegastes_partitus ENSSPAG00000014031
astatotilapia_calliptera ENSACLG00000007477
maylandia_zebra ENSMZEG00005005263
haplochromis_burtoni ENSHBUG00000003843
pundamilia_nyererei ENSPNYG00000021968
neolamprologus_brichardi ENSNBRG00000002209
oreochromis_niloticus ENSONIG00000008457
amphilophus_citrinellus ENSACIG00000018372
mastacembelus_armatus ENSMAMG00000023244
monopterus_albus ENSMALG00000009187
anabas_testudineus ENSATEG00000015720
tetraodon_nigroviridis ENSTNIG00000016041
takifugu_rubripes ENSTRUG00000017056
mola_mola ENSMMOG00000012260
labrus_bergylta ENSLBEG00000013135
gasterosteus_aculeatus ENSGACG00000009885
hippocampus_comes ENSHCOG00000016723
periophthalmus_magnuspinnatus ENSPMGG00000007230
gadus_morhua ENSGMOG00000002917
esox_lucius ENSELUG00000006024
danio_rerio ENSDARG00000074442
latimeria_chalumnae ENSLACG00000017583
