anser_brachyrhynchus ENSABRG00000002357
bos_taurus ENSBTAG00000049537
sus_scrofa ENSSSCG00000023146
dasypus_novemcinctus ENSDNOG00000019797
anolis_carolinensis ENSACAG00000017916
xenopus_tropicalis ENSXETG00000007572
latimeria_chalumnae ENSLACG00000010437
paramormyrops_kingsleyae ENSPKIG00000023055
scleropages_formosus ENSSFOG00015001692
labrus_bergylta ENSLBEG00000016664
mola_mola ENSMMOG00000000886
anabas_testudineus ENSATEG00000015390
amphiprion_percula ENSAPEG00000022340
amphiprion_ocellaris ENSAOCG00000004188
acanthochromis_polyacanthus ENSAPOG00000015487
stegastes_partitus ENSSPAG00000017733
oryzias_latipes_asm223467v1 ENSORLG00000017534
oryzias_latipes_asm223471v1 ENSORLG00020020904
oryzias_latipes_asm223469v1 ENSORLG00015014866
oryzias_melastigma ENSOMEG00000004750
xiphophorus_maculatus ENSXMAG00000025829
gambusia_affinis ENSGAFG00000004045
poecilia_latipinna ENSPLAG00000007859
poecilia_mexicana ENSPMEG00000002763
poecilia_reticulata ENSPREG00000005343
fundulus_heteroclitus ENSFHEG00000007544
cyprinodon_variegatus ENSCVAG00000018947
cynoglossus_semilaevis ENSCSEG00000005590
mastacembelus_armatus ENSMAMG00000006208
monopterus_albus ENSMALG00000009503
astatotilapia_calliptera ENSACLG00000009083
pundamilia_nyererei ENSPNYG00000008275
haplochromis_burtoni ENSHBUG00000019668
maylandia_zebra ENSMZEG00005004784
neolamprologus_brichardi ENSNBRG00000011378
oreochromis_niloticus ENSONIG00000008619
amphilophus_citrinellus ENSACIG00000020665
seriola_dumerili ENSSDUG00000000177
seriola_lalandi_dorsalis ENSSLDG00000018892
tetraodon_nigroviridis ENSTNIG00000001817
takifugu_rubripes ENSTRUG00000017536
periophthalmus_magnuspinnatus ENSPMGG00000000630
scophthalmus_maximus ENSSMAG00000015152
esox_lucius ENSELUG00000001336
pygocentrus_nattereri ENSPNAG00000021237
astyanax_mexicanus ENSAMXG00000042739
danio_rerio ENSDARG00000059255
poecilia_formosa ENSPFOG00000013984
hippocampus_comes ENSHCOG00000010011
gadus_morhua ENSGMOG00000004329
gasterosteus_aculeatus ENSGACG00000004579
ictalurus_punctatus ENSIPUG00000019922
gallus_gallus ENSGALG00000020768
lepisosteus_oculatus ENSLOCG00000007179
scleropages_formosus ENSSFOG00015005153
paramormyrops_kingsleyae ENSPKIG00000014351
lepisosteus_oculatus ENSLOCG00000013460
latimeria_chalumnae ENSLACG00000015759
eptatretus_burgeri ENSEBUG00000009068
petromyzon_marinus ENSPMAG00000006377
