loxodonta_africana ENSLAFG00000012954
cricetulus_griseus_crigri-picr ENSCGRG00015001588
cricetulus_griseus_crigri_1.0 ENSCGRG00000005136
mesocricetus_auratus ENSMAUG00000014849
microtus_ochrogaster ENSMOCG00000010940
peromyscus_maniculatus_bairdii ENSPEMG00000007922
nannospalax_galili ENSNGAG00000021025
jaculus_jaculus ENSJJAG00000017690
chinchilla_lanigera ENSCLAG00000002830
octodon_degus ENSODEG00000006613
cavia_aperea ENSCAPG00000007652
cavia_porcellus ENSCPOG00000005061
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004457
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007188
fukomys_damarensis ENSFDAG00000017560
marmota_marmota_marmota ENSMMMG00000015495
ictidomys_tridecemlineatus ENSSTOG00000028581
ictidomys_tridecemlineatus ENSSTOG00000024952
urocitellus_parryii ENSUPAG00010016419
spermophilus_dauricus ENSSDAG00000009113
ochotona_princeps ENSOPRG00000017230
oryctolagus_cuniculus ENSOCUG00000011982
notamacropus_eugenii ENSMEUG00000011654
phascolarctos_cinereus ENSPCIG00000012456
monodelphis_domestica ENSMODG00000010580
sarcophilus_harrisii ENSSHAG00000009557
ornithorhynchus_anatinus ENSOANG00000019881
anolis_carolinensis ENSACAG00000004337
pogona_vitticeps ENSPVIG00000005189
notechis_scutatus ENSNSUG00000017098
salvator_merianae ENSSMRG00000006410
sphenodon_punctatus ENSSPUG00000000155
apteryx_rowi ENSARWG00000004148
apteryx_owenii ENSAOWG00000007670
apteryx_haastii ENSAHAG00000018023
dromaius_novaehollandiae ENSDNVG00000015087
nothoprocta_perdicaria ENSNPEG00000010325
manacus_vitellinus ENSMVIG00005014090
lepidothrix_coronata ENSLCOG00000004138
taeniopygia_guttata ENSTGUG00000005838
lonchura_striata_domestica ENSLSDG00000000132
parus_major ENSPMJG00000018260
zonotrichia_albicollis ENSZALG00000001225
junco_hyemalis ENSJHYG00000015602
serinus_canaria ENSSCAG00000000690
cyanistes_caeruleus ENSCCEG00000001632
ficedula_albicollis ENSFALG00000013375
melopsittacus_undulatus ENSMUNG00000009256
anser_brachyrhynchus ENSABRG00000022370
anas_platyrhynchos_platyrhynchos ENSAPLG00000031106
anas_platyrhynchos_platyrhynchos ENSAPLG00000021403
serinus_canaria ENSSCAG00000000664
calidris_pygmaea ENSCPGG00000013638
calidris_pugnax ENSCPUG00000002180
meleagris_gallopavo ENSMGAG00000003339
coturnix_japonica ENSCJPG00005017104
gallus_gallus ENSGALG00000012732
numida_meleagris ENSNMEG00000002088
crocodylus_porosus ENSCPRG00005002247
chelonoidis_abingdonii ENSCABG00000022357
gopherus_agassizii ENSGAGG00000023534
chrysemys_picta_bellii ENSCPBG00000008420
pelodiscus_sinensis ENSPSIG00000004337
xenopus_tropicalis ENSXETG00000002268
latimeria_chalumnae ENSLACG00000012494
scleropages_formosus ENSSFOG00015013145
paramormyrops_kingsleyae ENSPKIG00000008026
paramormyrops_kingsleyae ENSPKIG00000003807
scleropages_formosus ENSSFOG00015008053
amphiprion_ocellaris ENSAOCG00000018006
amphiprion_percula ENSAPEG00000017054
acanthochromis_polyacanthus ENSAPOG00000008461
stegastes_partitus ENSSPAG00000016385
xiphophorus_couchianus ENSXCOG00000003749
xiphophorus_maculatus ENSXMAG00000006293
poecilia_mexicana ENSPMEG00000002774
poecilia_formosa ENSPFOG00000024262
poecilia_reticulata ENSPREG00000009631
gambusia_affinis ENSGAFG00000014749
fundulus_heteroclitus ENSFHEG00000006956
cyprinodon_variegatus ENSCVAG00000017548
maylandia_zebra ENSMZEG00005017142
astatotilapia_calliptera ENSACLG00000023700
haplochromis_burtoni ENSHBUG00000022990
pundamilia_nyererei ENSPNYG00000023767
neolamprologus_brichardi ENSNBRG00000022970
oreochromis_niloticus ENSONIG00000006382
amphilophus_citrinellus ENSACIG00000011754
oryzias_latipes_asm223467v1 ENSORLG00000012847
oryzias_latipes_asm223471v1 ENSORLG00020003111
oryzias_latipes_asm223469v1 ENSORLG00015001552
oryzias_melastigma ENSOMEG00000014703
tetraodon_nigroviridis ENSTNIG00000012315
takifugu_rubripes ENSTRUG00000005678
scophthalmus_maximus ENSSMAG00000017228
scophthalmus_maximus ENSSMAG00000017238
monopterus_albus ENSMALG00000000050
seriola_lalandi_dorsalis ENSSLDG00000015677
seriola_dumerili ENSSDUG00000000362
cynoglossus_semilaevis ENSCSEG00000002267
labrus_bergylta ENSLBEG00000025468
anabas_testudineus ENSATEG00000002115
mastacembelus_armatus ENSMAMG00000014085
mastacembelus_armatus ENSMAMG00000014065
monopterus_albus ENSMALG00000022331
kryptolebias_marmoratus ENSKMAG00000017473
poecilia_latipinna ENSPLAG00000004633
mola_mola ENSMMOG00000016652
gasterosteus_aculeatus ENSGACG00000004884
periophthalmus_magnuspinnatus ENSPMGG00000001767
hippocampus_comes ENSHCOG00000008261
gadus_morhua ENSGMOG00000016818
esox_lucius ENSELUG00000001941
ictalurus_punctatus ENSIPUG00000007427
pygocentrus_nattereri ENSPNAG00000007886
danio_rerio ENSDARG00000023916
gasterosteus_aculeatus ENSGACG00000013017
hippocampus_comes ENSHCOG00000020494
takifugu_rubripes ENSTRUG00000012375
tetraodon_nigroviridis ENSTNIG00000006687
mastacembelus_armatus ENSMAMG00000014289
monopterus_albus ENSMALG00000020035
anabas_testudineus ENSATEG00000008715
mola_mola ENSMMOG00000018408
cynoglossus_semilaevis ENSCSEG00000010111
seriola_dumerili ENSSDUG00000020251
labrus_bergylta ENSLBEG00000017318
poecilia_latipinna ENSPLAG00000001999
poecilia_mexicana ENSPMEG00000000426
poecilia_formosa ENSPFOG00000000187
poecilia_reticulata ENSPREG00000006064
xiphophorus_maculatus ENSXMAG00000016948
xiphophorus_couchianus ENSXCOG00000014978
gambusia_affinis ENSGAFG00000021390
cyprinodon_variegatus ENSCVAG00000021901
fundulus_heteroclitus ENSFHEG00000015196
kryptolebias_marmoratus ENSKMAG00000014734
oryzias_latipes_asm223467v1 ENSORLG00000017195
oryzias_latipes_asm223471v1 ENSORLG00020010590
oryzias_latipes_asm223469v1 ENSORLG00015010512
oryzias_melastigma ENSOMEG00000004987
maylandia_zebra ENSMZEG00005025149
haplochromis_burtoni ENSHBUG00000005703
astatotilapia_calliptera ENSACLG00000020914
pundamilia_nyererei ENSPNYG00000013733
neolamprologus_brichardi ENSNBRG00000013293
oreochromis_niloticus ENSONIG00000009650
amphilophus_citrinellus ENSACIG00000017248
acanthochromis_polyacanthus ENSAPOG00000022166
stegastes_partitus ENSSPAG00000004519
amphiprion_percula ENSAPEG00000005017
scophthalmus_maximus ENSSMAG00000020205
gadus_morhua ENSGMOG00000018305
esox_lucius ENSELUG00000018913
astyanax_mexicanus ENSAMXG00000042270
ictalurus_punctatus ENSIPUG00000012824
seriola_lalandi_dorsalis ENSSLDG00000018532
seriola_lalandi_dorsalis ENSSLDG00000018549
amphiprion_ocellaris ENSAOCG00000018170
mola_mola ENSMMOG00000018406
cynoglossus_semilaevis ENSCSEG00000010090
pygocentrus_nattereri ENSPNAG00000009485
pygocentrus_nattereri ENSPNAG00000007880
danio_rerio ENSDARG00000110206
poecilia_latipinna ENSPLAG00000004618
fundulus_heteroclitus ENSFHEG00000015206
kryptolebias_marmoratus ENSKMAG00000017458
mola_mola ENSMMOG00000016654
periophthalmus_magnuspinnatus ENSPMGG00000022148
pygocentrus_nattereri ENSPNAG00000009500
ictalurus_punctatus ENSIPUG00000012865
paramormyrops_kingsleyae ENSPKIG00000008041
amphiprion_ocellaris ENSAOCG00000018185
ornithorhynchus_anatinus ENSOANG00000010007
lepisosteus_oculatus ENSLOCG00000013116
panthera_tigris_altaica ENSPTIG00000020633
ursus_americanus ENSUAMG00000020315
bos_mutus ENSBMUG00000025324
prolemur_simus ENSPSMG00000019858
meriones_unguiculatus ENSMUGG00000003628
dasypus_novemcinctus ENSDNOG00000042112
ornithorhynchus_anatinus ENSOANG00000006981
petromyzon_marinus ENSPMAG00000009288
eptatretus_burgeri ENSEBUG00000016707
petromyzon_marinus ENSPMAG00000002832
