xiphophorus_maculatus ENSXMAG00000009585
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023872
rattus_norvegicus ENSRNOG00000005703
meriones_unguiculatus ENSMUGG00000019637
peromyscus_maniculatus_bairdii ENSPEMG00000005737
microtus_ochrogaster ENSMOCG00000013194
cricetulus_griseus_crigri-picr ENSCGRG00015021604
cricetulus_griseus_crigri_1.0 ENSCGRG00000003986
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020165
mesocricetus_auratus ENSMAUG00000013831
nannospalax_galili ENSNGAG00000023168
jaculus_jaculus ENSJJAG00000020898
oryctolagus_cuniculus ENSOCUG00000015867
ochotona_princeps ENSOPRG00000002729
pan_troglodytes ENSPTRG00000020320
pan_paniscus ENSPPAG00000041346
homo_sapiens ENSG00000066777
gorilla_gorilla ENSGGOG00000022243
pongo_abelii ENSPPYG00000018650
nomascus_leucogenys ENSNLEG00000010984
macaca_fascicularis ENSMFAG00000030778
macaca_mulatta ENSMMUG00000014424
macaca_nemestrina ENSMNEG00000044978
cercocebus_atys ENSCATG00000032418
papio_anubis ENSPANG00000009494
theropithecus_gelada ENSTGEG00000021018
mandrillus_leucophaeus ENSMLEG00000043500
chlorocebus_sabaeus ENSCSAG00000013984
rhinopithecus_roxellana ENSRROG00000042559
rhinopithecus_bieti ENSRBIG00000028173
colobus_angolensis_palliatus ENSCANG00000041077
piliocolobus_tephrosceles ENSPTEG00000008455
callithrix_jacchus ENSCJAG00000004730
saimiri_boliviensis_boliviensis ENSSBOG00000028367
cebus_capucinus_imitator ENSCCAG00000035796
aotus_nancymaae ENSANAG00000032946
carlito_syrichta ENSTSYG00000007220
prolemur_simus ENSPSMG00000001436
propithecus_coquereli ENSPCOG00000016020
microcebus_murinus ENSMICG00000011062
otolemur_garnettii ENSOGAG00000006249
sorex_araneus ENSSARG00000004532
erinaceus_europaeus ENSEEUG00000015980
equus_caballus ENSECAG00000016412
equus_asinus_asinus ENSEASG00005001197
myotis_lucifugus ENSMLUG00000011755
pteropus_vampyrus ENSPVAG00000014326
capra_hircus ENSCHIG00000012007
ovis_aries ENSOARG00000001185
bos_mutus ENSBMUG00000014092
bos_taurus ENSBTAG00000014691
bison_bison_bison ENSBBBG00000018804
tursiops_truncatus ENSTTRG00000017156
sus_scrofa ENSSSCG00000006201
vicugna_pacos ENSVPAG00000004205
ursus_maritimus ENSUMAG00000025639
ursus_americanus ENSUAMG00000020079
ailuropoda_melanoleuca ENSAMEG00000012672
neovison_vison ENSNVIG00000023865
mustela_putorius_furo ENSMPUG00000010307
canis_lupus_dingo ENSCAFG00020016265
canis_lupus_familiaris ENSCAFG00000007516
vulpes_vulpes ENSVVUG00000018676
panthera_tigris_altaica ENSPTIG00000000464
panthera_pardus ENSPPRG00000001220
felis_catus ENSFCAG00000015533
mustela_putorius_furo ENSMPUG00000002695
carlito_syrichta ENSTSYG00000032447
choloepus_hoffmanni ENSCHOG00000002050
dasypus_novemcinctus ENSDNOG00000024814
procavia_capensis ENSPCAG00000003967
loxodonta_africana ENSLAFG00000011559
echinops_telfairi ENSETEG00000011933
ornithorhynchus_anatinus ENSOANG00000002324
ornithorhynchus_anatinus ENSOANG00000029561
gallus_gallus ENSGALG00000034610
coturnix_japonica ENSCJPG00005011677
meleagris_gallopavo ENSMGAG00000011317
numida_meleagris ENSNMEG00000017212
anas_platyrhynchos_platyrhynchos ENSAPLG00000022016
anas_platyrhynchos_platyrhynchos ENSAPLG00000001310
anser_brachyrhynchus ENSABRG00000007155
taeniopygia_guttata ENSTGUG00000011368
lonchura_striata_domestica ENSLSDG00000014154
serinus_canaria ENSSCAG00000000170
zonotrichia_albicollis ENSZALG00000008755
junco_hyemalis ENSJHYG00000016614
parus_major ENSPMJG00000001016
cyanistes_caeruleus ENSCCEG00000010278
ficedula_albicollis ENSFALG00000005380
manacus_vitellinus ENSMVIG00005016398
lepidothrix_coronata ENSLCOG00000003608
calidris_pygmaea ENSCPGG00000001036
calidris_pugnax ENSCPUG00000009186
melopsittacus_undulatus ENSMUNG00000005665
apteryx_owenii ENSAOWG00000008095
apteryx_haastii ENSAHAG00000014720
apteryx_rowi ENSARWG00000016178
dromaius_novaehollandiae ENSDNVG00000009923
nothoprocta_perdicaria ENSNPEG00000014041
taeniopygia_guttata ENSTGUG00000015917
crocodylus_porosus ENSCPRG00005017892
gopherus_agassizii ENSGAGG00000013135
chelonoidis_abingdonii ENSCABG00000009717
chrysemys_picta_bellii ENSCPBG00000013885
pelodiscus_sinensis ENSPSIG00000015444
pogona_vitticeps ENSPVIG00000000805
anolis_carolinensis ENSACAG00000016314
notechis_scutatus ENSNSUG00000015036
salvator_merianae ENSSMRG00000011594
sphenodon_punctatus ENSSPUG00000000514
xenopus_tropicalis ENSXETG00000031574
latimeria_chalumnae ENSLACG00000007514
lepisosteus_oculatus ENSLOCG00000004389
petromyzon_marinus ENSPMAG00000003754
eptatretus_burgeri ENSEBUG00000012392
