eptatretus_burgeri ENSEBUG00000015858
rhinopithecus_roxellana ENSRROG00000043357
piliocolobus_tephrosceles ENSPTEG00000037942
colobus_angolensis_palliatus ENSCANG00000034242
pan_paniscus ENSPPAG00000036078
pan_troglodytes ENSPTRG00000014630
gorilla_gorilla ENSGGOG00000009761
homo_sapiens ENSG00000157150
pongo_abelii ENSPPYG00000013650
nomascus_leucogenys ENSNLEG00000004638
saimiri_boliviensis_boliviensis ENSSBOG00000032293
callithrix_jacchus ENSCJAG00000038791
cebus_capucinus_imitator ENSCCAG00000035892
aotus_nancymaae ENSANAG00000032042
carlito_syrichta ENSTSYG00000003330
prolemur_simus ENSPSMG00000000419
propithecus_coquereli ENSPCOG00000025232
microcebus_murinus ENSMICG00000045817
otolemur_garnettii ENSOGAG00000016704
oryctolagus_cuniculus ENSOCUG00000015952
ochotona_princeps ENSOPRG00000003424
tupaia_belangeri ENSTBEG00000003629
bison_bison_bison ENSBBBG00000011264
bos_taurus ENSBTAG00000020263
capra_hircus ENSCHIG00000017995
tursiops_truncatus ENSTTRG00000016564
sus_scrofa ENSSSCG00000033000
myotis_lucifugus ENSMLUG00000006263
ursus_americanus ENSUAMG00000026832
ailuropoda_melanoleuca ENSAMEG00000004836
mustela_putorius_furo ENSMPUG00000017178
neovison_vison ENSNVIG00000008416
canis_lupus_dingo ENSCAFG00020007541
canis_lupus_familiaris ENSCAFG00000005002
vulpes_vulpes ENSVVUG00000015655
panthera_tigris_altaica ENSPTIG00000009274
panthera_pardus ENSPPRG00000001115
felis_catus ENSFCAG00000028966
pteropus_vampyrus ENSPVAG00000009547
bos_mutus ENSBMUG00000011252
equus_asinus_asinus ENSEASG00005014728
equus_caballus ENSECAG00000011609
urocitellus_parryii ENSUPAG00010023029
ictidomys_tridecemlineatus ENSSTOG00000034531
marmota_marmota_marmota ENSMMMG00000010687
spermophilus_dauricus ENSSDAG00000024052
loxodonta_africana ENSLAFG00000004660
procavia_capensis ENSPCAG00000012938
echinops_telfairi ENSETEG00000013869
dasypus_novemcinctus ENSDNOG00000012868
latimeria_chalumnae ENSLACG00000010983
pygocentrus_nattereri ENSPNAG00000008221
astyanax_mexicanus ENSAMXG00000042051
ictalurus_punctatus ENSIPUG00000011732
danio_rerio ENSDARG00000102617
danio_rerio ENSDARG00000100795
danio_rerio ENSDARG00000111805
takifugu_rubripes ENSTRUG00000023421
tetraodon_nigroviridis ENSTNIG00000014809
seriola_dumerili ENSSDUG00000015536
gasterosteus_aculeatus ENSGACG00000007365
cynoglossus_semilaevis ENSCSEG00000021649
oryzias_latipes_asm223471v1 ENSORLG00020019221
oryzias_latipes_asm223467v1 ENSORLG00000026708
oryzias_latipes_asm223469v1 ENSORLG00015015083
oryzias_melastigma ENSOMEG00000020898
kryptolebias_marmoratus ENSKMAG00000010306
astatotilapia_calliptera ENSACLG00000016807
maylandia_zebra ENSMZEG00005013868
haplochromis_burtoni ENSHBUG00000009788
pundamilia_nyererei ENSPNYG00000019073
oreochromis_niloticus ENSONIG00000014337
poecilia_formosa ENSPFOG00000013103
poecilia_latipinna ENSPLAG00000016549
poecilia_mexicana ENSPMEG00000003649
gambusia_affinis ENSGAFG00000012642
xiphophorus_maculatus ENSXMAG00000028986
fundulus_heteroclitus ENSFHEG00000023081
cyprinodon_variegatus ENSCVAG00000012373
stegastes_partitus ENSSPAG00000008044
seriola_lalandi_dorsalis ENSSLDG00000004804
labrus_bergylta ENSLBEG00000025313
anabas_testudineus ENSATEG00000024981
mastacembelus_armatus ENSMAMG00000014738
scophthalmus_maximus ENSSMAG00000014313
monopterus_albus ENSMALG00000008464
amphiprion_ocellaris ENSAOCG00000022118
acanthochromis_polyacanthus ENSAPOG00000011555
mola_mola ENSMMOG00000010578
periophthalmus_magnuspinnatus ENSPMGG00000013841
amphilophus_citrinellus ENSACIG00000018796
neolamprologus_brichardi ENSNBRG00000021729
amphiprion_percula ENSAPEG00000005027
xiphophorus_couchianus ENSXCOG00000013526
poecilia_reticulata ENSPREG00000006403
hippocampus_comes ENSHCOG00000019357
cynoglossus_semilaevis ENSCSEG00000006727
gadus_morhua ENSGMOG00000014151
esox_lucius ENSELUG00000012947
paramormyrops_kingsleyae ENSPKIG00000024854
scleropages_formosus ENSSFOG00015001449
scleropages_formosus ENSSFOG00015014212
paramormyrops_kingsleyae ENSPKIG00000017371
lepisosteus_oculatus ENSLOCG00000013951
