mastacembelus_armatus ENSMAMG00000004764
peromyscus_maniculatus_bairdii ENSPEMG00000018407
microtus_ochrogaster ENSMOCG00000011926
cricetulus_griseus_crigri-picr ENSCGRG00015012044
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011151
mesocricetus_auratus ENSMAUG00000010934
nannospalax_galili ENSNGAG00000015708
jaculus_jaculus ENSJJAG00000005077
cavia_aperea ENSCAPG00000007318
cavia_porcellus ENSCPOG00000020441
chinchilla_lanigera ENSCLAG00000016493
octodon_degus ENSODEG00000020447
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020564
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020188
urocitellus_parryii ENSUPAG00010001080
spermophilus_dauricus ENSSDAG00000014861
ictidomys_tridecemlineatus ENSSTOG00000012558
marmota_marmota_marmota ENSMMMG00000011304
oryctolagus_cuniculus ENSOCUG00000006995
ochotona_princeps ENSOPRG00000017324
prolemur_simus ENSPSMG00000025673
otolemur_garnettii ENSOGAG00000031605
pan_troglodytes ENSPTRG00000003513
pan_paniscus ENSPPAG00000004799
homo_sapiens ENSG00000175097
gorilla_gorilla ENSGGOG00000027505
pongo_abelii ENSPPYG00000003348
nomascus_leucogenys ENSNLEG00000017952
piliocolobus_tephrosceles ENSPTEG00000028519
colobus_angolensis_palliatus ENSCANG00000003190
rhinopithecus_bieti ENSRBIG00000019794
rhinopithecus_roxellana ENSRROG00000003972
mandrillus_leucophaeus ENSMLEG00000028090
papio_anubis ENSPANG00000010008
cercocebus_atys ENSCATG00000018432
theropithecus_gelada ENSTGEG00000002050
macaca_fascicularis ENSMFAG00000029426
macaca_mulatta ENSMMUG00000018268
macaca_nemestrina ENSMNEG00000022173
chlorocebus_sabaeus ENSCSAG00000019213
callithrix_jacchus ENSCJAG00000011084
saimiri_boliviensis_boliviensis ENSSBOG00000017623
cebus_capucinus_imitator ENSCCAG00000004467
aotus_nancymaae ENSANAG00000020159
ovis_aries ENSOARG00000010456
capra_hircus ENSCHIG00000009200
bos_taurus ENSBTAG00000031309
bos_mutus ENSBMUG00000009389
bison_bison_bison ENSBBBG00000011509
tursiops_truncatus ENSTTRG00000014073
sus_scrofa ENSSSCG00000034285
vicugna_pacos ENSVPAG00000011760
myotis_lucifugus ENSMLUG00000000551
pteropus_vampyrus ENSPVAG00000004731
neovison_vison ENSNVIG00000010515
mustela_putorius_furo ENSMPUG00000019965
canis_lupus_familiaris ENSCAFG00000006803
canis_lupus_dingo ENSCAFG00020006410
vulpes_vulpes ENSVVUG00000006959
ursus_americanus ENSUAMG00000021432
ursus_maritimus ENSUMAG00000017443
ailuropoda_melanoleuca ENSAMEG00000019398
panthera_tigris_altaica ENSPTIG00000010550
panthera_pardus ENSPPRG00000014398
felis_catus ENSFCAG00000002909
equus_caballus ENSECAG00000021988
equus_asinus_asinus ENSEASG00005013540
loxodonta_africana ENSLAFG00000016472
choloepus_hoffmanni ENSCHOG00000001397
dasypus_novemcinctus ENSDNOG00000032392
phascolarctos_cinereus ENSPCIG00000007496
notamacropus_eugenii ENSMEUG00000014920
sarcophilus_harrisii ENSSHAG00000014162
monodelphis_domestica ENSMODG00000024469
ornithorhynchus_anatinus ENSOANG00000011771
xenopus_tropicalis ENSXETG00000007547
latimeria_chalumnae ENSLACG00000004709
