junco_hyemalis ENSJHYG00000009180
ailuropoda_melanoleuca ENSAMEG00000002443
mustela_putorius_furo ENSMPUG00000014044
neovison_vison ENSNVIG00000012095
canis_lupus_dingo ENSCAFG00020025176
canis_lupus_familiaris ENSCAFG00000004159
vulpes_vulpes ENSVVUG00000015409
panthera_pardus ENSPPRG00000022803
panthera_tigris_altaica ENSPTIG00000017909
felis_catus ENSFCAG00000003659
pteropus_vampyrus ENSPVAG00000008684
myotis_lucifugus ENSMLUG00000014159
equus_caballus ENSECAG00000025086
equus_asinus_asinus ENSEASG00005010712
tupaia_belangeri ENSTBEG00000004822
dasypus_novemcinctus ENSDNOG00000010515
oryctolagus_cuniculus ENSOCUG00000024288
spermophilus_dauricus ENSSDAG00000017432
nothoprocta_perdicaria ENSNPEG00000007114
echinops_telfairi ENSETEG00000003387
oryctolagus_cuniculus ENSOCUG00000024688
ochotona_princeps ENSOPRG00000007529
ornithorhynchus_anatinus ENSOANG00000012189
xenopus_tropicalis ENSXETG00000001232
latimeria_chalumnae ENSLACG00000012927
scleropages_formosus ENSSFOG00015006003
paramormyrops_kingsleyae ENSPKIG00000013521
pygocentrus_nattereri ENSPNAG00000000155
astyanax_mexicanus ENSAMXG00000001678
ictalurus_punctatus ENSIPUG00000012999
danio_rerio ENSDARG00000005394
poecilia_mexicana ENSPMEG00000005966
poecilia_latipinna ENSPLAG00000005113
poecilia_formosa ENSPFOG00000014869
poecilia_reticulata ENSPREG00000016371
xiphophorus_maculatus ENSXMAG00000015620
xiphophorus_couchianus ENSXCOG00000018860
gambusia_affinis ENSGAFG00000005067
cyprinodon_variegatus ENSCVAG00000021660
oryzias_latipes_asm223471v1 ENSORLG00020000489
oryzias_latipes_asm223469v1 ENSORLG00015016214
oryzias_latipes_asm223467v1 ENSORLG00000017648
oryzias_melastigma ENSOMEG00000022438
cynoglossus_semilaevis ENSCSEG00000003308
tetraodon_nigroviridis ENSTNIG00000019134
takifugu_rubripes ENSTRUG00000003838
mola_mola ENSMMOG00000015310
amphiprion_ocellaris ENSAOCG00000021991
amphiprion_percula ENSAPEG00000005497
acanthochromis_polyacanthus ENSAPOG00000012525
stegastes_partitus ENSSPAG00000015957
maylandia_zebra ENSMZEG00005005225
astatotilapia_calliptera ENSACLG00000027364
haplochromis_burtoni ENSHBUG00000014470
pundamilia_nyererei ENSPNYG00000022177
neolamprologus_brichardi ENSNBRG00000003312
oreochromis_niloticus ENSONIG00000005542
amphilophus_citrinellus ENSACIG00000023812
kryptolebias_marmoratus ENSKMAG00000022221
gasterosteus_aculeatus ENSGACG00000007097
labrus_bergylta ENSLBEG00000017607
monopterus_albus ENSMALG00000020654
mastacembelus_armatus ENSMAMG00000000518
anabas_testudineus ENSATEG00000020419
seriola_dumerili ENSSDUG00000007664
seriola_lalandi_dorsalis ENSSLDG00000020176
scophthalmus_maximus ENSSMAG00000003540
hippocampus_comes ENSHCOG00000010776
periophthalmus_magnuspinnatus ENSPMGG00000002388
gadus_morhua ENSGMOG00000018426
esox_lucius ENSELUG00000008170
mastacembelus_armatus ENSMAMG00000000261
monopterus_albus ENSMALG00000020863
anabas_testudineus ENSATEG00000003305
labrus_bergylta ENSLBEG00000006546
amphiprion_ocellaris ENSAOCG00000018171
amphiprion_percula ENSAPEG00000009584
acanthochromis_polyacanthus ENSAPOG00000018612
stegastes_partitus ENSSPAG00000014883
haplochromis_burtoni ENSHBUG00000017466
pundamilia_nyererei ENSPNYG00000004039
astatotilapia_calliptera ENSACLG00000008392
maylandia_zebra ENSMZEG00005015144
neolamprologus_brichardi ENSNBRG00000012075
oreochromis_niloticus ENSONIG00000001050
amphilophus_citrinellus ENSACIG00000017005
fundulus_heteroclitus ENSFHEG00000001427
cyprinodon_variegatus ENSCVAG00000000575
xiphophorus_maculatus ENSXMAG00000021324
gambusia_affinis ENSGAFG00000018648
poecilia_mexicana ENSPMEG00000002861
poecilia_latipinna ENSPLAG00000020423
poecilia_formosa ENSPFOG00000017798
poecilia_formosa ENSPFOG00000024640
poecilia_latipinna ENSPLAG00000017528
poecilia_reticulata ENSPREG00000014413
kryptolebias_marmoratus ENSKMAG00000013869
scophthalmus_maximus ENSSMAG00000013252
cynoglossus_semilaevis ENSCSEG00000006540
seriola_lalandi_dorsalis ENSSLDG00000022115
seriola_dumerili ENSSDUG00000009066
gasterosteus_aculeatus ENSGACG00000011391
mola_mola ENSMMOG00000011189
takifugu_rubripes ENSTRUG00000009738
tetraodon_nigroviridis ENSTNIG00000019290
hippocampus_comes ENSHCOG00000012855
periophthalmus_magnuspinnatus ENSPMGG00000024124
gadus_morhua ENSGMOG00000019477
esox_lucius ENSELUG00000020827
pygocentrus_nattereri ENSPNAG00000016534
astyanax_mexicanus ENSAMXG00000030597
ictalurus_punctatus ENSIPUG00000023584
danio_rerio ENSDARG00000015566
scleropages_formosus ENSSFOG00015014853
paramormyrops_kingsleyae ENSPKIG00000019638
lepisosteus_oculatus ENSLOCG00000016317
petromyzon_marinus ENSPMAG00000007710
eptatretus_burgeri ENSEBUG00000006101
eptatretus_burgeri ENSEBUG00000010680
petromyzon_marinus ENSPMAG00000006895
eptatretus_burgeri ENSEBUG00000006197
