chrysemys_picta_bellii ENSCPBG00000007119
oreochromis_niloticus ENSONIG00000016965
amphilophus_citrinellus ENSACIG00000000052
amphiprion_percula ENSAPEG00000018303
amphiprion_ocellaris ENSAOCG00000023054
acanthochromis_polyacanthus ENSAPOG00000015732
stegastes_partitus ENSSPAG00000019670
labrus_bergylta ENSLBEG00000008629
mola_mola ENSMMOG00000011722
scophthalmus_maximus ENSSMAG00000005664
cynoglossus_semilaevis ENSCSEG00000017902
gasterosteus_aculeatus ENSGACG00000003339
hippocampus_comes ENSHCOG00000000816
tetraodon_nigroviridis ENSTNIG00000012572
periophthalmus_magnuspinnatus ENSPMGG00000009860
gadus_morhua ENSGMOG00000010082
esox_lucius ENSELUG00000019514
paramormyrops_kingsleyae ENSPKIG00000003670
scleropages_formosus ENSSFOG00015019100
gadus_morhua ENSGMOG00000014971
gadus_morhua ENSGMOG00000014926
poecilia_mexicana ENSPMEG00000012023
poecilia_formosa ENSPFOG00000014782
poecilia_latipinna ENSPLAG00000008120
poecilia_reticulata ENSPREG00000012733
xiphophorus_couchianus ENSXCOG00000015895
xiphophorus_maculatus ENSXMAG00000021446
gambusia_affinis ENSGAFG00000016224
fundulus_heteroclitus ENSFHEG00000016955
cyprinodon_variegatus ENSCVAG00000014957
kryptolebias_marmoratus ENSKMAG00000016152
oryzias_latipes_asm223469v1 ENSORLG00015008244
oryzias_latipes_asm223471v1 ENSORLG00020012952
oryzias_latipes_asm223467v1 ENSORLG00000007183
oryzias_melastigma ENSOMEG00000012547
amphiprion_ocellaris ENSAOCG00000021641
amphiprion_percula ENSAPEG00000022948
stegastes_partitus ENSSPAG00000001273
seriola_dumerili ENSSDUG00000001168
seriola_lalandi_dorsalis ENSSLDG00000010527
scophthalmus_maximus ENSSMAG00000008370
anabas_testudineus ENSATEG00000025124
mastacembelus_armatus ENSMAMG00000004123
gasterosteus_aculeatus ENSGACG00000005003
gasterosteus_aculeatus ENSGACG00000004994
labrus_bergylta ENSLBEG00000024125
takifugu_rubripes ENSTRUG00000002032
tetraodon_nigroviridis ENSTNIG00000000619
mola_mola ENSMMOG00000013069
cynoglossus_semilaevis ENSCSEG00000016272
periophthalmus_magnuspinnatus ENSPMGG00000000588
esox_lucius ENSELUG00000020961
pygocentrus_nattereri ENSPNAG00000010639
astyanax_mexicanus ENSAMXG00000016616
ictalurus_punctatus ENSIPUG00000023670
danio_rerio ENSDARG00000097613
paramormyrops_kingsleyae ENSPKIG00000003823
scleropages_formosus ENSSFOG00015019151
pygocentrus_nattereri ENSPNAG00000011086
astyanax_mexicanus ENSAMXG00000016632
ictalurus_punctatus ENSIPUG00000023684
danio_rerio ENSDARG00000075926
seriola_dumerili ENSSDUG00000000923
seriola_lalandi_dorsalis ENSSLDG00000010166
scophthalmus_maximus ENSSMAG00000008517
mastacembelus_armatus ENSMAMG00000004257
anabas_testudineus ENSATEG00000025122
labrus_bergylta ENSLBEG00000024254
mola_mola ENSMMOG00000013067
poecilia_formosa ENSPFOG00000014722
poecilia_mexicana ENSPMEG00000012163
poecilia_latipinna ENSPLAG00000008279
poecilia_reticulata ENSPREG00000012569
xiphophorus_maculatus ENSXMAG00000017996
xiphophorus_couchianus ENSXCOG00000015904
gambusia_affinis ENSGAFG00000016258
fundulus_heteroclitus ENSFHEG00000017091
cyprinodon_variegatus ENSCVAG00000015086
kryptolebias_marmoratus ENSKMAG00000016084
oryzias_latipes_asm223471v1 ENSORLG00020013059
oryzias_latipes_asm223467v1 ENSORLG00000028532
oryzias_latipes_asm223469v1 ENSORLG00015008428
oryzias_melastigma ENSOMEG00000012697
maylandia_zebra ENSMZEG00005002451
astatotilapia_calliptera ENSACLG00000000179
haplochromis_burtoni ENSHBUG00000011298
pundamilia_nyererei ENSPNYG00000005207
neolamprologus_brichardi ENSNBRG00000008779
oreochromis_niloticus ENSONIG00000014732
amphilophus_citrinellus ENSACIG00000010493
amphiprion_ocellaris ENSAOCG00000021891
amphiprion_percula ENSAPEG00000022895
acanthochromis_polyacanthus ENSAPOG00000001459
stegastes_partitus ENSSPAG00000001329
cynoglossus_semilaevis ENSCSEG00000016157
tetraodon_nigroviridis ENSTNIG00000006796
hippocampus_comes ENSHCOG00000001508
periophthalmus_magnuspinnatus ENSPMGG00000000499
gadus_morhua ENSGMOG00000014996
cynoglossus_semilaevis ENSCSEG00000016213
hippocampus_comes ENSHCOG00000001530
tetraodon_nigroviridis ENSTNIG00000006795
tetraodon_nigroviridis ENSTNIG00000000349
takifugu_rubripes ENSTRUG00000024211
labrus_bergylta ENSLBEG00000024164
mola_mola ENSMMOG00000013068
gasterosteus_aculeatus ENSGACG00000005005
amphiprion_ocellaris ENSAOCG00000021706
amphiprion_percula ENSAPEG00000022999
stegastes_partitus ENSSPAG00000001532
maylandia_zebra ENSMZEG00005002367
astatotilapia_calliptera ENSACLG00000000387
haplochromis_burtoni ENSHBUG00000011389
pundamilia_nyererei ENSPNYG00000005137
neolamprologus_brichardi ENSNBRG00000008881
amphilophus_citrinellus ENSACIG00000010651
anabas_testudineus ENSATEG00000025123
seriola_dumerili ENSSDUG00000001103
seriola_lalandi_dorsalis ENSSLDG00000010416
scophthalmus_maximus ENSSMAG00000008481
periophthalmus_magnuspinnatus ENSPMGG00000000561
gadus_morhua ENSGMOG00000014978
esox_lucius ENSELUG00000021032
esox_lucius ENSELUG00000021091
pygocentrus_nattereri ENSPNAG00000010766
astyanax_mexicanus ENSAMXG00000016622
ictalurus_punctatus ENSIPUG00000023675
astyanax_mexicanus ENSAMXG00000034652
danio_rerio ENSDARG00000086028
petromyzon_marinus ENSPMAG00000007977
ciona_intestinalis ENSCING00000023663
labrus_bergylta ENSLBEG00000024087
gasterosteus_aculeatus ENSGACG00000004985
tetraodon_nigroviridis ENSTNIG00000019483
takifugu_rubripes ENSTRUG00000003182
mola_mola ENSMMOG00000013070
mastacembelus_armatus ENSMAMG00000004051
monopterus_albus ENSMALG00000000881
anabas_testudineus ENSATEG00000025125
seriola_dumerili ENSSDUG00000001310
seriola_lalandi_dorsalis ENSSLDG00000010757
scophthalmus_maximus ENSSMAG00000008245
fundulus_heteroclitus ENSFHEG00000016931
cyprinodon_variegatus ENSCVAG00000014626
poecilia_mexicana ENSPMEG00000011975
poecilia_latipinna ENSPLAG00000008079
poecilia_formosa ENSPFOG00000014846
poecilia_reticulata ENSPREG00000012772
xiphophorus_maculatus ENSXMAG00000017987
xiphophorus_couchianus ENSXCOG00000015889
gambusia_affinis ENSGAFG00000016210
kryptolebias_marmoratus ENSKMAG00000016195
oryzias_latipes_asm223467v1 ENSORLG00000023973
oryzias_latipes_asm223471v1 ENSORLG00020012903
oryzias_latipes_asm223469v1 ENSORLG00015008160
oryzias_melastigma ENSOMEG00000012442
astatotilapia_calliptera ENSACLG00000000512
maylandia_zebra ENSMZEG00005002358
pundamilia_nyererei ENSPNYG00000005106
haplochromis_burtoni ENSHBUG00000011488
neolamprologus_brichardi ENSNBRG00000008957
oreochromis_niloticus ENSONIG00000014736
amphilophus_citrinellus ENSACIG00000010704
amphiprion_percula ENSAPEG00000023034
amphiprion_ocellaris ENSAOCG00000021515
acanthochromis_polyacanthus ENSAPOG00000018109
stegastes_partitus ENSSPAG00000001122
cynoglossus_semilaevis ENSCSEG00000016287
hippocampus_comes ENSHCOG00000001545
periophthalmus_magnuspinnatus ENSPMGG00000000600
gadus_morhua ENSGMOG00000014887
esox_lucius ENSELUG00000020910
pygocentrus_nattereri ENSPNAG00000010528
astyanax_mexicanus ENSAMXG00000016601
ictalurus_punctatus ENSIPUG00000023658
danio_rerio ENSDARG00000005526
paramormyrops_kingsleyae ENSPKIG00000003489
