notamacropus_eugenii ENSMEUG00000011940
poecilia_formosa ENSPFOG00000005999
poecilia_latipinna ENSPLAG00000009275
poecilia_reticulata ENSPREG00000013796
poecilia_mexicana ENSPMEG00000010522
xiphophorus_couchianus ENSXCOG00000003983
xiphophorus_maculatus ENSXMAG00000009082
gambusia_affinis ENSGAFG00000005081
fundulus_heteroclitus ENSFHEG00000010458
oryzias_latipes_asm223467v1 ENSORLG00000024898
oryzias_latipes_asm223469v1 ENSORLG00015002893
oryzias_latipes_asm223471v1 ENSORLG00020016588
oryzias_melastigma ENSOMEG00000022297
tetraodon_nigroviridis ENSTNIG00000013373
tetraodon_nigroviridis ENSTNIG00000000880
takifugu_rubripes ENSTRUG00000023211
mola_mola ENSMMOG00000007872
amphiprion_ocellaris ENSAOCG00000012612
acanthochromis_polyacanthus ENSAPOG00000016857
gasterosteus_aculeatus ENSGACG00000001353
monopterus_albus ENSMALG00000008881
anabas_testudineus ENSATEG00000022225
mastacembelus_armatus ENSMAMG00000022492
labrus_bergylta ENSLBEG00000028232
astatotilapia_calliptera ENSACLG00000004075
maylandia_zebra ENSMZEG00005002540
pundamilia_nyererei ENSPNYG00000012302
haplochromis_burtoni ENSHBUG00000008713
oreochromis_niloticus ENSONIG00000007095
amphilophus_citrinellus ENSACIG00000003585
scophthalmus_maximus ENSSMAG00000007379
cynoglossus_semilaevis ENSCSEG00000004377
seriola_dumerili ENSSDUG00000004191
seriola_lalandi_dorsalis ENSSLDG00000017575
gadus_morhua ENSGMOG00000011257
esox_lucius ENSELUG00000017246
astyanax_mexicanus ENSAMXG00000015435
astyanax_mexicanus ENSAMXG00000039601
pygocentrus_nattereri ENSPNAG00000012252
ictalurus_punctatus ENSIPUG00000013075
danio_rerio ENSDARG00000101340
scleropages_formosus ENSSFOG00015019486
paramormyrops_kingsleyae ENSPKIG00000009194
lepisosteus_oculatus ENSLOCG00000016800
