apteryx_rowi ENSARWG00000004239
chlorocebus_sabaeus ENSCSAG00000015822
cebus_capucinus_imitator ENSCCAG00000030522
saimiri_boliviensis_boliviensis ENSSBOG00000025971
callithrix_jacchus ENSCJAG00000014701
aotus_nancymaae ENSANAG00000020759
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001888
cricetulus_griseus_crigri_1.0 ENSCGRG00000006860
cricetulus_griseus_crigri-picr ENSCGRG00015028094
mesocricetus_auratus ENSMAUG00000012572
microtus_ochrogaster ENSMOCG00000022111
peromyscus_maniculatus_bairdii ENSPEMG00000011062
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016932
mus_spicilegus ENSMSIG00000010548
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040978
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016090
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016801
rattus_norvegicus ENSRNOG00000037632
meriones_unguiculatus ENSMUGG00000004281
nannospalax_galili ENSNGAG00000000516
jaculus_jaculus ENSJJAG00000015763
castor_canadensis ENSCCNG00000031604
dipodomys_ordii ENSDORG00000001177
cavia_aperea ENSCAPG00000010084
cavia_porcellus ENSCPOG00000026202
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005818
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009184
chinchilla_lanigera ENSCLAG00000011330
octodon_degus ENSODEG00000013514
ictidomys_tridecemlineatus ENSSTOG00000005482
urocitellus_parryii ENSUPAG00010000060
spermophilus_dauricus ENSSDAG00000001250
marmota_marmota_marmota ENSMMMG00000015182
ochotona_princeps ENSOPRG00000000475
ochotona_princeps ENSOPRG00000004582
oryctolagus_cuniculus ENSOCUG00000002893
carlito_syrichta ENSTSYG00000010332
tupaia_belangeri ENSTBEG00000000349
capra_hircus ENSCHIG00000013490
ovis_aries ENSOARG00000016141
bos_taurus ENSBTAG00000035064
bos_mutus ENSBMUG00000013417
tursiops_truncatus ENSTTRG00000015957
sus_scrofa ENSSSCG00000033266
vicugna_pacos ENSVPAG00000006790
ursus_maritimus ENSUMAG00000009463
ursus_americanus ENSUAMG00000014878
ailuropoda_melanoleuca ENSAMEG00000004753
neovison_vison ENSNVIG00000022217
mustela_putorius_furo ENSMPUG00000018167
canis_lupus_familiaris ENSCAFG00000014131
canis_lupus_dingo ENSCAFG00020024308
vulpes_vulpes ENSVVUG00000010244
panthera_tigris_altaica ENSPTIG00000010417
panthera_pardus ENSPPRG00000013145
felis_catus ENSFCAG00000026586
pteropus_vampyrus ENSPVAG00000017853
erinaceus_europaeus ENSEEUG00000001026
sorex_araneus ENSSARG00000002244
equus_asinus_asinus ENSEASG00005018006
equus_caballus ENSECAG00000000583
choloepus_hoffmanni ENSCHOG00000000934
dasypus_novemcinctus ENSDNOG00000016674
loxodonta_africana ENSLAFG00000013435
procavia_capensis ENSPCAG00000011838
echinops_telfairi ENSETEG00000006729
ornithorhynchus_anatinus ENSOANG00000003088
xenopus_tropicalis ENSXETG00000031709
latimeria_chalumnae ENSLACG00000007251
pundamilia_nyererei ENSPNYG00000002186
maylandia_zebra ENSMZEG00005008772
haplochromis_burtoni ENSHBUG00000003930
astatotilapia_calliptera ENSACLG00000013824
amphilophus_citrinellus ENSACIG00000000343
oryzias_latipes_asm223471v1 ENSORLG00020001160
oryzias_latipes_asm223469v1 ENSORLG00015001064
oryzias_latipes_asm223467v1 ENSORLG00000027552
oryzias_melastigma ENSOMEG00000002217
monopterus_albus ENSMALG00000016010
labrus_bergylta ENSLBEG00000021470
labrus_bergylta ENSLBEG00000021527
scophthalmus_maximus ENSSMAG00000011547
amphiprion_ocellaris ENSAOCG00000009188
amphiprion_percula ENSAPEG00000017140
acanthochromis_polyacanthus ENSAPOG00000023611
stegastes_partitus ENSSPAG00000004096
mola_mola ENSMMOG00000003765
seriola_dumerili ENSSDUG00000018404
seriola_lalandi_dorsalis ENSSLDG00000005975
anabas_testudineus ENSATEG00000018973
cynoglossus_semilaevis ENSCSEG00000021688
esox_lucius ENSELUG00000018536
scleropages_formosus ENSSFOG00015023198
paramormyrops_kingsleyae ENSPKIG00000003045
paramormyrops_kingsleyae ENSPKIG00000012273
scleropages_formosus ENSSFOG00015015947
mastacembelus_armatus ENSMAMG00000022388
monopterus_albus ENSMALG00000018267
anabas_testudineus ENSATEG00000013576
poecilia_mexicana ENSPMEG00000004429
poecilia_mexicana ENSPMEG00000010439
poecilia_latipinna ENSPLAG00000010797
poecilia_latipinna ENSPLAG00000002796
poecilia_formosa ENSPFOG00000023993
xiphophorus_maculatus ENSXMAG00000029107
fundulus_heteroclitus ENSFHEG00000004701
astatotilapia_calliptera ENSACLG00000014993
haplochromis_burtoni ENSHBUG00000000225
maylandia_zebra ENSMZEG00005017363
pundamilia_nyererei ENSPNYG00000022362
amphiprion_ocellaris ENSAOCG00000019147
amphiprion_percula ENSAPEG00000020173
acanthochromis_polyacanthus ENSAPOG00000011219
stegastes_partitus ENSSPAG00000012749
hippocampus_comes ENSHCOG00000015273
scophthalmus_maximus ENSSMAG00000002360
cynoglossus_semilaevis ENSCSEG00000006780
oryzias_latipes_asm223469v1 ENSORLG00015006991
oryzias_latipes_asm223471v1 ENSORLG00020004188
poecilia_formosa ENSPFOG00000003258
esox_lucius ENSELUG00000019885
pygocentrus_nattereri ENSPNAG00000023064
astyanax_mexicanus ENSAMXG00000031861
ictalurus_punctatus ENSIPUG00000021504
danio_rerio ENSDARG00000090872
lepisosteus_oculatus ENSLOCG00000005876
latimeria_chalumnae ENSLACG00000011325
ciona_intestinalis ENSCING00000023051
ciona_savignyi ENSCSAVG00000003585
ciona_intestinalis ENSCING00000014325
