sarcophilus_harrisii ENSSHAG00000010593
stegastes_partitus ENSSPAG00000007935
astatotilapia_calliptera ENSACLG00000003166
maylandia_zebra ENSMZEG00005000300
pundamilia_nyererei ENSPNYG00000021771
haplochromis_burtoni ENSHBUG00000023403
neolamprologus_brichardi ENSNBRG00000014322
oreochromis_niloticus ENSONIG00000011929
amphilophus_citrinellus ENSACIG00000000876
gambusia_affinis ENSGAFG00000004618
xiphophorus_maculatus ENSXMAG00000026987
poecilia_formosa ENSPFOG00000012568
poecilia_latipinna ENSPLAG00000016220
poecilia_mexicana ENSPMEG00000010159
poecilia_reticulata ENSPREG00000022426
fundulus_heteroclitus ENSFHEG00000022800
cyprinodon_variegatus ENSCVAG00000005263
kryptolebias_marmoratus ENSKMAG00000006325
oryzias_latipes_asm223467v1 ENSORLG00000006937
oryzias_latipes_asm223469v1 ENSORLG00015001966
oryzias_latipes_asm223471v1 ENSORLG00020009726
oryzias_melastigma ENSOMEG00000019430
scophthalmus_maximus ENSSMAG00000019668
cynoglossus_semilaevis ENSCSEG00000002088
seriola_dumerili ENSSDUG00000011041
seriola_lalandi_dorsalis ENSSLDG00000005337
periophthalmus_magnuspinnatus ENSPMGG00000023316
gadus_morhua ENSGMOG00000008273
esox_lucius ENSELUG00000010812
astyanax_mexicanus ENSAMXG00000025605
pygocentrus_nattereri ENSPNAG00000025378
ictalurus_punctatus ENSIPUG00000006441
danio_rerio ENSDARG00000057062
amphiprion_percula ENSAPEG00000011472
amphiprion_ocellaris ENSAOCG00000006078
acanthochromis_polyacanthus ENSAPOG00000020912
stegastes_partitus ENSSPAG00000001812
pundamilia_nyererei ENSPNYG00000021539
poecilia_formosa ENSPFOG00000024830
seriola_lalandi_dorsalis ENSSLDG00000002161
seriola_dumerili ENSSDUG00000006339
cynoglossus_semilaevis ENSCSEG00000003139
mola_mola ENSMMOG00000021882
tetraodon_nigroviridis ENSTNIG00000001229
lepisosteus_oculatus ENSLOCG00000018208
