castor_canadensis ENSCCNG00000012707
ictalurus_punctatus ENSIPUG00000023061
danio_rerio ENSDARG00000062381
astatotilapia_calliptera ENSACLG00000008193
maylandia_zebra ENSMZEG00005018139
pundamilia_nyererei ENSPNYG00000011693
haplochromis_burtoni ENSHBUG00000010664
oreochromis_niloticus ENSONIG00000009925
neolamprologus_brichardi ENSNBRG00000019799
amphilophus_citrinellus ENSACIG00000007932
amphiprion_ocellaris ENSAOCG00000013065
amphiprion_percula ENSAPEG00000013218
acanthochromis_polyacanthus ENSAPOG00000002500
stegastes_partitus ENSSPAG00000014609
xiphophorus_maculatus ENSXMAG00000022767
xiphophorus_couchianus ENSXCOG00000015157
gambusia_affinis ENSGAFG00000006967
poecilia_formosa ENSPFOG00000003121
poecilia_latipinna ENSPLAG00000012928
poecilia_mexicana ENSPMEG00000005973
poecilia_reticulata ENSPREG00000013374
fundulus_heteroclitus ENSFHEG00000004196
cyprinodon_variegatus ENSCVAG00000001738
kryptolebias_marmoratus ENSKMAG00000007477
gasterosteus_aculeatus ENSGACG00000019104
labrus_bergylta ENSLBEG00000001022
mola_mola ENSMMOG00000003350
anabas_testudineus ENSATEG00000005511
monopterus_albus ENSMALG00000003115
mastacembelus_armatus ENSMAMG00000001926
seriola_dumerili ENSSDUG00000013913
seriola_lalandi_dorsalis ENSSLDG00000012989
scophthalmus_maximus ENSSMAG00000016385
takifugu_rubripes ENSTRUG00000006400
tetraodon_nigroviridis ENSTNIG00000006919
oryzias_latipes_asm223467v1 ENSORLG00000008925
oryzias_latipes_asm223469v1 ENSORLG00015002710
oryzias_latipes_asm223471v1 ENSORLG00020005722
oryzias_melastigma ENSOMEG00000023488
cynoglossus_semilaevis ENSCSEG00000015715
hippocampus_comes ENSHCOG00000005583
periophthalmus_magnuspinnatus ENSPMGG00000004071
gadus_morhua ENSGMOG00000006869
esox_lucius ENSELUG00000000783
scleropages_formosus ENSSFOG00015009225
scleropages_formosus ENSSFOG00015021402
paramormyrops_kingsleyae ENSPKIG00000023887
lepisosteus_oculatus ENSLOCG00000016597
petromyzon_marinus ENSPMAG00000005913
ciona_intestinalis ENSCING00000006494
