anser_brachyrhynchus ENSABRG00000006766
esox_lucius ENSELUG00000016900
astyanax_mexicanus ENSAMXG00000019144
ictalurus_punctatus ENSIPUG00000012209
pygocentrus_nattereri ENSPNAG00000002007
tetraodon_nigroviridis ENSTNIG00000002122
scleropages_formosus ENSSFOG00015024205
paramormyrops_kingsleyae ENSPKIG00000012123
lepisosteus_oculatus ENSLOCG00000009122
scleropages_formosus ENSSFOG00015024206
amphilophus_citrinellus ENSACIG00000000456
neolamprologus_brichardi ENSNBRG00000016917
stegastes_partitus ENSSPAG00000022727
xiphophorus_couchianus ENSXCOG00000019993
poecilia_latipinna ENSPLAG00000018540
fundulus_heteroclitus ENSFHEG00000004325
kryptolebias_marmoratus ENSKMAG00000001279
amphiprion_percula ENSAPEG00000001283
mastacembelus_armatus ENSMAMG00000019007
seriola_lalandi_dorsalis ENSSLDG00000005383
labrus_bergylta ENSLBEG00000021440
oryzias_latipes_asm223469v1 ENSORLG00015013767
periophthalmus_magnuspinnatus ENSPMGG00000002514
danio_rerio ENSDARG00000018272
paramormyrops_kingsleyae ENSPKIG00000012104
petromyzon_marinus ENSPMAG00000005969
eptatretus_burgeri ENSEBUG00000016356
ciona_savignyi ENSCSAVG00000002959
ciona_intestinalis ENSCING00000006722
drosophila_melanogaster FBgn0046222
caenorhabditis_elegans_strain_n2 WBGene00011051
saccharomyces_cerevisiae_strain_s288c YNL317W
