notechis_scutatus ENSNSUG00000004563
echinops_telfairi ENSETEG00000013036
chinchilla_lanigera ENSCLAG00000013350
octodon_degus ENSODEG00000008484
cavia_aperea ENSCAPG00000014682
cavia_porcellus ENSCPOG00000034316
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005367
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009158
fukomys_damarensis ENSFDAG00000014602
crocodylus_porosus ENSCPRG00005008398
phascolarctos_cinereus ENSPCIG00000004773
notamacropus_eugenii ENSMEUG00000015779
sarcophilus_harrisii ENSSHAG00000009659
monodelphis_domestica ENSMODG00000013884
xenopus_tropicalis ENSXETG00000007362
latimeria_chalumnae ENSLACG00000009110
poecilia_formosa ENSPFOG00000023112
gambusia_affinis ENSGAFG00000001370
xiphophorus_couchianus ENSXCOG00000000057
fundulus_heteroclitus ENSFHEG00000013868
oryzias_latipes_asm223471v1 ENSORLG00020019632
oryzias_latipes_asm223467v1 ENSORLG00000002523
oryzias_latipes_asm223469v1 ENSORLG00015014090
oryzias_melastigma ENSOMEG00000009032
stegastes_partitus ENSSPAG00000022005
acanthochromis_polyacanthus ENSAPOG00000018702
maylandia_zebra ENSMZEG00005022095
astatotilapia_calliptera ENSACLG00000007457
haplochromis_burtoni ENSHBUG00000021295
pundamilia_nyererei ENSPNYG00000009568
monopterus_albus ENSMALG00000006548
monopterus_albus ENSMALG00000006506
mastacembelus_armatus ENSMAMG00000016847
hippocampus_comes ENSHCOG00000007800
tetraodon_nigroviridis ENSTNIG00000004520
tetraodon_nigroviridis ENSTNIG00000002525
gadus_morhua ENSGMOG00000017176
danio_rerio ENSDARG00000037517
lepisosteus_oculatus ENSLOCG00000002748
salvator_merianae ENSSMRG00000019907
petromyzon_marinus ENSPMAG00000007715
ciona_savignyi ENSCSAVG00000003467
ciona_intestinalis ENSCING00000024552
drosophila_melanogaster FBgn0035449
caenorhabditis_elegans_strain_n2 WBGene00021637
saccharomyces_cerevisiae_strain_s288c YML038C
