astyanax_mexicanus ENSAMXG00000017185
sphenodon_punctatus ENSSPUG00000002517
anser_brachyrhynchus ENSABRG00000007079
anas_platyrhynchos_platyrhynchos ENSAPLG00000010870
gallus_gallus ENSGALG00000002448
meleagris_gallopavo ENSMGAG00000004344
coturnix_japonica ENSCJPG00005010046
numida_meleagris ENSNMEG00000015541
calidris_pygmaea ENSCPGG00000009513
calidris_pugnax ENSCPUG00000004656
manacus_vitellinus ENSMVIG00005010547
lepidothrix_coronata ENSLCOG00000011185
lonchura_striata_domestica ENSLSDG00000012051
taeniopygia_guttata ENSTGUG00000005105
serinus_canaria ENSSCAG00000006650
parus_major ENSPMJG00000019007
cyanistes_caeruleus ENSCCEG00000005528
zonotrichia_albicollis ENSZALG00000011783
junco_hyemalis ENSJHYG00000009176
ficedula_albicollis ENSFALG00000006782
melopsittacus_undulatus ENSMUNG00000000579
apteryx_owenii ENSAOWG00000004673
apteryx_rowi ENSARWG00000010953
apteryx_haastii ENSAHAG00000007343
dromaius_novaehollandiae ENSDNVG00000007748
nothoprocta_perdicaria ENSNPEG00000011188
crocodylus_porosus ENSCPRG00005007856
chelonoidis_abingdonii ENSCABG00000011535
gopherus_agassizii ENSGAGG00000022438
chrysemys_picta_bellii ENSCPBG00000014876
pelodiscus_sinensis ENSPSIG00000012288
xenopus_tropicalis ENSXETG00000010077
latimeria_chalumnae ENSLACG00000018897
eptatretus_burgeri ENSEBUG00000006834
ciona_savignyi ENSCSAVG00000000012
ciona_intestinalis ENSCING00000006372
drosophila_melanogaster FBgn0027329
caenorhabditis_elegans_strain_n2 WBGene00000381
