scophthalmus_maximus ENSSMAG00000003965
ficedula_albicollis ENSFALG00000012247
manacus_vitellinus ENSMVIG00005013932
lepidothrix_coronata ENSLCOG00000006214
apteryx_rowi ENSARWG00000003187
crocodylus_porosus ENSCPRG00005017538
chelonoidis_abingdonii ENSCABG00000020657
gopherus_agassizii ENSGAGG00000006505
chrysemys_picta_bellii ENSCPBG00000019891
pelodiscus_sinensis ENSPSIG00000003183
anolis_carolinensis ENSACAG00000015564
pogona_vitticeps ENSPVIG00000008943
notechis_scutatus ENSNSUG00000014995
salvator_merianae ENSSMRG00000022180
sphenodon_punctatus ENSSPUG00000002079
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017913
cricetulus_griseus_crigri_1.0 ENSCGRG00000004546
tupaia_belangeri ENSTBEG00000000065
bos_mutus ENSBMUG00000020519
bos_taurus ENSBTAG00000027879
bison_bison_bison ENSBBBG00000005893
capra_hircus ENSCHIG00000016041
ovis_aries ENSOARG00000004872
tursiops_truncatus ENSTTRG00000004456
vicugna_pacos ENSVPAG00000006375
sus_scrofa ENSSSCG00000032916
erinaceus_europaeus ENSEEUG00000003384
equus_asinus_asinus ENSEASG00005000296
equus_caballus ENSECAG00000020275
panthera_tigris_altaica ENSPTIG00000020905
panthera_pardus ENSPPRG00000007955
felis_catus ENSFCAG00000038385
mustela_putorius_furo ENSMPUG00000006432
neovison_vison ENSNVIG00000018351
myotis_lucifugus ENSMLUG00000000583
loxodonta_africana ENSLAFG00000025901
echinops_telfairi ENSETEG00000020392
oryctolagus_cuniculus ENSOCUG00000023500
equus_caballus ENSECAG00000034014
equus_asinus_asinus ENSEASG00005019161
sorex_araneus ENSSARG00000002402
pteropus_vampyrus ENSPVAG00000003116
procavia_capensis ENSPCAG00000016293
rhinopithecus_roxellana ENSRROG00000030479
rhinopithecus_bieti ENSRBIG00000036142
colobus_angolensis_palliatus ENSCANG00000038234
macaca_mulatta ENSMMUG00000011739
macaca_fascicularis ENSMFAG00000003954
macaca_nemestrina ENSMNEG00000030001
papio_anubis ENSPANG00000030766
cercocebus_atys ENSCATG00000035109
theropithecus_gelada ENSTGEG00000028739
pongo_abelii ENSPPYG00000017166
callithrix_jacchus ENSCJAG00000012552
cebus_capucinus_imitator ENSCCAG00000027814
callithrix_jacchus ENSCJAG00000045204
saimiri_boliviensis_boliviensis ENSSBOG00000030115
pan_troglodytes ENSPTRG00000024084
homo_sapiens ENSG00000060762
gorilla_gorilla ENSGGOG00000038590
pan_paniscus ENSPPAG00000034758
nomascus_leucogenys ENSNLEG00000032002
mandrillus_leucophaeus ENSMLEG00000040167
piliocolobus_tephrosceles ENSPTEG00000024922
aotus_nancymaae ENSANAG00000025179
carlito_syrichta ENSTSYG00000006173
propithecus_coquereli ENSPCOG00000019319
microcebus_murinus ENSMICG00000003851
prolemur_simus ENSPSMG00000025556
peromyscus_maniculatus_bairdii ENSPEMG00000018400
microtus_ochrogaster ENSMOCG00000003155
microtus_ochrogaster ENSMOCG00000001110
peromyscus_maniculatus_bairdii ENSPEMG00000027229
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002838
cricetulus_griseus_crigri_1.0 ENSCGRG00000018508
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017746
cricetulus_griseus_crigri-picr ENSCGRG00015019212
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024881
cricetulus_griseus_crigri-picr ENSCGRG00015013609
cricetulus_griseus_crigri_1.0 ENSCGRG00000015925
mesocricetus_auratus ENSMAUG00000006423
mus_spicilegus ENSMSIG00000010853
mus_spicilegus ENSMSIG00000026047
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021065
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021954
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000023861
mus_spicilegus ENSMSIG00000019287
mus_spicilegus ENSMSIG00000020650
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023382
rattus_norvegicus ENSRNOG00000012415
meriones_unguiculatus ENSMUGG00000027053
jaculus_jaculus ENSJJAG00000018762
nannospalax_galili ENSNGAG00000003126
nannospalax_galili ENSNGAG00000010879
jaculus_jaculus ENSJJAG00000020707
castor_canadensis ENSCCNG00000022964
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002493
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016327
fukomys_damarensis ENSFDAG00000011738
octodon_degus ENSODEG00000002397
octodon_degus ENSODEG00000018569
cavia_porcellus ENSCPOG00000005208
cavia_aperea ENSCAPG00000002935
chinchilla_lanigera ENSCLAG00000002442
marmota_marmota_marmota ENSMMMG00000009012
spermophilus_dauricus ENSSDAG00000021118
urocitellus_parryii ENSUPAG00010000652
ictidomys_tridecemlineatus ENSSTOG00000024720
vulpes_vulpes ENSVVUG00000021696
canis_lupus_dingo ENSCAFG00020019314
canis_lupus_dingo ENSCAFG00020015209
canis_lupus_dingo ENSCAFG00020000024
ursus_americanus ENSUAMG00000009352
ursus_maritimus ENSUMAG00000011553
ailuropoda_melanoleuca ENSAMEG00000009318
dasypus_novemcinctus ENSDNOG00000040803
dasypus_novemcinctus ENSDNOG00000001205
choloepus_hoffmanni ENSCHOG00000003648
notamacropus_eugenii ENSMEUG00000015896
phascolarctos_cinereus ENSPCIG00000016667
monodelphis_domestica ENSMODG00000023271
ornithorhynchus_anatinus ENSOANG00000004153
xenopus_tropicalis ENSXETG00000025990
latimeria_chalumnae ENSLACG00000016508
petromyzon_marinus ENSPMAG00000004418
eptatretus_burgeri ENSEBUG00000013538
drosophila_melanogaster FBgn0038662
