scophthalmus_maximus ENSSMAG00000011337
paramormyrops_kingsleyae ENSPKIG00000011991
paramormyrops_kingsleyae ENSPKIG00000011978
scleropages_formosus ENSSFOG00015013608
lonchura_striata_domestica ENSLSDG00000005796
serinus_canaria ENSSCAG00000004822
manacus_vitellinus ENSMVIG00005004800
lonchura_striata_domestica ENSLSDG00000004543
carlito_syrichta ENSTSYG00000002253
acanthochromis_polyacanthus ENSAPOG00000001098
acanthochromis_polyacanthus ENSAPOG00000015253
lepisosteus_oculatus ENSLOCG00000005678
petromyzon_marinus ENSPMAG00000007565
chrysemys_picta_bellii ENSCPBG00000026631
gopherus_agassizii ENSGAGG00000009288
apteryx_haastii ENSAHAG00000019598
apteryx_owenii ENSAOWG00000009890
apteryx_rowi ENSARWG00000010668
nothoprocta_perdicaria ENSNPEG00000007853
dromaius_novaehollandiae ENSDNVG00000016603
meleagris_gallopavo ENSMGAG00000012855
coturnix_japonica ENSCJPG00005020504
gallus_gallus ENSGALG00000012536
anas_platyrhynchos_platyrhynchos ENSAPLG00000011024
calidris_pygmaea ENSCPGG00000012531
notechis_scutatus ENSNSUG00000007426
notechis_scutatus ENSNSUG00000008496
nannospalax_galili ENSNGAG00000016628
jaculus_jaculus ENSJJAG00000010483
castor_canadensis ENSCCNG00000010023
pan_paniscus ENSPPAG00000035152
pteropus_vampyrus ENSPVAG00000004568
sorex_araneus ENSSARG00000002142
vicugna_pacos ENSVPAG00000010811
bos_taurus ENSBTAG00000005562
echinops_telfairi ENSETEG00000015126
octodon_degus ENSODEG00000004968
ochotona_princeps ENSOPRG00000002609
tupaia_belangeri ENSTBEG00000000869
procavia_capensis ENSPCAG00000011120
urocitellus_parryii ENSUPAG00010007826
spermophilus_dauricus ENSSDAG00000015553
ictidomys_tridecemlineatus ENSSTOG00000011628
dipodomys_ordii ENSDORG00000011932
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001637
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008663
fukomys_damarensis ENSFDAG00000016493
cavia_porcellus ENSCPOG00000013115
chinchilla_lanigera ENSCLAG00000004217
peromyscus_maniculatus_bairdii ENSPEMG00000015185
microtus_ochrogaster ENSMOCG00000014596
cricetulus_griseus_crigri-picr ENSCGRG00015010473
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001004190
cricetulus_griseus_crigri_1.0 ENSCGRG00000005672
mesocricetus_auratus ENSMAUG00000007643
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000060988
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024485
mus_spicilegus ENSMSIG00000022960
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023564
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025015
rattus_norvegicus ENSRNOG00000005335
oryctolagus_cuniculus ENSOCUG00000017645
chlorocebus_sabaeus ENSCSAG00000015977
mandrillus_leucophaeus ENSMLEG00000029111
rhinopithecus_bieti ENSRBIG00000036972
pongo_abelii ENSPPYG00000012857
tursiops_truncatus ENSTTRG00000002506
erinaceus_europaeus ENSEEUG00000000282
ursus_maritimus ENSUMAG00000005380
ursus_americanus ENSUAMG00000018930
mustela_putorius_furo ENSMPUG00000000427
equus_asinus_asinus ENSEASG00005023315
equus_caballus ENSECAG00000007821
choloepus_hoffmanni ENSCHOG00000007488
notamacropus_eugenii ENSMEUG00000001129
phascolarctos_cinereus ENSPCIG00000019129
monodelphis_domestica ENSMODG00000004227
chelonoidis_abingdonii ENSCABG00000018779
crocodylus_porosus ENSCPRG00005008830
sphenodon_punctatus ENSSPUG00000018893
parus_major ENSPMJG00000004522
ornithorhynchus_anatinus ENSOANG00000006116
xenopus_tropicalis ENSXETG00000021716
spermophilus_dauricus ENSSDAG00000015285
marmota_marmota_marmota ENSMMMG00000022338
paramormyrops_kingsleyae ENSPKIG00000013219
lepidothrix_coronata ENSLCOG00000012155
manacus_vitellinus ENSMVIG00005004793
cyanistes_caeruleus ENSCCEG00000018479
taeniopygia_guttata ENSTGUG00000012138
junco_hyemalis ENSJHYG00000008692
ficedula_albicollis ENSFALG00000013944
numida_meleagris ENSNMEG00000003966
calidris_pugnax ENSCPUG00000009722
anser_brachyrhynchus ENSABRG00000018182
melopsittacus_undulatus ENSMUNG00000011866
pelodiscus_sinensis ENSPSIG00000007606
pogona_vitticeps ENSPVIG00000016255
anolis_carolinensis ENSACAG00000012427
salvator_merianae ENSSMRG00000023302
loxodonta_africana ENSLAFG00000005947
dasypus_novemcinctus ENSDNOG00000048251
prolemur_simus ENSPSMG00000024068
microcebus_murinus ENSMICG00000013917
propithecus_coquereli ENSPCOG00000019736
homo_sapiens ENSG00000144278
pan_troglodytes ENSPTRG00000012546
gorilla_gorilla ENSGGOG00000034959
nomascus_leucogenys ENSNLEG00000011400
rhinopithecus_roxellana ENSRROG00000035871
piliocolobus_tephrosceles ENSPTEG00000028962
macaca_mulatta ENSMMUG00000043698
macaca_nemestrina ENSMNEG00000038018
macaca_fascicularis ENSMFAG00000043213
cercocebus_atys ENSCATG00000041414
papio_anubis ENSPANG00000016223
theropithecus_gelada ENSTGEG00000009046
saimiri_boliviensis_boliviensis ENSSBOG00000024917
callithrix_jacchus ENSCJAG00000015503
cebus_capucinus_imitator ENSCCAG00000024645
aotus_nancymaae ENSANAG00000034184
colobus_angolensis_palliatus ENSCANG00000025832
meriones_unguiculatus ENSMUGG00000027140
cavia_aperea ENSCAPG00000009828
otolemur_garnettii ENSOGAG00000016208
marmota_marmota_marmota ENSMMMG00000022342
bison_bison_bison ENSBBBG00000013119
bos_mutus ENSBMUG00000024495
capra_hircus ENSCHIG00000022466
ovis_aries ENSOARG00000008011
sus_scrofa ENSSSCG00000022671
myotis_lucifugus ENSMLUG00000015972
ailuropoda_melanoleuca ENSAMEG00000005613
neovison_vison ENSNVIG00000008096
canis_lupus_familiaris ENSCAFG00000009140
canis_lupus_dingo ENSCAFG00020010074
vulpes_vulpes ENSVVUG00000020497
panthera_tigris_altaica ENSPTIG00000011908
panthera_pardus ENSPPRG00000023357
felis_catus ENSFCAG00000002404
castor_canadensis ENSCCNG00000010050
ursus_americanus ENSUAMG00000024415
phascolarctos_cinereus ENSPCIG00000020793
meriones_unguiculatus ENSMUGG00000023235
meriones_unguiculatus ENSMUGG00000023236
marmota_marmota_marmota ENSMMMG00000022335
propithecus_coquereli ENSPCOG00000017835
calidris_pugnax ENSCPUG00000009723
chelonoidis_abingdonii ENSCABG00000018005
sphenodon_punctatus ENSSPUG00000018904
periophthalmus_magnuspinnatus ENSPMGG00000009728
hippocampus_comes ENSHCOG00000002108
serinus_canaria ENSSCAG00000004826
petromyzon_marinus ENSPMAG00000005498
