anas_platyrhynchos_platyrhynchos ENSAPLG00000005214
oryzias_latipes_asm223469v1 ENSORLG00015016493
oryzias_melastigma ENSOMEG00000011511
cynoglossus_semilaevis ENSCSEG00000003546
kryptolebias_marmoratus ENSKMAG00000010539
mola_mola ENSMMOG00000004168
takifugu_rubripes ENSTRUG00000024992
labrus_bergylta ENSLBEG00000019034
astatotilapia_calliptera ENSACLG00000009437
haplochromis_burtoni ENSHBUG00000023864
maylandia_zebra ENSMZEG00005001209
pundamilia_nyererei ENSPNYG00000020877
neolamprologus_brichardi ENSNBRG00000014631
amphilophus_citrinellus ENSACIG00000021683
hippocampus_comes ENSHCOG00000007303
gadus_morhua ENSGMOG00000015319
esox_lucius ENSELUG00000014628
pygocentrus_nattereri ENSPNAG00000023529
astyanax_mexicanus ENSAMXG00000030504
ictalurus_punctatus ENSIPUG00000001869
danio_rerio ENSDARG00000056627
lepisosteus_oculatus ENSLOCG00000012251
