anser_brachyrhynchus ENSABRG00000019995
microtus_ochrogaster ENSMOCG00000010127
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031737
mus_spicilegus ENSMSIG00000026401
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025470
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030626
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013831
rattus_norvegicus ENSRNOG00000018272
meriones_unguiculatus ENSMUGG00000009800
nannospalax_galili ENSNGAG00000022461
jaculus_jaculus ENSJJAG00000003552
spermophilus_dauricus ENSSDAG00000001446
marmota_marmota_marmota ENSMMMG00000004124
ictidomys_tridecemlineatus ENSSTOG00000000003
urocitellus_parryii ENSUPAG00010018369
oryctolagus_cuniculus ENSOCUG00000001221
ochotona_princeps ENSOPRG00000012342
chlorocebus_sabaeus ENSCSAG00000006656
macaca_fascicularis ENSMFAG00000044733
homo_sapiens ENSG00000198546
mandrillus_leucophaeus ENSMLEG00000025845
cercocebus_atys ENSCATG00000034729
papio_anubis ENSPANG00000034743
theropithecus_gelada ENSTGEG00000029111
piliocolobus_tephrosceles ENSPTEG00000025061
colobus_angolensis_palliatus ENSCANG00000027907
rhinopithecus_bieti ENSRBIG00000042363
rhinopithecus_roxellana ENSRROG00000036573
pan_troglodytes ENSPTRG00000049864
pan_paniscus ENSPPAG00000021412
gorilla_gorilla ENSGGOG00000014582
pongo_abelii ENSPPYG00000002790
nomascus_leucogenys ENSNLEG00000002121
macaca_nemestrina ENSMNEG00000037810
cebus_capucinus_imitator ENSCCAG00000029291
saimiri_boliviensis_boliviensis ENSSBOG00000035942
aotus_nancymaae ENSANAG00000033658
aotus_nancymaae ENSANAG00000027619
callithrix_jacchus ENSCJAG00000042396
carlito_syrichta ENSTSYG00000000569
prolemur_simus ENSPSMG00000016764
microcebus_murinus ENSMICG00000000156
propithecus_coquereli ENSPCOG00000020724
tupaia_belangeri ENSTBEG00000007879
echinops_telfairi ENSETEG00000016231
notamacropus_eugenii ENSMEUG00000010643
phascolarctos_cinereus ENSPCIG00000030324
sarcophilus_harrisii ENSSHAG00000005310
monodelphis_domestica ENSMODG00000007115
salvator_merianae ENSSMRG00000007500
notechis_scutatus ENSNSUG00000015381
calidris_pugnax ENSCPUG00000002238
pogona_vitticeps ENSPVIG00000005452
anolis_carolinensis ENSACAG00000023439
notamacropus_eugenii ENSMEUG00000009857
phascolarctos_cinereus ENSPCIG00000026791
latimeria_chalumnae ENSLACG00000012706
pygocentrus_nattereri ENSPNAG00000014006
astyanax_mexicanus ENSAMXG00000029807
ictalurus_punctatus ENSIPUG00000020651
danio_rerio ENSDARG00000000760
tetraodon_nigroviridis ENSTNIG00000016538
takifugu_rubripes ENSTRUG00000013935
periophthalmus_magnuspinnatus ENSPMGG00000022977
xiphophorus_couchianus ENSXCOG00000012027
gambusia_affinis ENSGAFG00000008584
xiphophorus_maculatus ENSXMAG00000025488
poecilia_formosa ENSPFOG00000007294
poecilia_mexicana ENSPMEG00000005117
poecilia_reticulata ENSPREG00000021692
poecilia_latipinna ENSPLAG00000019518
cyprinodon_variegatus ENSCVAG00000003969
fundulus_heteroclitus ENSFHEG00000005253
cynoglossus_semilaevis ENSCSEG00000008464
amphiprion_ocellaris ENSAOCG00000003492
acanthochromis_polyacanthus ENSAPOG00000003762
stegastes_partitus ENSSPAG00000007133
labrus_bergylta ENSLBEG00000013996
monopterus_albus ENSMALG00000015761
anabas_testudineus ENSATEG00000022191
maylandia_zebra ENSMZEG00005004026
astatotilapia_calliptera ENSACLG00000006376
pundamilia_nyererei ENSPNYG00000010453
haplochromis_burtoni ENSHBUG00000022463
neolamprologus_brichardi ENSNBRG00000011163
oreochromis_niloticus ENSONIG00000009602
amphilophus_citrinellus ENSACIG00000012529
oryzias_latipes_asm223469v1 ENSORLG00015005670
oryzias_latipes_asm223467v1 ENSORLG00000009201
oryzias_latipes_asm223471v1 ENSORLG00020000016
oryzias_melastigma ENSOMEG00000002249
mola_mola ENSMMOG00000011029
mastacembelus_armatus ENSMAMG00000004650
seriola_lalandi_dorsalis ENSSLDG00000016184
seriola_dumerili ENSSDUG00000023095
scophthalmus_maximus ENSSMAG00000004851
hippocampus_comes ENSHCOG00000016500
kryptolebias_marmoratus ENSKMAG00000018352
esox_lucius ENSELUG00000009616
paramormyrops_kingsleyae ENSPKIG00000017314
scleropages_formosus ENSSFOG00015017217
lepisosteus_oculatus ENSLOCG00000004344
eptatretus_burgeri ENSEBUG00000003075
drosophila_melanogaster FBgn0016970
