anas_platyrhynchos_platyrhynchos ENSAPLG00000028329
carlito_syrichta ENSTSYG00000036558
prolemur_simus ENSPSMG00000019987
propithecus_coquereli ENSPCOG00000027915
microcebus_murinus ENSMICG00000045720
castor_canadensis ENSCCNG00000030520
dipodomys_ordii ENSDORG00000023345
chinchilla_lanigera ENSCLAG00000014134
octodon_degus ENSODEG00000016978
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017767
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002668
fukomys_damarensis ENSFDAG00000004370
cavia_porcellus ENSCPOG00000038983
cavia_aperea ENSCAPG00000003988
ictidomys_tridecemlineatus ENSSTOG00000028435
spermophilus_dauricus ENSSDAG00000008177
urocitellus_parryii ENSUPAG00010006743
marmota_marmota_marmota ENSMMMG00000004868
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015458
cricetulus_griseus_crigri-picr ENSCGRG00015022942
mesocricetus_auratus ENSMAUG00000019587
peromyscus_maniculatus_bairdii ENSPEMG00000024839
microtus_ochrogaster ENSMOCG00000001604
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000048583
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031837
mus_spicilegus ENSMSIG00000007416
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030728
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013924
rattus_norvegicus ENSRNOG00000020369
meriones_unguiculatus ENSMUGG00000019864
nannospalax_galili ENSNGAG00000019971
jaculus_jaculus ENSJJAG00000014388
otolemur_garnettii ENSOGAG00000033140
dasypus_novemcinctus ENSDNOG00000031706
procavia_capensis ENSPCAG00000012222
loxodonta_africana ENSLAFG00000011306
phascolarctos_cinereus ENSPCIG00000027044
notamacropus_eugenii ENSMEUG00000015987
sarcophilus_harrisii ENSSHAG00000003113
xenopus_tropicalis ENSXETG00000014020
latimeria_chalumnae ENSLACG00000004407
scleropages_formosus ENSSFOG00015002495
paramormyrops_kingsleyae ENSPKIG00000001127
scleropages_formosus ENSSFOG00015011380
paramormyrops_kingsleyae ENSPKIG00000013936
pygocentrus_nattereri ENSPNAG00000015901
astyanax_mexicanus ENSAMXG00000039167
ictalurus_punctatus ENSIPUG00000022309
danio_rerio ENSDARG00000018643
pygocentrus_nattereri ENSPNAG00000010561
astyanax_mexicanus ENSAMXG00000031616
ictalurus_punctatus ENSIPUG00000005412
danio_rerio ENSDARG00000033307
takifugu_rubripes ENSTRUG00000025201
tetraodon_nigroviridis ENSTNIG00000010464
labrus_bergylta ENSLBEG00000002605
amphiprion_ocellaris ENSAOCG00000006618
amphiprion_percula ENSAPEG00000010328
stegastes_partitus ENSSPAG00000001589
acanthochromis_polyacanthus ENSAPOG00000013186
oryzias_melastigma ENSOMEG00000023877
oryzias_latipes_asm223467v1 ENSORLG00000026863
mola_mola ENSMMOG00000018107
fundulus_heteroclitus ENSFHEG00000010989
cyprinodon_variegatus ENSCVAG00000002826
poecilia_formosa ENSPFOG00000014112
poecilia_latipinna ENSPLAG00000003099
poecilia_mexicana ENSPMEG00000005389
poecilia_reticulata ENSPREG00000019975
xiphophorus_maculatus ENSXMAG00000026239
xiphophorus_couchianus ENSXCOG00000020629
gambusia_affinis ENSGAFG00000021828
kryptolebias_marmoratus ENSKMAG00000001586
astatotilapia_calliptera ENSACLG00000002592
maylandia_zebra ENSMZEG00005017446
pundamilia_nyererei ENSPNYG00000015570
haplochromis_burtoni ENSHBUG00000023366
neolamprologus_brichardi ENSNBRG00000007203
oreochromis_niloticus ENSONIG00000014499
amphilophus_citrinellus ENSACIG00000023647
gasterosteus_aculeatus ENSGACG00000011125
monopterus_albus ENSMALG00000014192
mastacembelus_armatus ENSMAMG00000003599
anabas_testudineus ENSATEG00000019306
seriola_lalandi_dorsalis ENSSLDG00000012038
seriola_dumerili ENSSDUG00000019646
scophthalmus_maximus ENSSMAG00000009291
cynoglossus_semilaevis ENSCSEG00000008746
hippocampus_comes ENSHCOG00000009061
periophthalmus_magnuspinnatus ENSPMGG00000006444
gadus_morhua ENSGMOG00000017900
esox_lucius ENSELUG00000001750
lepisosteus_oculatus ENSLOCG00000001806
petromyzon_marinus ENSPMAG00000002950
eptatretus_burgeri ENSEBUG00000009764
xenopus_tropicalis ENSXETG00000002876
eptatretus_burgeri ENSEBUG00000006839
