meleagris_gallopavo ENSMGAG00000007980
cercocebus_atys ENSCATG00000033063
theropithecus_gelada ENSTGEG00000014294
macaca_nemestrina ENSMNEG00000034640
macaca_mulatta ENSMMUG00000021412
macaca_fascicularis ENSMFAG00000003335
chlorocebus_sabaeus ENSCSAG00000009266
rhinopithecus_bieti ENSRBIG00000037550
rhinopithecus_roxellana ENSRROG00000030369
colobus_angolensis_palliatus ENSCANG00000032266
piliocolobus_tephrosceles ENSPTEG00000031442
saimiri_boliviensis_boliviensis ENSSBOG00000026889
callithrix_jacchus ENSCJAG00000008099
cebus_capucinus_imitator ENSCCAG00000024622
aotus_nancymaae ENSANAG00000001718
carlito_syrichta ENSTSYG00000012863
propithecus_coquereli ENSPCOG00000027992
microcebus_murinus ENSMICG00000029901
prolemur_simus ENSPSMG00000012814
chinchilla_lanigera ENSCLAG00000005630
cavia_porcellus ENSCPOG00000001860
cricetulus_griseus_crigri_1.0 ENSCGRG00000009937
gorilla_gorilla ENSGGOG00000039323
ursus_maritimus ENSUMAG00000010936
ursus_americanus ENSUAMG00000017511
panthera_tigris_altaica ENSPTIG00000020750
castor_canadensis ENSCCNG00000026951
dipodomys_ordii ENSDORG00000001959
cricetulus_griseus_crigri-picr ENSCGRG00015017292
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017934
mesocricetus_auratus ENSMAUG00000015845
microtus_ochrogaster ENSMOCG00000000732
peromyscus_maniculatus_bairdii ENSPEMG00000003063
mus_spicilegus ENSMSIG00000001160
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034612
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031438
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033442
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031981
rattus_norvegicus ENSRNOG00000055721
nannospalax_galili ENSNGAG00000019644
jaculus_jaculus ENSJJAG00000016014
otolemur_garnettii ENSOGAG00000012889
erinaceus_europaeus ENSEEUG00000009919
dasypus_novemcinctus ENSDNOG00000001769
meriones_unguiculatus ENSMUGG00000019338
loxodonta_africana ENSLAFG00000002816
echinops_telfairi ENSETEG00000000970
procavia_capensis ENSPCAG00000008939
sorex_araneus ENSSARG00000002173
phascolarctos_cinereus ENSPCIG00000007073
notamacropus_eugenii ENSMEUG00000001567
sarcophilus_harrisii ENSSHAG00000007759
ornithorhynchus_anatinus ENSOANG00000011641
xenopus_tropicalis ENSXETG00000032314
latimeria_chalumnae ENSLACG00000016621
astyanax_mexicanus ENSAMXG00000004783
pygocentrus_nattereri ENSPNAG00000001412
ictalurus_punctatus ENSIPUG00000016103
danio_rerio ENSDARG00000016867
esox_lucius ENSELUG00000000403
scleropages_formosus ENSSFOG00015008717
paramormyrops_kingsleyae ENSPKIG00000014292
lepisosteus_oculatus ENSLOCG00000014777
cyprinodon_variegatus ENSCVAG00000010837
fundulus_heteroclitus ENSFHEG00000002364
xiphophorus_couchianus ENSXCOG00000018418
xiphophorus_maculatus ENSXMAG00000020048
gambusia_affinis ENSGAFG00000005918
poecilia_latipinna ENSPLAG00000001832
poecilia_formosa ENSPFOG00000020293
poecilia_mexicana ENSPMEG00000014978
poecilia_reticulata ENSPREG00000011029
kryptolebias_marmoratus ENSKMAG00000014816
oryzias_latipes_asm223471v1 ENSORLG00020021497
oryzias_latipes_asm223469v1 ENSORLG00015000585
oryzias_latipes_asm223467v1 ENSORLG00000002764
oryzias_melastigma ENSOMEG00000010170
tetraodon_nigroviridis ENSTNIG00000009524
takifugu_rubripes ENSTRUG00000016973
mola_mola ENSMMOG00000021555
seriola_dumerili ENSSDUG00000015952
seriola_lalandi_dorsalis ENSSLDG00000021886
labrus_bergylta ENSLBEG00000005745
mastacembelus_armatus ENSMAMG00000011452
monopterus_albus ENSMALG00000012153
maylandia_zebra ENSMZEG00005011869
astatotilapia_calliptera ENSACLG00000017790
haplochromis_burtoni ENSHBUG00000015892
pundamilia_nyererei ENSPNYG00000010969
neolamprologus_brichardi ENSNBRG00000023648
amphilophus_citrinellus ENSACIG00000020658
amphiprion_percula ENSAPEG00000024832
amphiprion_ocellaris ENSAOCG00000017502
acanthochromis_polyacanthus ENSAPOG00000001984
stegastes_partitus ENSSPAG00000021600
anabas_testudineus ENSATEG00000017812
scophthalmus_maximus ENSSMAG00000021277
cynoglossus_semilaevis ENSCSEG00000005586
hippocampus_comes ENSHCOG00000001637
periophthalmus_magnuspinnatus ENSPMGG00000001501
gadus_morhua ENSGMOG00000008481
esox_lucius ENSELUG00000003669
acanthochromis_polyacanthus ENSAPOG00000014980
pygocentrus_nattereri ENSPNAG00000024107
astyanax_mexicanus ENSAMXG00000032395
ictalurus_punctatus ENSIPUG00000013769
danio_rerio ENSDARG00000029890
ciona_savignyi ENSCSAVG00000002145
ciona_intestinalis ENSCING00000011483
