notechis_scutatus ENSNSUG00000014878
cyprinodon_variegatus ENSCVAG00000006669
kryptolebias_marmoratus ENSKMAG00000002948
oryzias_latipes_asm223469v1 ENSORLG00015011822
oryzias_latipes_asm223467v1 ENSORLG00000003381
oryzias_melastigma ENSOMEG00000014485
maylandia_zebra ENSMZEG00005006301
astatotilapia_calliptera ENSACLG00000020012
pundamilia_nyererei ENSPNYG00000009006
haplochromis_burtoni ENSHBUG00000019272
oreochromis_niloticus ENSONIG00000002174
amphilophus_citrinellus ENSACIG00000021679
tetraodon_nigroviridis ENSTNIG00000016994
takifugu_rubripes ENSTRUG00000011735
anabas_testudineus ENSATEG00000016629
mastacembelus_armatus ENSMAMG00000011389
amphiprion_ocellaris ENSAOCG00000018128
amphiprion_percula ENSAPEG00000015143
acanthochromis_polyacanthus ENSAPOG00000001705
stegastes_partitus ENSSPAG00000014467
seriola_lalandi_dorsalis ENSSLDG00000009087
seriola_dumerili ENSSDUG00000008393
scophthalmus_maximus ENSSMAG00000012574
gasterosteus_aculeatus ENSGACG00000005861
periophthalmus_magnuspinnatus ENSPMGG00000023497
hippocampus_comes ENSHCOG00000013490
labrus_bergylta ENSLBEG00000001181
esox_lucius ENSELUG00000021221
monopterus_albus ENSMALG00000016986
neolamprologus_brichardi ENSNBRG00000010234
mola_mola ENSMMOG00000019841
ornithorhynchus_anatinus ENSOANG00000011426
xenopus_tropicalis ENSXETG00000021121
eptatretus_burgeri ENSEBUG00000014519
ciona_intestinalis ENSCING00000020178
ciona_savignyi ENSCSAVG00000003868
