lepidothrix_coronata ENSLCOG00000001720
papio_anubis ENSPANG00000009862
macaca_mulatta ENSMMUG00000017056
macaca_fascicularis ENSMFAG00000003239
macaca_nemestrina ENSMNEG00000038196
chlorocebus_sabaeus ENSCSAG00000017541
rhinopithecus_bieti ENSRBIG00000044381
rhinopithecus_roxellana ENSRROG00000040182
colobus_angolensis_palliatus ENSCANG00000028126
piliocolobus_tephrosceles ENSPTEG00000030084
cebus_capucinus_imitator ENSCCAG00000021107
saimiri_boliviensis_boliviensis ENSSBOG00000004895
callithrix_jacchus ENSCJAG00000015835
aotus_nancymaae ENSANAG00000021749
carlito_syrichta ENSTSYG00000001204
microcebus_murinus ENSMICG00000033436
prolemur_simus ENSPSMG00000021432
propithecus_coquereli ENSPCOG00000024118
otolemur_garnettii ENSOGAG00000011509
pteropus_vampyrus ENSPVAG00000002955
myotis_lucifugus ENSMLUG00000002094
erinaceus_europaeus ENSEEUG00000012695
sorex_araneus ENSSARG00000004450
equus_asinus_asinus ENSEASG00005020392
equus_caballus ENSECAG00000017201
bos_taurus ENSBTAG00000046498
bos_mutus ENSBMUG00000008398
bison_bison_bison ENSBBBG00000019870
capra_hircus ENSCHIG00000013368
ovis_aries ENSOARG00000005987
tursiops_truncatus ENSTTRG00000011458
sus_scrofa ENSSSCG00000007544
ursus_americanus ENSUAMG00000012344
ursus_maritimus ENSUMAG00000005940
ailuropoda_melanoleuca ENSAMEG00000005870
mustela_putorius_furo ENSMPUG00000017885
neovison_vison ENSNVIG00000003305
canis_lupus_familiaris ENSCAFG00000011273
canis_lupus_dingo ENSCAFG00020020501
vulpes_vulpes ENSVVUG00000028925
panthera_pardus ENSPPRG00000007333
panthera_tigris_altaica ENSPTIG00000012353
felis_catus ENSFCAG00000005256
loxodonta_africana ENSLAFG00000015996
procavia_capensis ENSPCAG00000002003
echinops_telfairi ENSETEG00000004796
dasypus_novemcinctus ENSDNOG00000004960
choloepus_hoffmanni ENSCHOG00000009029
ornithorhynchus_anatinus ENSOANG00000006996
ornithorhynchus_anatinus ENSOANG00000030163
xenopus_tropicalis ENSXETG00000021642
latimeria_chalumnae ENSLACG00000014915
pygocentrus_nattereri ENSPNAG00000015401
astyanax_mexicanus ENSAMXG00000008936
ictalurus_punctatus ENSIPUG00000006406
danio_rerio ENSDARG00000077178
esox_lucius ENSELUG00000005569
paramormyrops_kingsleyae ENSPKIG00000005653
scleropages_formosus ENSSFOG00015009139
paramormyrops_kingsleyae ENSPKIG00000003418
scleropages_formosus ENSSFOG00015017408
fundulus_heteroclitus ENSFHEG00000013817
cyprinodon_variegatus ENSCVAG00000018654
xiphophorus_maculatus ENSXMAG00000000898
xiphophorus_couchianus ENSXCOG00000010394
gambusia_affinis ENSGAFG00000020306
poecilia_formosa ENSPFOG00000003382
poecilia_latipinna ENSPLAG00000016432
poecilia_mexicana ENSPMEG00000014593
poecilia_reticulata ENSPREG00000007121
kryptolebias_marmoratus ENSKMAG00000018448
oryzias_latipes_asm223471v1 ENSORLG00020019407
oryzias_latipes_asm223467v1 ENSORLG00000008524
oryzias_latipes_asm223469v1 ENSORLG00015008935
oryzias_melastigma ENSOMEG00000010585
pundamilia_nyererei ENSPNYG00000018927
haplochromis_burtoni ENSHBUG00000013262
astatotilapia_calliptera ENSACLG00000027807
astatotilapia_calliptera ENSACLG00000009247
maylandia_zebra ENSMZEG00005004086
neolamprologus_brichardi ENSNBRG00000000767
oreochromis_niloticus ENSONIG00000017115
amphilophus_citrinellus ENSACIG00000023138
amphiprion_percula ENSAPEG00000012687
amphiprion_ocellaris ENSAOCG00000017131
acanthochromis_polyacanthus ENSAPOG00000018289
stegastes_partitus ENSSPAG00000008966
mastacembelus_armatus ENSMAMG00000023352
monopterus_albus ENSMALG00000018615
anabas_testudineus ENSATEG00000024379
scophthalmus_maximus ENSSMAG00000015746
cynoglossus_semilaevis ENSCSEG00000014129
seriola_dumerili ENSSDUG00000010161
seriola_lalandi_dorsalis ENSSLDG00000022393
gasterosteus_aculeatus ENSGACG00000011433
labrus_bergylta ENSLBEG00000005508
takifugu_rubripes ENSTRUG00000015866
tetraodon_nigroviridis ENSTNIG00000017972
mola_mola ENSMMOG00000013925
hippocampus_comes ENSHCOG00000015792
periophthalmus_magnuspinnatus ENSPMGG00000001755
gadus_morhua ENSGMOG00000018263
esox_lucius ENSELUG00000016540
danio_rerio ENSDARG00000055350
fundulus_heteroclitus ENSFHEG00000019696
cyprinodon_variegatus ENSCVAG00000019788
xiphophorus_maculatus ENSXMAG00000029660
xiphophorus_couchianus ENSXCOG00000003315
gambusia_affinis ENSGAFG00000014894
poecilia_mexicana ENSPMEG00000015651
poecilia_formosa ENSPFOG00000022816
kryptolebias_marmoratus ENSKMAG00000008416
tetraodon_nigroviridis ENSTNIG00000003578
takifugu_rubripes ENSTRUG00000003160
mola_mola ENSMMOG00000009413
amphiprion_ocellaris ENSAOCG00000016693
amphiprion_percula ENSAPEG00000009954
oryzias_latipes_asm223469v1 ENSORLG00015018487
maylandia_zebra ENSMZEG00005013160
oreochromis_niloticus ENSONIG00000019101
monopterus_albus ENSMALG00000010965
mastacembelus_armatus ENSMAMG00000010205
anabas_testudineus ENSATEG00000013517
scophthalmus_maximus ENSSMAG00000013227
pundamilia_nyererei ENSPNYG00000011029
astatotilapia_calliptera ENSACLG00000017531
haplochromis_burtoni ENSHBUG00000007314
gadus_morhua ENSGMOG00000014752
lepisosteus_oculatus ENSLOCG00000001625
xenopus_tropicalis ENSXETG00000012087
petromyzon_marinus ENSPMAG00000008863
eptatretus_burgeri ENSEBUG00000013645
eptatretus_burgeri ENSEBUG00000004720
ciona_savignyi ENSCSAVG00000001915
