xiphophorus_maculatus ENSXMAG00000007670
mustela_putorius_furo ENSMPUG00000014904
canis_lupus_familiaris ENSCAFG00000005387
canis_lupus_dingo ENSCAFG00020014342
canis_lupus_dingo ENSCAFG00020022929
vulpes_vulpes ENSVVUG00000002733
canis_lupus_familiaris ENSCAFG00000000279
panthera_pardus ENSPPRG00000001017
panthera_tigris_altaica ENSPTIG00000008787
felis_catus ENSFCAG00000014217
pteropus_vampyrus ENSPVAG00000012458
myotis_lucifugus ENSMLUG00000003636
equus_asinus_asinus ENSEASG00005012008
equus_caballus ENSECAG00000016188
pan_troglodytes ENSPTRG00000018654
pan_paniscus ENSPPAG00000038578
homo_sapiens ENSG00000135597
gorilla_gorilla ENSGGOG00000009083
pongo_abelii ENSPPYG00000017049
nomascus_leucogenys ENSNLEG00000015001
theropithecus_gelada ENSTGEG00000017409
mandrillus_leucophaeus ENSMLEG00000043187
papio_anubis ENSPANG00000011061
cercocebus_atys ENSCATG00000044968
macaca_nemestrina ENSMNEG00000031822
macaca_fascicularis ENSMFAG00000038624
macaca_mulatta ENSMMUG00000000224
chlorocebus_sabaeus ENSCSAG00000017037
colobus_angolensis_palliatus ENSCANG00000033539
piliocolobus_tephrosceles ENSPTEG00000026172
rhinopithecus_roxellana ENSRROG00000002530
rhinopithecus_bieti ENSRBIG00000028442
callithrix_jacchus ENSCJAG00000019093
saimiri_boliviensis_boliviensis ENSSBOG00000026430
cebus_capucinus_imitator ENSCCAG00000034433
aotus_nancymaae ENSANAG00000033844
carlito_syrichta ENSTSYG00000003289
carlito_syrichta ENSTSYG00000031558
carlito_syrichta ENSTSYG00000034480
propithecus_coquereli ENSPCOG00000010377
prolemur_simus ENSPSMG00000001848
microcebus_murinus ENSMICG00000008982
otolemur_garnettii ENSOGAG00000016824
tupaia_belangeri ENSTBEG00000006434
castor_canadensis ENSCCNG00000016024
dipodomys_ordii ENSDORG00000000649
mus_spicilegus ENSMSIG00000029182
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015946
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000019854
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015138
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023757
rattus_norvegicus ENSRNOG00000059224
meriones_unguiculatus ENSMUGG00000020452
peromyscus_maniculatus_bairdii ENSPEMG00000013329
microtus_ochrogaster ENSMOCG00000022500
cricetulus_griseus_crigri-picr ENSCGRG00015021200
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023586
cricetulus_griseus_crigri_1.0 ENSCGRG00000008148
mesocricetus_auratus ENSMAUG00000021612
nannospalax_galili ENSNGAG00000014305
jaculus_jaculus ENSJJAG00000020855
cavia_porcellus ENSCPOG00000000736
cavia_aperea ENSCAPG00000008588
chinchilla_lanigera ENSCLAG00000010036
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016375
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008858
fukomys_damarensis ENSFDAG00000010837
octodon_degus ENSODEG00000007604
ictidomys_tridecemlineatus ENSSTOG00000000920
spermophilus_dauricus ENSSDAG00000014396
urocitellus_parryii ENSUPAG00010003766
marmota_marmota_marmota ENSMMMG00000000445
loxodonta_africana ENSLAFG00000007507
echinops_telfairi ENSETEG00000019390
dasypus_novemcinctus ENSDNOG00000010339
oryctolagus_cuniculus ENSOCUG00000016844
ochotona_princeps ENSOPRG00000009961
choloepus_hoffmanni ENSCHOG00000009560
latimeria_chalumnae ENSLACG00000000542
