caenorhabditis_elegans_strain_n2 WBGene00001119
amphiprion_percula ENSAPEG00000004284
amphiprion_ocellaris ENSAOCG00000008308
acanthochromis_polyacanthus ENSAPOG00000015003
stegastes_partitus ENSSPAG00000004301
maylandia_zebra ENSMZEG00005017337
astatotilapia_calliptera ENSACLG00000024999
haplochromis_burtoni ENSHBUG00000015800
pundamilia_nyererei ENSPNYG00000019372
neolamprologus_brichardi ENSNBRG00000002973
oreochromis_niloticus ENSONIG00000012599
anabas_testudineus ENSATEG00000014527
mastacembelus_armatus ENSMAMG00000003305
monopterus_albus ENSMALG00000013463
labrus_bergylta ENSLBEG00000002635
gasterosteus_aculeatus ENSGACG00000008694
seriola_dumerili ENSSDUG00000007802
seriola_lalandi_dorsalis ENSSLDG00000025134
scophthalmus_maximus ENSSMAG00000021185
mola_mola ENSMMOG00000008336
cynoglossus_semilaevis ENSCSEG00000018376
periophthalmus_magnuspinnatus ENSPMGG00000011711
gadus_morhua ENSGMOG00000017942
esox_lucius ENSELUG00000001265
pygocentrus_nattereri ENSPNAG00000013013
astyanax_mexicanus ENSAMXG00000007155
ictalurus_punctatus ENSIPUG00000000376
danio_rerio ENSDARG00000079110
scleropages_formosus ENSSFOG00015018673
paramormyrops_kingsleyae ENSPKIG00000006470
lepisosteus_oculatus ENSLOCG00000003361
petromyzon_marinus ENSPMAG00000001366
eptatretus_burgeri ENSEBUG00000011672
ciona_savignyi ENSCSAVG00000001903
ciona_intestinalis ENSCING00000015868
