caenorhabditis_elegans_strain_n2 WBGene00015703
myotis_lucifugus ENSMLUG00000015101
pteropus_vampyrus ENSPVAG00000013249
equus_caballus ENSECAG00000014597
equus_asinus_asinus ENSEASG00005023018
echinops_telfairi ENSETEG00000015462
echinops_telfairi ENSETEG00000012151
dasypus_novemcinctus ENSDNOG00000046770
loxodonta_africana ENSLAFG00000015272
panthera_pardus ENSPPRG00000011672
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009458
octodon_degus ENSODEG00000011493
ictidomys_tridecemlineatus ENSSTOG00000028611
pan_troglodytes ENSPTRG00000047072
pan_troglodytes ENSPTRG00000047770
homo_sapiens ENSG00000101898
callithrix_jacchus ENSCJAG00000032451
carlito_syrichta ENSTSYG00000036289
myotis_lucifugus ENSMLUG00000024089
phascolarctos_cinereus ENSPCIG00000031529
notamacropus_eugenii ENSMEUG00000014328
monodelphis_domestica ENSMODG00000010354
ornithorhynchus_anatinus ENSOANG00000002577
anolis_carolinensis ENSACAG00000010791
pogona_vitticeps ENSPVIG00000023428
notechis_scutatus ENSNSUG00000009993
salvator_merianae ENSSMRG00000017740
salvator_merianae ENSSMRG00000021210
pelodiscus_sinensis ENSPSIG00000016796
lonchura_striata_domestica ENSLSDG00000005029
taeniopygia_guttata ENSTGUG00000003338
serinus_canaria ENSSCAG00000016939
junco_hyemalis ENSJHYG00000014598
zonotrichia_albicollis ENSZALG00000018242
ficedula_albicollis ENSFALG00000001531
parus_major ENSPMJG00000011385
cyanistes_caeruleus ENSCCEG00000020819
lepidothrix_coronata ENSLCOG00000000007
manacus_vitellinus ENSMVIG00005005893
melopsittacus_undulatus ENSMUNG00000013830
calidris_pygmaea ENSCPGG00000010757
calidris_pugnax ENSCPUG00000001913
anser_brachyrhynchus ENSABRG00000006464
anas_platyrhynchos_platyrhynchos ENSAPLG00000009809
apteryx_owenii ENSAOWG00000008545
apteryx_rowi ENSARWG00000010226
apteryx_haastii ENSAHAG00000012235
dromaius_novaehollandiae ENSDNVG00000010092
nothoprocta_perdicaria ENSNPEG00000006531
coturnix_japonica ENSCJPG00005018792
meleagris_gallopavo ENSMGAG00000007561
gallus_gallus ENSGALG00000008517
numida_meleagris ENSNMEG00000000723
crocodylus_porosus ENSCPRG00005005801
chelonoidis_abingdonii ENSCABG00000017521
gopherus_agassizii ENSGAGG00000009284
chrysemys_picta_bellii ENSCPBG00000012825
sphenodon_punctatus ENSSPUG00000012942
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042814
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024470
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025391
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025913
panthera_tigris_altaica ENSPTIG00000010906
panthera_pardus ENSPPRG00000002628
felis_catus ENSFCAG00000029331
sus_scrofa ENSSSCG00000039612
sus_scrofa ENSSSCG00000037178
bos_mutus ENSBMUG00000003996
bison_bison_bison ENSBBBG00000021105
ovis_aries ENSOARG00000004635
capra_hircus ENSCHIG00000021551
equus_caballus ENSECAG00000020565
equus_asinus_asinus ENSEASG00005019107
ursus_maritimus ENSUMAG00000012117
ursus_americanus ENSUAMG00000007223
ailuropoda_melanoleuca ENSAMEG00000019372
neovison_vison ENSNVIG00000009968
mustela_putorius_furo ENSMPUG00000019567
canis_lupus_familiaris ENSCAFG00000005346
canis_lupus_dingo ENSCAFG00020004450
vulpes_vulpes ENSVVUG00000007626
monodelphis_domestica ENSMODG00000025135
sarcophilus_harrisii ENSSHAG00000008366
phascolarctos_cinereus ENSPCIG00000020929
jaculus_jaculus ENSJJAG00000014683
xenopus_tropicalis ENSXETG00000004472
eptatretus_burgeri ENSEBUG00000012532
ciona_savignyi ENSCSAVG00000005603
ciona_intestinalis ENSCING00000011506
saccharomyces_cerevisiae_strain_s288c YER007C-A
