eptatretus_burgeri ENSEBUG00000003007
piliocolobus_tephrosceles ENSPTEG00000021304
colobus_angolensis_palliatus ENSCANG00000037956
cebus_capucinus_imitator ENSCCAG00000021061
callithrix_jacchus ENSCJAG00000006675
saimiri_boliviensis_boliviensis ENSSBOG00000033886
aotus_nancymaae ENSANAG00000019977
carlito_syrichta ENSTSYG00000014215
propithecus_coquereli ENSPCOG00000018049
microcebus_murinus ENSMICG00000001764
prolemur_simus ENSPSMG00000015081
otolemur_garnettii ENSOGAG00000010664
capra_hircus ENSCHIG00000009388
ovis_aries ENSOARG00000019127
bos_taurus ENSBTAG00000010235
bos_mutus ENSBMUG00000008174
bison_bison_bison ENSBBBG00000021275
tursiops_truncatus ENSTTRG00000008637
vicugna_pacos ENSVPAG00000000234
sus_scrofa ENSSSCG00000001990
equus_asinus_asinus ENSEASG00005012100
equus_caballus ENSECAG00000024171
ursus_maritimus ENSUMAG00000022933
ursus_americanus ENSUAMG00000024409
ailuropoda_melanoleuca ENSAMEG00000016097
neovison_vison ENSNVIG00000000793
mustela_putorius_furo ENSMPUG00000005719
canis_lupus_dingo ENSCAFG00020001412
canis_lupus_familiaris ENSCAFG00000012213
vulpes_vulpes ENSVVUG00000029202
panthera_tigris_altaica ENSPTIG00000021105
panthera_pardus ENSPPRG00000009813
felis_catus ENSFCAG00000005598
myotis_lucifugus ENSMLUG00000014806
pteropus_vampyrus ENSPVAG00000007033
erinaceus_europaeus ENSEEUG00000012254
sorex_araneus ENSSARG00000008408
xenopus_tropicalis ENSXETG00000008138
latimeria_chalumnae ENSLACG00000010331
mastacembelus_armatus ENSMAMG00000015007
monopterus_albus ENSMALG00000010463
anabas_testudineus ENSATEG00000008711
seriola_dumerili ENSSDUG00000011383
seriola_lalandi_dorsalis ENSSLDG00000012319
scophthalmus_maximus ENSSMAG00000015133
astatotilapia_calliptera ENSACLG00000021188
maylandia_zebra ENSMZEG00005014104
haplochromis_burtoni ENSHBUG00000003569
pundamilia_nyererei ENSPNYG00000019673
oreochromis_niloticus ENSONIG00000009085
neolamprologus_brichardi ENSNBRG00000018695
amphilophus_citrinellus ENSACIG00000004491
xiphophorus_maculatus ENSXMAG00000006038
xiphophorus_couchianus ENSXCOG00000007822
poecilia_formosa ENSPFOG00000019465
poecilia_mexicana ENSPMEG00000011208
poecilia_latipinna ENSPLAG00000008745
poecilia_reticulata ENSPREG00000022318
gambusia_affinis ENSGAFG00000014055
fundulus_heteroclitus ENSFHEG00000006723
cyprinodon_variegatus ENSCVAG00000006446
kryptolebias_marmoratus ENSKMAG00000020595
amphiprion_ocellaris ENSAOCG00000009917
amphiprion_percula ENSAPEG00000019354
acanthochromis_polyacanthus ENSAPOG00000009676
stegastes_partitus ENSSPAG00000020729
labrus_bergylta ENSLBEG00000001478
gasterosteus_aculeatus ENSGACG00000014270
mola_mola ENSMMOG00000012646
takifugu_rubripes ENSTRUG00000000297
tetraodon_nigroviridis ENSTNIG00000005516
oryzias_latipes_asm223469v1 ENSORLG00015001697
oryzias_latipes_asm223467v1 ENSORLG00000012446
oryzias_latipes_asm223471v1 ENSORLG00020006919
oryzias_melastigma ENSOMEG00000013624
cynoglossus_semilaevis ENSCSEG00000018552
hippocampus_comes ENSHCOG00000016552
periophthalmus_magnuspinnatus ENSPMGG00000020361
gadus_morhua ENSGMOG00000009555
esox_lucius ENSELUG00000000141
pygocentrus_nattereri ENSPNAG00000028084
astyanax_mexicanus ENSAMXG00000043022
ictalurus_punctatus ENSIPUG00000007265
danio_rerio ENSDARG00000078442
scleropages_formosus ENSSFOG00015010515
paramormyrops_kingsleyae ENSPKIG00000003330
lepisosteus_oculatus ENSLOCG00000001219
ciona_savignyi ENSCSAVG00000001657
ciona_intestinalis ENSCING00000010208
drosophila_melanogaster FBgn0033169
caenorhabditis_elegans_strain_n2 WBGene00014078
saccharomyces_cerevisiae_strain_s288c YJL010C
