mola_mola ENSMMOG00000015954
gorilla_gorilla ENSGGOG00000024609
dasypus_novemcinctus ENSDNOG00000018584
echinops_telfairi ENSETEG00000000341
sarcophilus_harrisii ENSSHAG00000007159
phascolarctos_cinereus ENSPCIG00000024017
monodelphis_domestica ENSMODG00000007541
bos_taurus ENSBTAG00000000885
bison_bison_bison ENSBBBG00000000324
sorex_araneus ENSSARG00000000670
equus_caballus ENSECAG00000015097
equus_asinus_asinus ENSEASG00005013670
ursus_americanus ENSUAMG00000021218
peromyscus_maniculatus_bairdii ENSPEMG00000023803
mesocricetus_auratus ENSMAUG00000010330
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022159
cricetulus_griseus_crigri-picr ENSCGRG00015019811
nannospalax_galili ENSNGAG00000010612
ictidomys_tridecemlineatus ENSSTOG00000034335
pan_paniscus ENSPPAG00000034726
pan_troglodytes ENSPTRG00000004677
homo_sapiens ENSG00000180574
gorilla_gorilla ENSGGOG00000004093
nomascus_leucogenys ENSNLEG00000018518
colobus_angolensis_palliatus ENSCANG00000034595
rhinopithecus_bieti ENSRBIG00000034322
macaca_fascicularis ENSMFAG00000035485
macaca_mulatta ENSMMUG00000006978
macaca_nemestrina ENSMNEG00000030413
cercocebus_atys ENSCATG00000037224
papio_anubis ENSPANG00000030618
mandrillus_leucophaeus ENSMLEG00000041397
otolemur_garnettii ENSOGAG00000029650
bos_taurus ENSBTAG00000022199
sus_scrofa ENSSSCG00000000883
equus_caballus ENSECAG00000018100
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005556
propithecus_coquereli ENSPCOG00000013542
macaca_nemestrina ENSMNEG00000038407
macaca_fascicularis ENSMFAG00000037821
macaca_mulatta ENSMMUG00000040183
cercocebus_atys ENSCATG00000021682
rhinopithecus_bieti ENSRBIG00000032458
jaculus_jaculus ENSJJAG00000013657
peromyscus_maniculatus_bairdii ENSPEMG00000026683
marmota_marmota_marmota ENSMMMG00000021345
equus_asinus_asinus ENSEASG00005021663
ursus_americanus ENSUAMG00000009846
bos_mutus ENSBMUG00000007369
bos_mutus ENSBMUG00000007180
bison_bison_bison ENSBBBG00000017243
rhinopithecus_roxellana ENSRROG00000028419
peromyscus_maniculatus_bairdii ENSPEMG00000022527
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034401
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013435
marmota_marmota_marmota ENSMMMG00000020476
cebus_capucinus_imitator ENSCCAG00000028761
saimiri_boliviensis_boliviensis ENSSBOG00000019176
aotus_nancymaae ENSANAG00000020602
oryctolagus_cuniculus ENSOCUG00000006592
meriones_unguiculatus ENSMUGG00000025143
bos_taurus ENSBTAG00000014337
ovis_aries ENSOARG00000017033
panthera_pardus ENSPPRG00000016127
capra_hircus ENSCHIG00000003159
bos_mutus ENSBMUG00000022041
felis_catus ENSFCAG00000006477
carlito_syrichta ENSTSYG00000005790
equus_caballus ENSECAG00000017343
equus_asinus_asinus ENSEASG00005017764
pteropus_vampyrus ENSPVAG00000002533
erinaceus_europaeus ENSEEUG00000012179
otolemur_garnettii ENSOGAG00000007723
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033234
canis_lupus_dingo ENSCAFG00020005385
canis_lupus_familiaris ENSCAFG00000013425
vulpes_vulpes ENSVVUG00000012724
neovison_vison ENSNVIG00000000393
mustela_putorius_furo ENSMPUG00000000106
ursus_maritimus ENSUMAG00000011557
sus_scrofa ENSSSCG00000029857
vicugna_pacos ENSVPAG00000010672
jaculus_jaculus ENSJJAG00000020323
jaculus_jaculus ENSJJAG00000019028
jaculus_jaculus ENSJJAG00000020570
jaculus_jaculus ENSJJAG00000011587
jaculus_jaculus ENSJJAG00000004651
octodon_degus ENSODEG00000004192
spermophilus_dauricus ENSSDAG00000008943
ictidomys_tridecemlineatus ENSSTOG00000007144
urocitellus_parryii ENSUPAG00010000111
nannospalax_galili ENSNGAG00000017820
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006530
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000784
fukomys_damarensis ENSFDAG00000001381
chinchilla_lanigera ENSCLAG00000001649
cavia_porcellus ENSCPOG00000000660
octodon_degus ENSODEG00000014084
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013359
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001179
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019729
fukomys_damarensis ENSFDAG00000019836
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003310
octodon_degus ENSODEG00000012029
castor_canadensis ENSCCNG00000004123
dipodomys_ordii ENSDORG00000007498
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023286
cricetulus_griseus_crigri_1.0 ENSCGRG00000003564
cricetulus_griseus_crigri-picr ENSCGRG00015014713
microtus_ochrogaster ENSMOCG00000011982
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031775
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035150
propithecus_coquereli ENSPCOG00000023912
loxodonta_africana ENSLAFG00000011052
ailuropoda_melanoleuca ENSAMEG00000012700
myotis_lucifugus ENSMLUG00000012424
microcebus_murinus ENSMICG00000017858
rattus_norvegicus ENSRNOG00000060793
procavia_capensis ENSPCAG00000004257
gallus_gallus ENSGALG00000016340
coturnix_japonica ENSCJPG00005017265
numida_meleagris ENSNMEG00000018527
cyanistes_caeruleus ENSCCEG00000010531
anser_brachyrhynchus ENSABRG00000008306
anas_platyrhynchos_platyrhynchos ENSAPLG00000011402
lonchura_striata_domestica ENSLSDG00000006506
taeniopygia_guttata ENSTGUG00000007233
lepidothrix_coronata ENSLCOG00000001868
junco_hyemalis ENSJHYG00000009687
parus_major ENSPMJG00000011221
calidris_pugnax ENSCPUG00000008767
calidris_pygmaea ENSCPGG00000005689
melopsittacus_undulatus ENSMUNG00000004089
chelonoidis_abingdonii ENSCABG00000010825
gopherus_agassizii ENSGAGG00000002164
chrysemys_picta_bellii ENSCPBG00000006795
pelodiscus_sinensis ENSPSIG00000015375
pogona_vitticeps ENSPVIG00000023156
anolis_carolinensis ENSACAG00000007288
notechis_scutatus ENSNSUG00000011940
salvator_merianae ENSSMRG00000022832
sphenodon_punctatus ENSSPUG00000000114
apteryx_rowi ENSARWG00000007481
apteryx_haastii ENSAHAG00000015550
apteryx_owenii ENSAOWG00000012230
nothoprocta_perdicaria ENSNPEG00000000344
ficedula_albicollis ENSFALG00000004131
manacus_vitellinus ENSMVIG00005014115
taeniopygia_guttata ENSTGUG00000016059
serinus_canaria ENSSCAG00000015684
zonotrichia_albicollis ENSZALG00000018174
meleagris_gallopavo ENSMGAG00000014649
dromaius_novaehollandiae ENSDNVG00000006558
crocodylus_porosus ENSCPRG00005003867
tupaia_belangeri ENSTBEG00000005614
ursus_maritimus ENSUMAG00000020683
ornithorhynchus_anatinus ENSOANG00000011504
ochotona_princeps ENSOPRG00000000109
xenopus_tropicalis ENSXETG00000006225
capra_hircus ENSCHIG00000018739
latimeria_chalumnae ENSLACG00000001811
eptatretus_burgeri ENSEBUG00000009969
ciona_intestinalis ENSCING00000004255
ciona_savignyi ENSCSAVG00000003808
