chrysemys_picta_bellii ENSCPBG00000008662
bos_taurus ENSBTAG00000015106
bos_mutus ENSBMUG00000019709
bison_bison_bison ENSBBBG00000009097
capra_hircus ENSCHIG00000013613
ovis_aries ENSOARG00000017552
tursiops_truncatus ENSTTRG00000016714
jaculus_jaculus ENSJJAG00000014255
sorex_araneus ENSSARG00000005433
pan_troglodytes ENSPTRG00000017702
pan_paniscus ENSPPAG00000031494
homo_sapiens ENSG00000096696
gorilla_gorilla ENSGGOG00000013213
pongo_abelii ENSPPYG00000016208
nomascus_leucogenys ENSNLEG00000011664
theropithecus_gelada ENSTGEG00000015296
papio_anubis ENSPANG00000017900
mandrillus_leucophaeus ENSMLEG00000041552
cercocebus_atys ENSCATG00000034897
macaca_mulatta ENSMMUG00000014784
macaca_fascicularis ENSMFAG00000031913
macaca_nemestrina ENSMNEG00000040416
chlorocebus_sabaeus ENSCSAG00000007404
piliocolobus_tephrosceles ENSPTEG00000011621
colobus_angolensis_palliatus ENSCANG00000027858
rhinopithecus_bieti ENSRBIG00000040544
rhinopithecus_roxellana ENSRROG00000038096
cebus_capucinus_imitator ENSCCAG00000002153
saimiri_boliviensis_boliviensis ENSSBOG00000035446
callithrix_jacchus ENSCJAG00000021333
aotus_nancymaae ENSANAG00000018959
carlito_syrichta ENSTSYG00000004890
propithecus_coquereli ENSPCOG00000015346
prolemur_simus ENSPSMG00000001911
microcebus_murinus ENSMICG00000012470
otolemur_garnettii ENSOGAG00000005269
tupaia_belangeri ENSTBEG00000015020
castor_canadensis ENSCCNG00000018723
dipodomys_ordii ENSDORG00000000359
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019320
mus_spicilegus ENSMSIG00000002602
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000054889
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018440
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019508
rattus_norvegicus ENSRNOG00000013928
meriones_unguiculatus ENSMUGG00000010322
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022227
cricetulus_griseus_crigri-picr ENSCGRG00015024665
cricetulus_griseus_crigri_1.0 ENSCGRG00000008664
mesocricetus_auratus ENSMAUG00000012469
peromyscus_maniculatus_bairdii ENSPEMG00000014596
microtus_ochrogaster ENSMOCG00000001090
nannospalax_galili ENSNGAG00000020849
chinchilla_lanigera ENSCLAG00000004641
octodon_degus ENSODEG00000005713
cavia_porcellus ENSCPOG00000007895
cavia_aperea ENSCAPG00000013874
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008359
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008369
fukomys_damarensis ENSFDAG00000007450
urocitellus_parryii ENSUPAG00010015511
ictidomys_tridecemlineatus ENSSTOG00000014616
spermophilus_dauricus ENSSDAG00000007636
marmota_marmota_marmota ENSMMMG00000014849
oryctolagus_cuniculus ENSOCUG00000013150
ochotona_princeps ENSOPRG00000015413
ornithorhynchus_anatinus ENSOANG00000007176
xenopus_tropicalis ENSXETG00000020444
latimeria_chalumnae ENSLACG00000005036
mastacembelus_armatus ENSMAMG00000014080
anabas_testudineus ENSATEG00000009310
cynoglossus_semilaevis ENSCSEG00000010216
seriola_dumerili ENSSDUG00000020531
seriola_lalandi_dorsalis ENSSLDG00000018724
monopterus_albus ENSMALG00000019715
scophthalmus_maximus ENSSMAG00000020294
tetraodon_nigroviridis ENSTNIG00000015195
takifugu_rubripes ENSTRUG00000004758
mola_mola ENSMMOG00000018458
labrus_bergylta ENSLBEG00000017750
gasterosteus_aculeatus ENSGACG00000013099
amphiprion_ocellaris ENSAOCG00000018330
amphiprion_percula ENSAPEG00000005404
acanthochromis_polyacanthus ENSAPOG00000022553
stegastes_partitus ENSSPAG00000006562
haplochromis_burtoni ENSHBUG00000005465
pundamilia_nyererei ENSPNYG00000013581
astatotilapia_calliptera ENSACLG00000021205
maylandia_zebra ENSMZEG00005025162
neolamprologus_brichardi ENSNBRG00000013461
oreochromis_niloticus ENSONIG00000009681
amphilophus_citrinellus ENSACIG00000016672
cyprinodon_variegatus ENSCVAG00000022035
fundulus_heteroclitus ENSFHEG00000015442
xiphophorus_maculatus ENSXMAG00000016816
gambusia_affinis ENSGAFG00000021384
poecilia_formosa ENSPFOG00000000696
poecilia_mexicana ENSPMEG00000012576
poecilia_latipinna ENSPLAG00000019042
poecilia_reticulata ENSPREG00000005396
kryptolebias_marmoratus ENSKMAG00000014265
kryptolebias_marmoratus ENSKMAG00000014314
oryzias_latipes_asm223469v1 ENSORLG00015010787
oryzias_latipes_asm223467v1 ENSORLG00000017125
oryzias_latipes_asm223471v1 ENSORLG00020010897
oryzias_melastigma ENSOMEG00000004499
hippocampus_comes ENSHCOG00000020775
periophthalmus_magnuspinnatus ENSPMGG00000013484
gadus_morhua ENSGMOG00000013073
esox_lucius ENSELUG00000018625
pygocentrus_nattereri ENSPNAG00000019131
astyanax_mexicanus ENSAMXG00000001574
ictalurus_punctatus ENSIPUG00000005599
danio_rerio ENSDARG00000022309
scleropages_formosus ENSSFOG00015008351
paramormyrops_kingsleyae ENSPKIG00000004145
paramormyrops_kingsleyae ENSPKIG00000008536
paramormyrops_kingsleyae ENSPKIG00000008493
scleropages_formosus ENSSFOG00015013531
scophthalmus_maximus ENSSMAG00000017286
cynoglossus_semilaevis ENSCSEG00000002245
seriola_dumerili ENSSDUG00000000464
seriola_lalandi_dorsalis ENSSLDG00000015480
monopterus_albus ENSMALG00000022318
mastacembelus_armatus ENSMAMG00000014043
anabas_testudineus ENSATEG00000002096
gasterosteus_aculeatus ENSGACG00000004923
labrus_bergylta ENSLBEG00000025091
takifugu_rubripes ENSTRUG00000004870
tetraodon_nigroviridis ENSTNIG00000012317
mola_mola ENSMMOG00000016644
hippocampus_comes ENSHCOG00000008603
acanthochromis_polyacanthus ENSAPOG00000008615
amphiprion_ocellaris ENSAOCG00000002733
stegastes_partitus ENSSPAG00000016460
pundamilia_nyererei ENSPNYG00000023973
pundamilia_nyererei ENSPNYG00000023970
haplochromis_burtoni ENSHBUG00000022924
astatotilapia_calliptera ENSACLG00000023812
astatotilapia_calliptera ENSACLG00000023829
haplochromis_burtoni ENSHBUG00000022900
pundamilia_nyererei ENSPNYG00000023770
maylandia_zebra ENSMZEG00005017105
neolamprologus_brichardi ENSNBRG00000022809
oreochromis_niloticus ENSONIG00000006386
amphilophus_citrinellus ENSACIG00000011497
fundulus_heteroclitus ENSFHEG00000007171
cyprinodon_variegatus ENSCVAG00000000462
xiphophorus_maculatus ENSXMAG00000028548
gambusia_affinis ENSGAFG00000014767
poecilia_formosa ENSPFOG00000022504
poecilia_formosa ENSPFOG00000001001
poecilia_latipinna ENSPLAG00000004834
poecilia_mexicana ENSPMEG00000002984
poecilia_reticulata ENSPREG00000009704
kryptolebias_marmoratus ENSKMAG00000017518
oryzias_latipes_asm223469v1 ENSORLG00015001691
oryzias_latipes_asm223467v1 ENSORLG00000029476
oryzias_latipes_asm223471v1 ENSORLG00020003214
oryzias_melastigma ENSOMEG00000014533
periophthalmus_magnuspinnatus ENSPMGG00000001742
gadus_morhua ENSGMOG00000016860
periophthalmus_magnuspinnatus ENSPMGG00000001754
periophthalmus_magnuspinnatus ENSPMGG00000001758
xiphophorus_couchianus ENSXCOG00000003743
esox_lucius ENSELUG00000001958
pygocentrus_nattereri ENSPNAG00000006717
astyanax_mexicanus ENSAMXG00000042962
ictalurus_punctatus ENSIPUG00000007350
danio_rerio ENSDARG00000076673
lepisosteus_oculatus ENSLOCG00000013051
eptatretus_burgeri ENSEBUG00000000945
eptatretus_burgeri ENSEBUG00000015084
pygocentrus_nattereri ENSPNAG00000007002
monopterus_albus ENSMALG00000002038
gallus_gallus ENSGALG00000047909
oryzias_latipes_asm223467v1 ENSORLG00000008003
oryzias_latipes_asm223471v1 ENSORLG00020013308
tetraodon_nigroviridis ENSTNIG00000002932
seriola_lalandi_dorsalis ENSSLDG00000002949
seriola_dumerili ENSSDUG00000010953
danio_rerio ENSDARG00000096359
scophthalmus_maximus ENSSMAG00000019591
pygocentrus_nattereri ENSPNAG00000022208
petromyzon_marinus ENSPMAG00000001531
ciona_savignyi ENSCSAVG00000004412
ciona_intestinalis ENSCING00000017260
ciona_savignyi ENSCSAVG00000009465
ciona_savignyi ENSCSAVG00000009866
ciona_savignyi ENSCSAVG00000007820
ciona_intestinalis ENSCING00000011912
ciona_savignyi ENSCSAVG00000009450
ciona_savignyi ENSCSAVG00000009457
ciona_intestinalis ENSCING00000005284
ciona_intestinalis ENSCING00000022573
ciona_savignyi ENSCSAVG00000004411
eptatretus_burgeri ENSEBUG00000013363
