caenorhabditis_elegans_strain_n2 WBGene00015813
cebus_capucinus_imitator ENSCCAG00000021906
callithrix_jacchus ENSCJAG00000016157
aotus_nancymaae ENSANAG00000022505
aotus_nancymaae ENSANAG00000034037
saimiri_boliviensis_boliviensis ENSSBOG00000007245
carlito_syrichta ENSTSYG00000012292
microcebus_murinus ENSMICG00000011840
propithecus_coquereli ENSPCOG00000001806
prolemur_simus ENSPSMG00000022681
otolemur_garnettii ENSOGAG00000000302
tupaia_belangeri ENSTBEG00000005854
tupaia_belangeri ENSTBEG00000004420
dasypus_novemcinctus ENSDNOG00000012487
loxodonta_africana ENSLAFG00000003146
procavia_capensis ENSPCAG00000005402
echinops_telfairi ENSETEG00000016183
anolis_carolinensis ENSACAG00000011585
notechis_scutatus ENSNSUG00000009069
pogona_vitticeps ENSPVIG00000024566
salvator_merianae ENSSMRG00000013291
sphenodon_punctatus ENSSPUG00000012889
apteryx_owenii ENSAOWG00000008595
apteryx_rowi ENSARWG00000009440
apteryx_haastii ENSAHAG00000012190
dromaius_novaehollandiae ENSDNVG00000010144
nothoprocta_perdicaria ENSNPEG00000006564
anser_brachyrhynchus ENSABRG00000006522
anas_platyrhynchos_platyrhynchos ENSAPLG00000010614
coturnix_japonica ENSCJPG00005018783
gallus_gallus ENSGALG00000008507
meleagris_gallopavo ENSMGAG00000007345
numida_meleagris ENSNMEG00000000439
calidris_pugnax ENSCPUG00000001933
calidris_pygmaea ENSCPGG00000010688
parus_major ENSPMJG00000011391
cyanistes_caeruleus ENSCCEG00000020835
ficedula_albicollis ENSFALG00000001519
lonchura_striata_domestica ENSLSDG00000004576
taeniopygia_guttata ENSTGUG00000003682
serinus_canaria ENSSCAG00000016892
junco_hyemalis ENSJHYG00000013614
zonotrichia_albicollis ENSZALG00000018246
manacus_vitellinus ENSMVIG00005005845
lepidothrix_coronata ENSLCOG00000015761
melopsittacus_undulatus ENSMUNG00000013826
crocodylus_porosus ENSCPRG00005004266
chelonoidis_abingdonii ENSCABG00000005870
gopherus_agassizii ENSGAGG00000024263
chrysemys_picta_bellii ENSCPBG00000012863
pelodiscus_sinensis ENSPSIG00000015352
xenopus_tropicalis ENSXETG00000016195
taeniopygia_guttata ENSTGUG00000014082
pygocentrus_nattereri ENSPNAG00000020593
astyanax_mexicanus ENSAMXG00000014184
ictalurus_punctatus ENSIPUG00000015876
danio_rerio ENSDARG00000037503
labrus_bergylta ENSLBEG00000003049
gasterosteus_aculeatus ENSGACG00000020367
takifugu_rubripes ENSTRUG00000015122
tetraodon_nigroviridis ENSTNIG00000011794
mola_mola ENSMMOG00000016313
seriola_dumerili ENSSDUG00000012815
seriola_lalandi_dorsalis ENSSLDG00000015816
scophthalmus_maximus ENSSMAG00000016574
mastacembelus_armatus ENSMAMG00000012993
monopterus_albus ENSMALG00000019718
anabas_testudineus ENSATEG00000013110
amphiprion_ocellaris ENSAOCG00000013305
amphiprion_percula ENSAPEG00000004792
acanthochromis_polyacanthus ENSAPOG00000003459
stegastes_partitus ENSSPAG00000023593
maylandia_zebra ENSMZEG00005015842
astatotilapia_calliptera ENSACLG00000012036
haplochromis_burtoni ENSHBUG00000003516
pundamilia_nyererei ENSPNYG00000019622
neolamprologus_brichardi ENSNBRG00000018089
oreochromis_niloticus ENSONIG00000004348
amphilophus_citrinellus ENSACIG00000015022
poecilia_formosa ENSPFOG00000019556
poecilia_mexicana ENSPMEG00000002951
poecilia_latipinna ENSPLAG00000005761
poecilia_reticulata ENSPREG00000021746
xiphophorus_maculatus ENSXMAG00000011604
xiphophorus_couchianus ENSXCOG00000006301
gambusia_affinis ENSGAFG00000005902
fundulus_heteroclitus ENSFHEG00000001695
cyprinodon_variegatus ENSCVAG00000021509
kryptolebias_marmoratus ENSKMAG00000012263
oryzias_latipes_asm223469v1 ENSORLG00015000665
oryzias_latipes_asm223467v1 ENSORLG00000008692
oryzias_latipes_asm223471v1 ENSORLG00020002321
oryzias_melastigma ENSOMEG00000004006
hippocampus_comes ENSHCOG00000006276
cynoglossus_semilaevis ENSCSEG00000019946
periophthalmus_magnuspinnatus ENSPMGG00000002688
gadus_morhua ENSGMOG00000000069
esox_lucius ENSELUG00000007778
scleropages_formosus ENSSFOG00015010127
paramormyrops_kingsleyae ENSPKIG00000021719
scleropages_formosus ENSSFOG00015004767
lepisosteus_oculatus ENSLOCG00000014546
ciona_savignyi ENSCSAVG00000007923
ciona_intestinalis ENSCING00000007364
drosophila_melanogaster FBgn0031390
petromyzon_marinus ENSPMAG00000007219
latimeria_chalumnae ENSLACG00000016494
ornithorhynchus_anatinus ENSOANG00000004054
phascolarctos_cinereus ENSPCIG00000007574
notamacropus_eugenii ENSMEUG00000003533
sarcophilus_harrisii ENSSHAG00000015987
monodelphis_domestica ENSMODG00000014984
ciona_savignyi ENSCSAVG00000007943
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000141
saccharomyces_cerevisiae_strain_s288c YNL139C
