loxodonta_africana ENSLAFG00000009604
callithrix_jacchus ENSCJAG00000001571
saimiri_boliviensis_boliviensis ENSSBOG00000030953
aotus_nancymaae ENSANAG00000030484
carlito_syrichta ENSTSYG00000003437
propithecus_coquereli ENSPCOG00000028679
prolemur_simus ENSPSMG00000004935
microcebus_murinus ENSMICG00000015531
otolemur_garnettii ENSOGAG00000013155
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016276
mus_spicilegus ENSMSIG00000004778
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020230
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015463
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030877
rattus_norvegicus ENSRNOG00000001297
meriones_unguiculatus ENSMUGG00000023185
meriones_unguiculatus ENSMUGG00000021488
peromyscus_maniculatus_bairdii ENSPEMG00000016675
microtus_ochrogaster ENSMOCG00000017602
cricetulus_griseus_crigri_1.0 ENSCGRG00000002449
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010555
cricetulus_griseus_crigri-picr ENSCGRG00015018370
mesocricetus_auratus ENSMAUG00000017688
nannospalax_galili ENSNGAG00000017453
castor_canadensis ENSCCNG00000015235
chinchilla_lanigera ENSCLAG00000006778
octodon_degus ENSODEG00000013920
cavia_porcellus ENSCPOG00000019877
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015854
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000914
fukomys_damarensis ENSFDAG00000017639
jaculus_jaculus ENSJJAG00000010743
urocitellus_parryii ENSUPAG00010008124
marmota_marmota_marmota ENSMMMG00000013520
ictidomys_tridecemlineatus ENSSTOG00000016495
spermophilus_dauricus ENSSDAG00000024975
oryctolagus_cuniculus ENSOCUG00000016126
oryctolagus_cuniculus ENSOCUG00000001600
ochotona_princeps ENSOPRG00000006235
tupaia_belangeri ENSTBEG00000008289
notamacropus_eugenii ENSMEUG00000000174
phascolarctos_cinereus ENSPCIG00000008734
ornithorhynchus_anatinus ENSOANG00000013551
xenopus_tropicalis ENSXETG00000031494
takifugu_rubripes ENSTRUG00000013061
tetraodon_nigroviridis ENSTNIG00000016455
mola_mola ENSMMOG00000003927
cynoglossus_semilaevis ENSCSEG00000010235
poecilia_formosa ENSPFOG00000018449
poecilia_latipinna ENSPLAG00000022074
poecilia_mexicana ENSPMEG00000015959
poecilia_reticulata ENSPREG00000010427
xiphophorus_couchianus ENSXCOG00000001517
xiphophorus_maculatus ENSXMAG00000015793
gambusia_affinis ENSGAFG00000012554
cyprinodon_variegatus ENSCVAG00000019527
fundulus_heteroclitus ENSFHEG00000008467
kryptolebias_marmoratus ENSKMAG00000020308
oryzias_latipes_asm223471v1 ENSORLG00020001935
oryzias_latipes_asm223469v1 ENSORLG00015002566
oryzias_latipes_asm223467v1 ENSORLG00000016240
oryzias_melastigma ENSOMEG00000001593
astatotilapia_calliptera ENSACLG00000017462
maylandia_zebra ENSMZEG00005009630
haplochromis_burtoni ENSHBUG00000002521
pundamilia_nyererei ENSPNYG00000019621
oreochromis_niloticus ENSONIG00000004127
neolamprologus_brichardi ENSNBRG00000017273
amphilophus_citrinellus ENSACIG00000009460
amphiprion_ocellaris ENSAOCG00000000897
amphiprion_percula ENSAPEG00000015165
acanthochromis_polyacanthus ENSAPOG00000019380
stegastes_partitus ENSSPAG00000021664
labrus_bergylta ENSLBEG00000004134
labrus_bergylta ENSLBEG00000001807
gasterosteus_aculeatus ENSGACG00000006286
mastacembelus_armatus ENSMAMG00000019701
monopterus_albus ENSMALG00000017717
anabas_testudineus ENSATEG00000021156
seriola_dumerili ENSSDUG00000016811
seriola_lalandi_dorsalis ENSSLDG00000006377
hippocampus_comes ENSHCOG00000017343
periophthalmus_magnuspinnatus ENSPMGG00000000296
esox_lucius ENSELUG00000009758
astyanax_mexicanus ENSAMXG00000032742
pygocentrus_nattereri ENSPNAG00000010918
ictalurus_punctatus ENSIPUG00000009647
danio_rerio ENSDARG00000063212
scleropages_formosus ENSSFOG00015013865
lepisosteus_oculatus ENSLOCG00000010568
petromyzon_marinus ENSPMAG00000008584
drosophila_melanogaster FBgn0032329
