parus_major ENSPMJG00000013268
rattus_norvegicus ENSRNOG00000048617
meriones_unguiculatus ENSMUGG00000012501
cricetulus_griseus_crigri_1.0 ENSCGRG00000012121
cricetulus_griseus_crigri-picr ENSCGRG00015023118
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022170
mesocricetus_auratus ENSMAUG00000008619
peromyscus_maniculatus_bairdii ENSPEMG00000024023
microtus_ochrogaster ENSMOCG00000017464
jaculus_jaculus ENSJJAG00000011829
carlito_syrichta ENSTSYG00000029565
octodon_degus ENSODEG00000011170
octodon_degus ENSODEG00000008133
chinchilla_lanigera ENSCLAG00000013424
cavia_porcellus ENSCPOG00000033807
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015451
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007616
fukomys_damarensis ENSFDAG00000006985
oryctolagus_cuniculus ENSOCUG00000003267
tursiops_truncatus ENSTTRG00000016346
canis_lupus_familiaris ENSCAFG00000012054
canis_lupus_dingo ENSCAFG00020019539
vulpes_vulpes ENSVVUG00000011538
neovison_vison ENSNVIG00000016441
mustela_putorius_furo ENSMPUG00000004647
sorex_araneus ENSSARG00000002625
pteropus_vampyrus ENSPVAG00000004348
sus_scrofa ENSSSCG00000006653
bos_taurus ENSBTAG00000007123
bos_mutus ENSBMUG00000023727
bison_bison_bison ENSBBBG00000023921
ovis_aries ENSOARG00000020841
capra_hircus ENSCHIG00000011483
microcebus_murinus ENSMICG00000004996
propithecus_coquereli ENSPCOG00000015526
prolemur_simus ENSPSMG00000021455
otolemur_garnettii ENSOGAG00000005863
urocitellus_parryii ENSUPAG00010002412
spermophilus_dauricus ENSSDAG00000022480
marmota_marmota_marmota ENSMMMG00000019337
marmota_marmota_marmota ENSMMMG00000021932
ictidomys_tridecemlineatus ENSSTOG00000002742
castor_canadensis ENSCCNG00000012331
ursus_maritimus ENSUMAG00000003476
ursus_americanus ENSUAMG00000014693
ailuropoda_melanoleuca ENSAMEG00000001375
equus_asinus_asinus ENSEASG00005002025
equus_caballus ENSECAG00000017165
myotis_lucifugus ENSMLUG00000027950
chlorocebus_sabaeus ENSCSAG00000018058
theropithecus_gelada ENSTGEG00000013917
macaca_mulatta ENSMMUG00000012814
piliocolobus_tephrosceles ENSPTEG00000030851
rhinopithecus_bieti ENSRBIG00000041431
rhinopithecus_roxellana ENSRROG00000038006
colobus_angolensis_palliatus ENSCANG00000029852
cercocebus_atys ENSCATG00000013431
mandrillus_leucophaeus ENSMLEG00000029346
papio_anubis ENSPANG00000036020
macaca_mulatta ENSMMUG00000048574
macaca_fascicularis ENSMFAG00000044680
papio_anubis ENSPANG00000021851
mandrillus_leucophaeus ENSMLEG00000028446
colobus_angolensis_palliatus ENSCANG00000035429
cebus_capucinus_imitator ENSCCAG00000010217
saimiri_boliviensis_boliviensis ENSSBOG00000026302
cebus_capucinus_imitator ENSCCAG00000029199
saimiri_boliviensis_boliviensis ENSSBOG00000030145
callithrix_jacchus ENSCJAG00000046173
rhinopithecus_roxellana ENSRROG00000034733
rhinopithecus_bieti ENSRBIG00000027848
macaca_nemestrina ENSMNEG00000031456
macaca_fascicularis ENSMFAG00000001523
cercocebus_atys ENSCATG00000032600
aotus_nancymaae ENSANAG00000029931
prolemur_simus ENSPSMG00000011261
tupaia_belangeri ENSTBEG00000008943
dipodomys_ordii ENSDORG00000011425
pongo_abelii ENSPPYG00000000893
homo_sapiens ENSG00000143420
pan_troglodytes ENSPTRG00000001261
pan_paniscus ENSPPAG00000001282
nomascus_leucogenys ENSNLEG00000009928
pan_troglodytes ENSPTRG00000052802
pan_paniscus ENSPPAG00000037892
gorilla_gorilla ENSGGOG00000023948
aotus_nancymaae ENSANAG00000028315
cebus_capucinus_imitator ENSCCAG00000026800
mandrillus_leucophaeus ENSMLEG00000017006
ursus_americanus ENSUAMG00000001761
ursus_maritimus ENSUMAG00000009459
echinops_telfairi ENSETEG00000001261
nannospalax_galili ENSNGAG00000000147
erinaceus_europaeus ENSEEUG00000013165
dasypus_novemcinctus ENSDNOG00000041590
piliocolobus_tephrosceles ENSPTEG00000036717
theropithecus_gelada ENSTGEG00000006552
piliocolobus_tephrosceles ENSPTEG00000017493
nannospalax_galili ENSNGAG00000010801
microtus_ochrogaster ENSMOCG00000022602
panthera_pardus ENSPPRG00000017430
loxodonta_africana ENSLAFG00000011261
procavia_capensis ENSPCAG00000006698
choloepus_hoffmanni ENSCHOG00000002107
latimeria_chalumnae ENSLACG00000011085
xenopus_tropicalis ENSXETG00000026684
paramormyrops_kingsleyae ENSPKIG00000000739
scleropages_formosus ENSSFOG00015003387
paramormyrops_kingsleyae ENSPKIG00000010848
scleropages_formosus ENSSFOG00015011850
seriola_lalandi_dorsalis ENSSLDG00000013229
seriola_dumerili ENSSDUG00000001945
scophthalmus_maximus ENSSMAG00000016785
mastacembelus_armatus ENSMAMG00000012344
monopterus_albus ENSMALG00000008048
anabas_testudineus ENSATEG00000000332
amphiprion_ocellaris ENSAOCG00000019492
amphiprion_percula ENSAPEG00000001851
acanthochromis_polyacanthus ENSAPOG00000007980
pundamilia_nyererei ENSPNYG00000012553
maylandia_zebra ENSMZEG00005010566
astatotilapia_calliptera ENSACLG00000004436
haplochromis_burtoni ENSHBUG00000014968
neolamprologus_brichardi ENSNBRG00000013955
oreochromis_niloticus ENSONIG00000006660
amphilophus_citrinellus ENSACIG00000004671
fundulus_heteroclitus ENSFHEG00000009072
cyprinodon_variegatus ENSCVAG00000019003
poecilia_formosa ENSPFOG00000008077
poecilia_mexicana ENSPMEG00000007667
poecilia_latipinna ENSPLAG00000013475
gambusia_affinis ENSGAFG00000011024
kryptolebias_marmoratus ENSKMAG00000017830
oryzias_latipes_asm223471v1 ENSORLG00020015564
oryzias_latipes_asm223467v1 ENSORLG00000028623
oryzias_latipes_asm223469v1 ENSORLG00015022103
oryzias_melastigma ENSOMEG00000018107
gasterosteus_aculeatus ENSGACG00000013507
cynoglossus_semilaevis ENSCSEG00000009592
monopterus_albus ENSMALG00000013528
poecilia_reticulata ENSPREG00000019614
xiphophorus_maculatus ENSXMAG00000008997
stegastes_partitus ENSSPAG00000007250
labrus_bergylta ENSLBEG00000026876
mola_mola ENSMMOG00000002916
tetraodon_nigroviridis ENSTNIG00000006172
takifugu_rubripes ENSTRUG00000000745
hippocampus_comes ENSHCOG00000013110
periophthalmus_magnuspinnatus ENSPMGG00000012902
gadus_morhua ENSGMOG00000005131
esox_lucius ENSELUG00000011131
pygocentrus_nattereri ENSPNAG00000012289
astyanax_mexicanus ENSAMXG00000035091
ictalurus_punctatus ENSIPUG00000007019
danio_rerio ENSDARG00000061644
danio_rerio ENSDARG00000036944
lepisosteus_oculatus ENSLOCG00000007864
eptatretus_burgeri ENSEBUG00000014463
