caenorhabditis_elegans_strain_n2 WBGene00004198
cricetulus_griseus_crigri-picr ENSCGRG00015027582
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001006134
cricetulus_griseus_crigri_1.0 ENSCGRG00000005372
mesocricetus_auratus ENSMAUG00000009603
microtus_ochrogaster ENSMOCG00000018906
peromyscus_maniculatus_bairdii ENSPEMG00000018236
nannospalax_galili ENSNGAG00000012683
jaculus_jaculus ENSJJAG00000019503
castor_canadensis ENSCCNG00000009138
dipodomys_ordii ENSDORG00000009725
urocitellus_parryii ENSUPAG00010011557
ictidomys_tridecemlineatus ENSSTOG00000005864
marmota_marmota_marmota ENSMMMG00000006925
spermophilus_dauricus ENSSDAG00000015215
chinchilla_lanigera ENSCLAG00000015482
cavia_porcellus ENSCPOG00000034678
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014020
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008382
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008220
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011451
fukomys_damarensis ENSFDAG00000016026
oryctolagus_cuniculus ENSOCUG00000007894
pan_troglodytes ENSPTRG00000011952
pan_paniscus ENSPPAG00000028208
homo_sapiens ENSG00000162928
gorilla_gorilla ENSGGOG00000006620
pongo_abelii ENSPPYG00000012389
nomascus_leucogenys ENSNLEG00000009552
macaca_fascicularis ENSMFAG00000042959
macaca_mulatta ENSMMUG00000005687
macaca_nemestrina ENSMNEG00000030840
chlorocebus_sabaeus ENSCSAG00000014465
cercocebus_atys ENSCATG00000039835
mandrillus_leucophaeus ENSMLEG00000042218
theropithecus_gelada ENSTGEG00000008108
papio_anubis ENSPANG00000022181
piliocolobus_tephrosceles ENSPTEG00000016888
colobus_angolensis_palliatus ENSCANG00000015010
rhinopithecus_roxellana ENSRROG00000031383
rhinopithecus_bieti ENSRBIG00000010724
cebus_capucinus_imitator ENSCCAG00000024187
saimiri_boliviensis_boliviensis ENSSBOG00000026445
callithrix_jacchus ENSCJAG00000009037
aotus_nancymaae ENSANAG00000022255
carlito_syrichta ENSTSYG00000008935
propithecus_coquereli ENSPCOG00000023862
microcebus_murinus ENSMICG00000042434
prolemur_simus ENSPSMG00000014186
choloepus_hoffmanni ENSCHOG00000012871
dasypus_novemcinctus ENSDNOG00000041265
procavia_capensis ENSPCAG00000007525
procavia_capensis ENSPCAG00000013150
loxodonta_africana ENSLAFG00000000830
echinops_telfairi ENSETEG00000002617
cavia_aperea ENSCAPG00000006682
phascolarctos_cinereus ENSPCIG00000028088
notamacropus_eugenii ENSMEUG00000010001
sarcophilus_harrisii ENSSHAG00000013994
monodelphis_domestica ENSMODG00000002217
ornithorhynchus_anatinus ENSOANG00000012410
xenopus_tropicalis ENSXETG00000002212
ciona_savignyi ENSCSAVG00000009068
saccharomyces_cerevisiae_strain_s288c YLR191W
