taeniopygia_guttata ENSTGUG00000005259
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032616
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036442
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031498
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023098
rattus_norvegicus ENSRNOG00000019109
meriones_unguiculatus ENSMUGG00000016925
nannospalax_galili ENSNGAG00000014563
jaculus_jaculus ENSJJAG00000011291
urocitellus_parryii ENSUPAG00010000573
marmota_marmota_marmota ENSMMMG00000014790
ictidomys_tridecemlineatus ENSSTOG00000021807
castor_canadensis ENSCCNG00000015064
dipodomys_ordii ENSDORG00000010701
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014058
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009864
octodon_degus ENSODEG00000020413
chinchilla_lanigera ENSCLAG00000017645
cavia_porcellus ENSCPOG00000001016
oryctolagus_cuniculus ENSOCUG00000009342
pan_paniscus ENSPPAG00000009407
pan_troglodytes ENSPTRG00000049481
homo_sapiens ENSG00000168286
gorilla_gorilla ENSGGOG00000013846
pongo_abelii ENSPPYG00000007471
nomascus_leucogenys ENSNLEG00000032074
papio_anubis ENSPANG00000011972
theropithecus_gelada ENSTGEG00000006824
macaca_mulatta ENSMMUG00000013240
macaca_fascicularis ENSMFAG00000030061
macaca_nemestrina ENSMNEG00000027776
cercocebus_atys ENSCATG00000005392
chlorocebus_sabaeus ENSCSAG00000018473
rhinopithecus_bieti ENSRBIG00000020481
rhinopithecus_roxellana ENSRROG00000011304
piliocolobus_tephrosceles ENSPTEG00000015292
colobus_angolensis_palliatus ENSCANG00000038526
callithrix_jacchus ENSCJAG00000048170
aotus_nancymaae ENSANAG00000019271
carlito_syrichta ENSTSYG00000004624
prolemur_simus ENSPSMG00000010169
propithecus_coquereli ENSPCOG00000011642
microcebus_murinus ENSMICG00000012247
otolemur_garnettii ENSOGAG00000034339
ornithorhynchus_anatinus ENSOANG00000006140
xenopus_tropicalis ENSXETG00000005807
latimeria_chalumnae ENSLACG00000016376
paramormyrops_kingsleyae ENSPKIG00000002111
paramormyrops_kingsleyae ENSPKIG00000001208
scleropages_formosus ENSSFOG00015014322
pygocentrus_nattereri ENSPNAG00000005009
astyanax_mexicanus ENSAMXG00000025848
ictalurus_punctatus ENSIPUG00000005295
danio_rerio ENSDARG00000036055
amphiprion_ocellaris ENSAOCG00000016876
amphiprion_percula ENSAPEG00000013752
acanthochromis_polyacanthus ENSAPOG00000012195
kryptolebias_marmoratus ENSKMAG00000008880
astatotilapia_calliptera ENSACLG00000004605
pundamilia_nyererei ENSPNYG00000014982
maylandia_zebra ENSMZEG00005013030
haplochromis_burtoni ENSHBUG00000015163
neolamprologus_brichardi ENSNBRG00000009112
oreochromis_niloticus ENSONIG00000021394
amphilophus_citrinellus ENSACIG00000003074
scophthalmus_maximus ENSSMAG00000000701
takifugu_rubripes ENSTRUG00000018000
tetraodon_nigroviridis ENSTNIG00000009306
periophthalmus_magnuspinnatus ENSPMGG00000002602
oryzias_latipes_asm223467v1 ENSORLG00000008903
oryzias_latipes_asm223471v1 ENSORLG00020007310
oryzias_melastigma ENSOMEG00000000040
stegastes_partitus ENSSPAG00000013658
seriola_lalandi_dorsalis ENSSLDG00000018491
seriola_dumerili ENSSDUG00000019217
mastacembelus_armatus ENSMAMG00000020893
labrus_bergylta ENSLBEG00000024121
mola_mola ENSMMOG00000016218
gasterosteus_aculeatus ENSGACG00000015879
anabas_testudineus ENSATEG00000002112
monopterus_albus ENSMALG00000000820
hippocampus_comes ENSHCOG00000004511
poecilia_reticulata ENSPREG00000001592
poecilia_mexicana ENSPMEG00000006797
poecilia_formosa ENSPFOG00000020599
poecilia_latipinna ENSPLAG00000016610
xiphophorus_maculatus ENSXMAG00000019795
gambusia_affinis ENSGAFG00000017500
cyprinodon_variegatus ENSCVAG00000005693
fundulus_heteroclitus ENSFHEG00000011742
oryzias_latipes_asm223469v1 ENSORLG00015005060
cynoglossus_semilaevis ENSCSEG00000006003
esox_lucius ENSELUG00000011681
lepisosteus_oculatus ENSLOCG00000017596
