chrysemys_picta_bellii ENSCPBG00000019680
theropithecus_gelada ENSTGEG00000006046
papio_anubis ENSPANG00000014112
cercocebus_atys ENSCATG00000041091
chlorocebus_sabaeus ENSCSAG00000004132
mandrillus_leucophaeus ENSMLEG00000032027
cebus_capucinus_imitator ENSCCAG00000030495
callithrix_jacchus ENSCJAG00000013515
aotus_nancymaae ENSANAG00000023650
colobus_angolensis_palliatus ENSCANG00000031001
rhinopithecus_bieti ENSRBIG00000001779
saimiri_boliviensis_boliviensis ENSSBOG00000035535
carlito_syrichta ENSTSYG00000014467
tupaia_belangeri ENSTBEG00000003243
capra_hircus ENSCHIG00000010729
ovis_aries ENSOARG00000005536
bos_mutus ENSBMUG00000000807
bos_taurus ENSBTAG00000007216
bison_bison_bison ENSBBBG00000021365
sus_scrofa ENSSSCG00000025160
equus_caballus ENSECAG00000010287
equus_asinus_asinus ENSEASG00005002472
ursus_americanus ENSUAMG00000013953
ailuropoda_melanoleuca ENSAMEG00000010518
neovison_vison ENSNVIG00000008282
mustela_putorius_furo ENSMPUG00000017846
canis_lupus_dingo ENSCAFG00020017883
vulpes_vulpes ENSVVUG00000013209
canis_lupus_familiaris ENSCAFG00000005957
ursus_maritimus ENSUMAG00000018355
panthera_pardus ENSPPRG00000000637
panthera_tigris_altaica ENSPTIG00000012923
felis_catus ENSFCAG00000014490
oryctolagus_cuniculus ENSOCUG00000002933
spermophilus_dauricus ENSSDAG00000004870
marmota_marmota_marmota ENSMMMG00000004008
ochotona_princeps ENSOPRG00000007863
tursiops_truncatus ENSTTRG00000009127
procavia_capensis ENSPCAG00000000611
loxodonta_africana ENSLAFG00000030434
dasypus_novemcinctus ENSDNOG00000042838
meriones_unguiculatus ENSMUGG00000021240
phascolarctos_cinereus ENSPCIG00000019551
notamacropus_eugenii ENSMEUG00000009568
sarcophilus_harrisii ENSSHAG00000005484
latimeria_chalumnae ENSLACG00000018785
xenopus_tropicalis ENSXETG00000029971
scleropages_formosus ENSSFOG00015007798
paramormyrops_kingsleyae ENSPKIG00000000542
gasterosteus_aculeatus ENSGACG00000005880
tetraodon_nigroviridis ENSTNIG00000014341
labrus_bergylta ENSLBEG00000011887
mola_mola ENSMMOG00000007156
mastacembelus_armatus ENSMAMG00000012961
monopterus_albus ENSMALG00000019922
anabas_testudineus ENSATEG00000022056
seriola_lalandi_dorsalis ENSSLDG00000000424
seriola_dumerili ENSSDUG00000012060
scophthalmus_maximus ENSSMAG00000000322
amphiprion_percula ENSAPEG00000024421
amphiprion_ocellaris ENSAOCG00000015154
acanthochromis_polyacanthus ENSAPOG00000006898
stegastes_partitus ENSSPAG00000013730
fundulus_heteroclitus ENSFHEG00000017146
haplochromis_burtoni ENSHBUG00000001350
astatotilapia_calliptera ENSACLG00000011411
pundamilia_nyererei ENSPNYG00000002979
maylandia_zebra ENSMZEG00005005447
neolamprologus_brichardi ENSNBRG00000001554
oreochromis_niloticus ENSONIG00000016652
amphilophus_citrinellus ENSACIG00000001842
poecilia_formosa ENSPFOG00000009072
poecilia_mexicana ENSPMEG00000010776
poecilia_latipinna ENSPLAG00000010801
poecilia_reticulata ENSPREG00000007941
xiphophorus_maculatus ENSXMAG00000002710
xiphophorus_couchianus ENSXCOG00000002199
gambusia_affinis ENSGAFG00000013519
cyprinodon_variegatus ENSCVAG00000000179
kryptolebias_marmoratus ENSKMAG00000020447
oryzias_latipes_asm223467v1 ENSORLG00000008855
oryzias_latipes_asm223471v1 ENSORLG00020019576
oryzias_latipes_asm223469v1 ENSORLG00015001145
oryzias_melastigma ENSOMEG00000000482
hippocampus_comes ENSHCOG00000014836
cynoglossus_semilaevis ENSCSEG00000014490
periophthalmus_magnuspinnatus ENSPMGG00000008791
gadus_morhua ENSGMOG00000014689
esox_lucius ENSELUG00000019369
astyanax_mexicanus ENSAMXG00000007613
pygocentrus_nattereri ENSPNAG00000002186
ictalurus_punctatus ENSIPUG00000018326
danio_rerio ENSDARG00000099927
lepisosteus_oculatus ENSLOCG00000014388
parus_major ENSPMJG00000013265
lonchura_striata_domestica ENSLSDG00000006641
nothoprocta_perdicaria ENSNPEG00000015725
gopherus_agassizii ENSGAGG00000004708
anas_platyrhynchos_platyrhynchos ENSAPLG00000030268
panthera_pardus ENSPPRG00000018605
sorex_araneus ENSSARG00000005505
pteropus_vampyrus ENSPVAG00000010796
periophthalmus_magnuspinnatus ENSPMGG00000011151
apteryx_owenii ENSAOWG00000007285
dromaius_novaehollandiae ENSDNVG00000011142
eptatretus_burgeri ENSEBUG00000007304
