sarcophilus_harrisii ENSSHAG00000010430
xenopus_tropicalis ENSXETG00000027086
paramormyrops_kingsleyae ENSPKIG00000005026
paramormyrops_kingsleyae ENSPKIG00000005427
scleropages_formosus ENSSFOG00015000284
labrus_bergylta ENSLBEG00000014105
gasterosteus_aculeatus ENSGACG00000012014
fundulus_heteroclitus ENSFHEG00000023218
cyprinodon_variegatus ENSCVAG00000017940
poecilia_formosa ENSPFOG00000005405
poecilia_latipinna ENSPLAG00000006653
poecilia_mexicana ENSPMEG00000023753
poecilia_reticulata ENSPREG00000002173
xiphophorus_maculatus ENSXMAG00000008525
xiphophorus_couchianus ENSXCOG00000002490
kryptolebias_marmoratus ENSKMAG00000005595
oryzias_latipes_asm223471v1 ENSORLG00020000307
oryzias_latipes_asm223469v1 ENSORLG00015006302
oryzias_latipes_asm223467v1 ENSORLG00000014665
oryzias_melastigma ENSOMEG00000002941
maylandia_zebra ENSMZEG00005026397
pundamilia_nyererei ENSPNYG00000014007
haplochromis_burtoni ENSHBUG00000011284
neolamprologus_brichardi ENSNBRG00000008213
oreochromis_niloticus ENSONIG00000016799
amphilophus_citrinellus ENSACIG00000011264
amphiprion_ocellaris ENSAOCG00000022251
amphiprion_percula ENSAPEG00000021878
acanthochromis_polyacanthus ENSAPOG00000004358
stegastes_partitus ENSSPAG00000014989
monopterus_albus ENSMALG00000015672
mastacembelus_armatus ENSMAMG00000024255
anabas_testudineus ENSATEG00000023840
seriola_dumerili ENSSDUG00000000435
seriola_lalandi_dorsalis ENSSLDG00000024948
takifugu_rubripes ENSTRUG00000004288
tetraodon_nigroviridis ENSTNIG00000012490
mola_mola ENSMMOG00000017500
scophthalmus_maximus ENSSMAG00000013715
cynoglossus_semilaevis ENSCSEG00000020623
hippocampus_comes ENSHCOG00000008866
periophthalmus_magnuspinnatus ENSPMGG00000015328
gadus_morhua ENSGMOG00000019610
esox_lucius ENSELUG00000022768
pygocentrus_nattereri ENSPNAG00000012447
ictalurus_punctatus ENSIPUG00000000425
danio_rerio ENSDARG00000016447
mastacembelus_armatus ENSMAMG00000011072
monopterus_albus ENSMALG00000022209
anabas_testudineus ENSATEG00000005996
seriola_lalandi_dorsalis ENSSLDG00000001054
seriola_dumerili ENSSDUG00000015823
amphiprion_ocellaris ENSAOCG00000012567
amphiprion_percula ENSAPEG00000008750
acanthochromis_polyacanthus ENSAPOG00000010796
stegastes_partitus ENSSPAG00000003666
poecilia_mexicana ENSPMEG00000020969
poecilia_formosa ENSPFOG00000005558
poecilia_latipinna ENSPLAG00000006298
poecilia_reticulata ENSPREG00000017662
xiphophorus_maculatus ENSXMAG00000015644
xiphophorus_couchianus ENSXCOG00000008115
gambusia_affinis ENSGAFG00000021100
cyprinodon_variegatus ENSCVAG00000014378
fundulus_heteroclitus ENSFHEG00000002540
kryptolebias_marmoratus ENSKMAG00000017472
oryzias_latipes_asm223467v1 ENSORLG00000009739
oryzias_latipes_asm223469v1 ENSORLG00015018321
oryzias_latipes_asm223471v1 ENSORLG00020001332
oryzias_melastigma ENSOMEG00000011843
haplochromis_burtoni ENSHBUG00000004875
pundamilia_nyererei ENSPNYG00000002266
maylandia_zebra ENSMZEG00005023596
astatotilapia_calliptera ENSACLG00000025518
neolamprologus_brichardi ENSNBRG00000015321
oreochromis_niloticus ENSONIG00000017396
amphilophus_citrinellus ENSACIG00000020083
hippocampus_comes ENSHCOG00000011303
labrus_bergylta ENSLBEG00000012068
gasterosteus_aculeatus ENSGACG00000002613
mola_mola ENSMMOG00000020467
periophthalmus_magnuspinnatus ENSPMGG00000009101
takifugu_rubripes ENSTRUG00000005049
tetraodon_nigroviridis ENSTNIG00000003975
scophthalmus_maximus ENSSMAG00000007635
gadus_morhua ENSGMOG00000017575
esox_lucius ENSELUG00000001906
lepisosteus_oculatus ENSLOCG00000005020
