tetraodon_nigroviridis ENSTNIG00000018428
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029396
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029776
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028394
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022144
rattus_norvegicus ENSRNOG00000008063
meriones_unguiculatus ENSMUGG00000000821
mesocricetus_auratus ENSMAUG00000000446
mesocricetus_auratus ENSMAUG00000017823
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001006507
cricetulus_griseus_crigri_1.0 ENSCGRG00000017359
cricetulus_griseus_crigri-picr ENSCGRG00015021167
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020329
cricetulus_griseus_crigri_1.0 ENSCGRG00000018246
mesocricetus_auratus ENSMAUG00000017351
microtus_ochrogaster ENSMOCG00000020758
peromyscus_maniculatus_bairdii ENSPEMG00000004771
nannospalax_galili ENSNGAG00000011196
jaculus_jaculus ENSJJAG00000008176
chinchilla_lanigera ENSCLAG00000010236
cavia_porcellus ENSCPOG00000020159
octodon_degus ENSODEG00000010442
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005354
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006600
fukomys_damarensis ENSFDAG00000010044
ictidomys_tridecemlineatus ENSSTOG00000004108
ictidomys_tridecemlineatus ENSSTOG00000025866
spermophilus_dauricus ENSSDAG00000021695
urocitellus_parryii ENSUPAG00010002740
urocitellus_parryii ENSUPAG00010013124
marmota_marmota_marmota ENSMMMG00000006642
oryctolagus_cuniculus ENSOCUG00000010349
ochotona_princeps ENSOPRG00000005572
cebus_capucinus_imitator ENSCCAG00000020606
saimiri_boliviensis_boliviensis ENSSBOG00000032980
callithrix_jacchus ENSCJAG00000008204
aotus_nancymaae ENSANAG00000025352
pan_troglodytes ENSPTRG00000019024
pan_troglodytes ENSPTRG00000042926
pan_paniscus ENSPPAG00000042554
gorilla_gorilla ENSGGOG00000013267
homo_sapiens ENSG00000106049
pongo_abelii ENSPPYG00000017693
nomascus_leucogenys ENSNLEG00000015003
macaca_mulatta ENSMMUG00000023134
macaca_fascicularis ENSMFAG00000035636
macaca_nemestrina ENSMNEG00000031307
theropithecus_gelada ENSTGEG00000020626
cercocebus_atys ENSCATG00000041726
mandrillus_leucophaeus ENSMLEG00000029648
papio_anubis ENSPANG00000007147
chlorocebus_sabaeus ENSCSAG00000014337
rhinopithecus_roxellana ENSRROG00000019528
rhinopithecus_bieti ENSRBIG00000023649
rhinopithecus_bieti ENSRBIG00000014030
colobus_angolensis_palliatus ENSCANG00000033450
piliocolobus_tephrosceles ENSPTEG00000021051
carlito_syrichta ENSTSYG00000014191
propithecus_coquereli ENSPCOG00000013985
prolemur_simus ENSPSMG00000014819
otolemur_garnettii ENSOGAG00000000425
carlito_syrichta ENSTSYG00000037556
rhinopithecus_roxellana ENSRROG00000041172
microcebus_murinus ENSMICG00000032390
tupaia_belangeri ENSTBEG00000003813
equus_asinus_asinus ENSEASG00005000063
equus_caballus ENSECAG00000016863
sorex_araneus ENSSARG00000002577
bison_bison_bison ENSBBBG00000005204
capra_hircus ENSCHIG00000025106
pteropus_vampyrus ENSPVAG00000001764
myotis_lucifugus ENSMLUG00000008346
bos_taurus ENSBTAG00000001036
bos_mutus ENSBMUG00000002352
bison_bison_bison ENSBBBG00000020460
capra_hircus ENSCHIG00000011333
capra_hircus ENSCHIG00000007303
ovis_aries ENSOARG00000009300
ovis_aries ENSOARG00000011237
tursiops_truncatus ENSTTRG00000015276
vicugna_pacos ENSVPAG00000012531
sus_scrofa ENSSSCG00000016695
erinaceus_europaeus ENSEEUG00000015399
ursus_americanus ENSUAMG00000022195
ursus_maritimus ENSUMAG00000001860
ailuropoda_melanoleuca ENSAMEG00000005849
mustela_putorius_furo ENSMPUG00000004863
neovison_vison ENSNVIG00000012020
canis_lupus_familiaris ENSCAFG00000002977
canis_lupus_dingo ENSCAFG00020003671
canis_lupus_dingo ENSCAFG00020005528
canis_lupus_familiaris ENSCAFG00000028840
vulpes_vulpes ENSVVUG00000024755
panthera_tigris_altaica ENSPTIG00000010859
panthera_pardus ENSPPRG00000006612
felis_catus ENSFCAG00000022490
ornithorhynchus_anatinus ENSOANG00000009175
xenopus_tropicalis ENSXETG00000000750
latimeria_chalumnae ENSLACG00000003994
petromyzon_marinus ENSPMAG00000006676
ciona_intestinalis ENSCING00000006035
ciona_savignyi ENSCSAVG00000009738
