calidris_pugnax ENSCPUG00000007887
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010992
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017959
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028770
mus_spicilegus ENSMSIG00000005724
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029416
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027771
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024351
rattus_norvegicus ENSRNOG00000000962
meriones_unguiculatus ENSMUGG00000001834
meriones_unguiculatus ENSMUGG00000001885
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011353
cricetulus_griseus_crigri-picr ENSCGRG00015020676
cricetulus_griseus_crigri_1.0 ENSCGRG00000010538
mesocricetus_auratus ENSMAUG00000013546
microtus_ochrogaster ENSMOCG00000009498
peromyscus_maniculatus_bairdii ENSPEMG00000004648
nannospalax_galili ENSNGAG00000011585
jaculus_jaculus ENSJJAG00000014620
castor_canadensis ENSCCNG00000001432
pteropus_vampyrus ENSPVAG00000004659
echinops_telfairi ENSETEG00000016111
dipodomys_ordii ENSDORG00000003794
fukomys_damarensis ENSFDAG00000011508
sorex_araneus ENSSARG00000000935
oryctolagus_cuniculus ENSOCUG00000027071
ochotona_princeps ENSOPRG00000007306
microcebus_murinus ENSMICG00000009050
tupaia_belangeri ENSTBEG00000014723
loxodonta_africana ENSLAFG00000001645
procavia_capensis ENSPCAG00000014340
choloepus_hoffmanni ENSCHOG00000005651
dasypus_novemcinctus ENSDNOG00000016681
ornithorhynchus_anatinus ENSOANG00000009948
xenopus_tropicalis ENSXETG00000023742
latimeria_chalumnae ENSLACG00000018946
oryzias_latipes_asm223467v1 ENSORLG00000013564
oryzias_latipes_asm223469v1 ENSORLG00015016121
oryzias_latipes_asm223471v1 ENSORLG00020002352
oryzias_melastigma ENSOMEG00000000382
labrus_bergylta ENSLBEG00000024062
fundulus_heteroclitus ENSFHEG00000001449
cyprinodon_variegatus ENSCVAG00000004177
poecilia_mexicana ENSPMEG00000010998
poecilia_formosa ENSPFOG00000016818
poecilia_latipinna ENSPLAG00000020436
poecilia_reticulata ENSPREG00000002090
gambusia_affinis ENSGAFG00000007986
xiphophorus_couchianus ENSXCOG00000015423
cynoglossus_semilaevis ENSCSEG00000015854
xiphophorus_maculatus ENSXMAG00000000131
kryptolebias_marmoratus ENSKMAG00000001150
seriola_lalandi_dorsalis ENSSLDG00000013666
seriola_dumerili ENSSDUG00000022607
scophthalmus_maximus ENSSMAG00000003404
gasterosteus_aculeatus ENSGACG00000012181
amphiprion_ocellaris ENSAOCG00000013113
amphiprion_percula ENSAPEG00000009344
acanthochromis_polyacanthus ENSAPOG00000004424
stegastes_partitus ENSSPAG00000013272
hippocampus_comes ENSHCOG00000014328
mastacembelus_armatus ENSMAMG00000005326
astatotilapia_calliptera ENSACLG00000014395
maylandia_zebra ENSMZEG00005008763
pundamilia_nyererei ENSPNYG00000019607
haplochromis_burtoni ENSHBUG00000014364
neolamprologus_brichardi ENSNBRG00000008717
oreochromis_niloticus ENSONIG00000010941
amphilophus_citrinellus ENSACIG00000011314
periophthalmus_magnuspinnatus ENSPMGG00000009092
tetraodon_nigroviridis ENSTNIG00000013406
takifugu_rubripes ENSTRUG00000010545
mola_mola ENSMMOG00000001869
monopterus_albus ENSMALG00000019537
anabas_testudineus ENSATEG00000019963
gadus_morhua ENSGMOG00000006662
esox_lucius ENSELUG00000019768
pygocentrus_nattereri ENSPNAG00000012609
astyanax_mexicanus ENSAMXG00000002770
ictalurus_punctatus ENSIPUG00000003264
danio_rerio ENSDARG00000102612
scleropages_formosus ENSSFOG00015002952
paramormyrops_kingsleyae ENSPKIG00000022377
lepisosteus_oculatus ENSLOCG00000006344
eptatretus_burgeri ENSEBUG00000007830
petromyzon_marinus ENSPMAG00000004819
