astyanax_mexicanus ENSAMXG00000001769
octodon_degus ENSODEG00000009904
cavia_porcellus ENSCPOG00000006642
cavia_aperea ENSCAPG00000017079
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015243
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015412
fukomys_damarensis ENSFDAG00000015066
spermophilus_dauricus ENSSDAG00000012551
urocitellus_parryii ENSUPAG00010005890
ictidomys_tridecemlineatus ENSSTOG00000026444
marmota_marmota_marmota ENSMMMG00000022855
oryctolagus_cuniculus ENSOCUG00000011993
ochotona_princeps ENSOPRG00000016366
tupaia_belangeri ENSTBEG00000008872
pan_paniscus ENSPPAG00000041137
pan_troglodytes ENSPTRG00000004323
gorilla_gorilla ENSGGOG00000014362
homo_sapiens ENSG00000167257
pongo_abelii ENSPPYG00000003911
nomascus_leucogenys ENSNLEG00000007341
piliocolobus_tephrosceles ENSPTEG00000022364
colobus_angolensis_palliatus ENSCANG00000041031
rhinopithecus_bieti ENSRBIG00000032728
rhinopithecus_bieti ENSRBIG00000029046
rhinopithecus_roxellana ENSRROG00000040314
theropithecus_gelada ENSTGEG00000021977
papio_anubis ENSPANG00000010747
macaca_fascicularis ENSMFAG00000034484
macaca_mulatta ENSMMUG00000002067
macaca_nemestrina ENSMNEG00000044588
mandrillus_leucophaeus ENSMLEG00000031154
cercocebus_atys ENSCATG00000037769
chlorocebus_sabaeus ENSCSAG00000002685
cebus_capucinus_imitator ENSCCAG00000037316
saimiri_boliviensis_boliviensis ENSSBOG00000021520
callithrix_jacchus ENSCJAG00000012793
aotus_nancymaae ENSANAG00000023817
carlito_syrichta ENSTSYG00000003281
propithecus_coquereli ENSPCOG00000013799
microcebus_murinus ENSMICG00000002383
prolemur_simus ENSPSMG00000000841
otolemur_garnettii ENSOGAG00000006459
equus_asinus_asinus ENSEASG00005005570
equus_caballus ENSECAG00000010374
ursus_maritimus ENSUMAG00000002557
ursus_americanus ENSUAMG00000004564
ailuropoda_melanoleuca ENSAMEG00000008492
neovison_vison ENSNVIG00000005713
mustela_putorius_furo ENSMPUG00000004301
canis_lupus_dingo ENSCAFG00020001863
canis_lupus_familiaris ENSCAFG00000013110
vulpes_vulpes ENSVVUG00000024712
panthera_pardus ENSPPRG00000016138
panthera_tigris_altaica ENSPTIG00000003902
felis_catus ENSFCAG00000031019
myotis_lucifugus ENSMLUG00000007869
erinaceus_europaeus ENSEEUG00000006703
bos_taurus ENSBTAG00000019358
bos_mutus ENSBMUG00000013506
bison_bison_bison ENSBBBG00000023813
capra_hircus ENSCHIG00000001400
ovis_aries ENSOARG00000005048
tursiops_truncatus ENSTTRG00000000977
sus_scrofa ENSSSCG00000015077
vicugna_pacos ENSVPAG00000003476
pteropus_vampyrus ENSPVAG00000002064
sorex_araneus ENSSARG00000010678
ornithorhynchus_anatinus ENSOANG00000014350
lepidothrix_coronata ENSLCOG00000004016
manacus_vitellinus ENSMVIG00005017433
zonotrichia_albicollis ENSZALG00000012597
junco_hyemalis ENSJHYG00000010288
serinus_canaria ENSSCAG00000005475
taeniopygia_guttata ENSTGUG00000000183
lonchura_striata_domestica ENSLSDG00000006809
ficedula_albicollis ENSFALG00000005789
parus_major ENSPMJG00000007772
cyanistes_caeruleus ENSCCEG00000000998
melopsittacus_undulatus ENSMUNG00000009554
anser_brachyrhynchus ENSABRG00000013578
anas_platyrhynchos_platyrhynchos ENSAPLG00000014756
meleagris_gallopavo ENSMGAG00000003402
coturnix_japonica ENSCJPG00005011320
gallus_gallus ENSGALG00000036993
numida_meleagris ENSNMEG00000001676
calidris_pygmaea ENSCPGG00000000427
calidris_pugnax ENSCPUG00000018099
apteryx_owenii ENSAOWG00000009880
apteryx_rowi ENSARWG00000001719
apteryx_haastii ENSAHAG00000002439
dromaius_novaehollandiae ENSDNVG00000004683
nothoprocta_perdicaria ENSNPEG00000002454
crocodylus_porosus ENSCPRG00005000624
chelonoidis_abingdonii ENSCABG00000008669
gopherus_agassizii ENSGAGG00000001755
chrysemys_picta_bellii ENSCPBG00000020378
pelodiscus_sinensis ENSPSIG00000002140
pogona_vitticeps ENSPVIG00000009551
notechis_scutatus ENSNSUG00000005121
salvator_merianae ENSSMRG00000021712
sphenodon_punctatus ENSSPUG00000005226
xenopus_tropicalis ENSXETG00000003750
latimeria_chalumnae ENSLACG00000018273
