labrus_bergylta ENSLBEG00000005080
apteryx_owenii ENSAOWG00000006250
apteryx_haastii ENSAHAG00000003723
dromaius_novaehollandiae ENSDNVG00000011965
nothoprocta_perdicaria ENSNPEG00000005195
crocodylus_porosus ENSCPRG00005015081
chelonoidis_abingdonii ENSCABG00000012820
gopherus_agassizii ENSGAGG00000024664
chrysemys_picta_bellii ENSCPBG00000022055
pelodiscus_sinensis ENSPSIG00000010213
sphenodon_punctatus ENSSPUG00000003215
sphenodon_punctatus ENSSPUG00000003241
pogona_vitticeps ENSPVIG00000024906
anolis_carolinensis ENSACAG00000007076
notechis_scutatus ENSNSUG00000006895
salvator_merianae ENSSMRG00000007262
cyanistes_caeruleus ENSCCEG00000005442
xenopus_tropicalis ENSXETG00000006700
latimeria_chalumnae ENSLACG00000017604
petromyzon_marinus ENSPMAG00000006342
eptatretus_burgeri ENSEBUG00000015005
