anser_brachyrhynchus ENSABRG00000022454
carlito_syrichta ENSTSYG00000000600
carlito_syrichta ENSTSYG00000028832
octodon_degus ENSODEG00000013796
octodon_degus ENSODEG00000001749
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001472
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000461
octodon_degus ENSODEG00000007261
oryctolagus_cuniculus ENSOCUG00000013326
ochotona_princeps ENSOPRG00000006302
ovis_aries ENSOARG00000010243
capra_hircus ENSCHIG00000017894
bos_taurus ENSBTAG00000020308
bos_mutus ENSBMUG00000000692
bison_bison_bison ENSBBBG00000012122
vicugna_pacos ENSVPAG00000010174
sus_scrofa ENSSSCG00000013405
sus_scrofa ENSSSCG00000038354
tursiops_truncatus ENSTTRG00000014047
equus_asinus_asinus ENSEASG00005005881
equus_caballus ENSECAG00000014700
pteropus_vampyrus ENSPVAG00000016828
myotis_lucifugus ENSMLUG00000016149
neovison_vison ENSNVIG00000010144
mustela_putorius_furo ENSMPUG00000012886
canis_lupus_dingo ENSCAFG00020015650
canis_lupus_familiaris ENSCAFG00000007666
vulpes_vulpes ENSVVUG00000025335
ursus_maritimus ENSUMAG00000015347
ursus_americanus ENSUAMG00000021122
ailuropoda_melanoleuca ENSAMEG00000014576
panthera_tigris_altaica ENSPTIG00000012255
panthera_pardus ENSPPRG00000012435
felis_catus ENSFCAG00000022269
sorex_araneus ENSSARG00000010737
erinaceus_europaeus ENSEEUG00000000375
ornithorhynchus_anatinus ENSOANG00000015252
phascolarctos_cinereus ENSPCIG00000024888
notamacropus_eugenii ENSMEUG00000004185
sarcophilus_harrisii ENSSHAG00000003530
monodelphis_domestica ENSMODG00000008364
ornithorhynchus_anatinus ENSOANG00000000254
ornithorhynchus_anatinus ENSOANG00000013924
xenopus_tropicalis ENSXETG00000013674
latimeria_chalumnae ENSLACG00000018374
hippocampus_comes ENSHCOG00000002542
periophthalmus_magnuspinnatus ENSPMGG00000002065
poecilia_latipinna ENSPLAG00000019119
poecilia_mexicana ENSPMEG00000021509
poecilia_formosa ENSPFOG00000011759
poecilia_reticulata ENSPREG00000023123
xiphophorus_maculatus ENSXMAG00000009265
gambusia_affinis ENSGAFG00000017112
fundulus_heteroclitus ENSFHEG00000006981
cyprinodon_variegatus ENSCVAG00000018612
kryptolebias_marmoratus ENSKMAG00000005641
oryzias_latipes_asm223467v1 ENSORLG00000007305
oryzias_latipes_asm223469v1 ENSORLG00015008877
oryzias_latipes_asm223471v1 ENSORLG00020010776
oryzias_melastigma ENSOMEG00000001540
cynoglossus_semilaevis ENSCSEG00000019490
takifugu_rubripes ENSTRUG00000017454
tetraodon_nigroviridis ENSTNIG00000009363
mola_mola ENSMMOG00000017008
labrus_bergylta ENSLBEG00000026992
mastacembelus_armatus ENSMAMG00000021721
monopterus_albus ENSMALG00000020494
anabas_testudineus ENSATEG00000006003
seriola_lalandi_dorsalis ENSSLDG00000021890
seriola_dumerili ENSSDUG00000023332
scophthalmus_maximus ENSSMAG00000021426
gasterosteus_aculeatus ENSGACG00000015701
amphiprion_percula ENSAPEG00000010403
amphiprion_ocellaris ENSAOCG00000002148
acanthochromis_polyacanthus ENSAPOG00000014976
stegastes_partitus ENSSPAG00000012500
astatotilapia_calliptera ENSACLG00000000429
pundamilia_nyererei ENSPNYG00000009089
maylandia_zebra ENSMZEG00005014732
haplochromis_burtoni ENSHBUG00000018065
neolamprologus_brichardi ENSNBRG00000011756
oreochromis_niloticus ENSONIG00000006008
amphilophus_citrinellus ENSACIG00000000178
gadus_morhua ENSGMOG00000002082
esox_lucius ENSELUG00000015787
pygocentrus_nattereri ENSPNAG00000003194
astyanax_mexicanus ENSAMXG00000010137
ictalurus_punctatus ENSIPUG00000010253
danio_rerio ENSDARG00000020377
oryzias_latipes_asm223469v1 ENSORLG00015002298
oryzias_latipes_asm223471v1 ENSORLG00020008223
oryzias_latipes_asm223467v1 ENSORLG00000018274
oryzias_melastigma ENSOMEG00000022918
cynoglossus_semilaevis ENSCSEG00000021334
tetraodon_nigroviridis ENSTNIG00000013720
gasterosteus_aculeatus ENSGACG00000009454
fundulus_heteroclitus ENSFHEG00000010488
cyprinodon_variegatus ENSCVAG00000008364
xiphophorus_couchianus ENSXCOG00000003655
xiphophorus_maculatus ENSXMAG00000013534
poecilia_formosa ENSPFOG00000015554
poecilia_latipinna ENSPLAG00000019338
poecilia_mexicana ENSPMEG00000014348
poecilia_mexicana ENSPMEG00000004642
poecilia_reticulata ENSPREG00000003216
gambusia_affinis ENSGAFG00000007084
kryptolebias_marmoratus ENSKMAG00000006260
maylandia_zebra ENSMZEG00005013091
astatotilapia_calliptera ENSACLG00000021001
pundamilia_nyererei ENSPNYG00000012322
haplochromis_burtoni ENSHBUG00000004770
neolamprologus_brichardi ENSNBRG00000014520
oreochromis_niloticus ENSONIG00000003851
amphilophus_citrinellus ENSACIG00000007752
mastacembelus_armatus ENSMAMG00000022916
amphiprion_ocellaris ENSAOCG00000013778
amphiprion_percula ENSAPEG00000014252
acanthochromis_polyacanthus ENSAPOG00000016586
stegastes_partitus ENSSPAG00000012058
seriola_lalandi_dorsalis ENSSLDG00000023260
seriola_dumerili ENSSDUG00000004703
labrus_bergylta ENSLBEG00000002302
mola_mola ENSMMOG00000009007
takifugu_rubripes ENSTRUG00000012784
scophthalmus_maximus ENSSMAG00000000556
anabas_testudineus ENSATEG00000002419
monopterus_albus ENSMALG00000012881
hippocampus_comes ENSHCOG00000016406
periophthalmus_magnuspinnatus ENSPMGG00000019907
gadus_morhua ENSGMOG00000010375
esox_lucius ENSELUG00000011497
pygocentrus_nattereri ENSPNAG00000017735
astyanax_mexicanus ENSAMXG00000003883
ictalurus_punctatus ENSIPUG00000018469
danio_rerio ENSDARG00000057167
scleropages_formosus ENSSFOG00015004640
paramormyrops_kingsleyae ENSPKIG00000022719
scleropages_formosus ENSSFOG00015013848
paramormyrops_kingsleyae ENSPKIG00000011136
lepisosteus_oculatus ENSLOCG00000003911
ornithorhynchus_anatinus ENSOANG00000001436
petromyzon_marinus ENSPMAG00000003048
eptatretus_burgeri ENSEBUG00000012926
ciona_intestinalis ENSCING00000008855
ciona_savignyi ENSCSAVG00000007466
drosophila_melanogaster FBgn0010488
saccharomyces_cerevisiae_strain_s288c YGL049C
saccharomyces_cerevisiae_strain_s288c YGR162W
