mola_mola ENSMMOG00000016582
felis_catus ENSFCAG00000018228
panthera_pardus ENSPPRG00000002250
capra_hircus ENSCHIG00000027247
ovis_aries ENSOARG00000011722
bos_taurus ENSBTAG00000023369
bos_mutus ENSBMUG00000016762
bison_bison_bison ENSBBBG00000002020
vicugna_pacos ENSVPAG00000008789
sus_scrofa ENSSSCG00000003133
tursiops_truncatus ENSTTRG00000007849
pteropus_vampyrus ENSPVAG00000001988
equus_caballus ENSECAG00000037147
equus_asinus_asinus ENSEASG00005004530
myotis_lucifugus ENSMLUG00000025775
loxodonta_africana ENSLAFG00000000710
procavia_capensis ENSPCAG00000003238
tupaia_belangeri ENSTBEG00000008401
dasypus_novemcinctus ENSDNOG00000035036
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010637
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011673
chinchilla_lanigera ENSCLAG00000010679
octodon_degus ENSODEG00000017679
cavia_porcellus ENSCPOG00000036935
cavia_aperea ENSCAPG00000010614
fukomys_damarensis ENSFDAG00000012919
dipodomys_ordii ENSDORG00000012818
echinops_telfairi ENSETEG00000004515
phascolarctos_cinereus ENSPCIG00000000902
notamacropus_eugenii ENSMEUG00000003571
monodelphis_domestica ENSMODG00000027599
ciona_savignyi ENSCSAVG00000009639
