labrus_bergylta ENSLBEG00000025534
bos_taurus ENSBTAG00000010957
capra_hircus ENSCHIG00000016913
bison_bison_bison ENSBBBG00000002042
bos_mutus ENSBMUG00000011324
ovis_aries ENSOARG00000010316
sus_scrofa ENSSSCG00000010735
tursiops_truncatus ENSTTRG00000013687
pan_paniscus ENSPPAG00000041898
pan_troglodytes ENSPTRG00000003030
homo_sapiens ENSG00000107902
gorilla_gorilla ENSGGOG00000009416
pongo_abelii ENSPPYG00000002740
nomascus_leucogenys ENSNLEG00000000521
rhinopithecus_roxellana ENSRROG00000042763
rhinopithecus_bieti ENSRBIG00000029121
piliocolobus_tephrosceles ENSPTEG00000031325
macaca_mulatta ENSMMUG00000015215
macaca_nemestrina ENSMNEG00000028552
macaca_fascicularis ENSMFAG00000039017
theropithecus_gelada ENSTGEG00000028686
papio_anubis ENSPANG00000020332
cercocebus_atys ENSCATG00000045044
chlorocebus_sabaeus ENSCSAG00000004526
mandrillus_leucophaeus ENSMLEG00000027663
colobus_angolensis_palliatus ENSCANG00000042413
cebus_capucinus_imitator ENSCCAG00000022256
saimiri_boliviensis_boliviensis ENSSBOG00000030027
callithrix_jacchus ENSCJAG00000012614
aotus_nancymaae ENSANAG00000030254
carlito_syrichta ENSTSYG00000001102
prolemur_simus ENSPSMG00000016032
microcebus_murinus ENSMICG00000003900
propithecus_coquereli ENSPCOG00000022151
otolemur_garnettii ENSOGAG00000011008
tupaia_belangeri ENSTBEG00000013394
dipodomys_ordii ENSDORG00000009409
castor_canadensis ENSCCNG00000016241
mus_spicilegus ENSMSIG00000023563
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031693
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030946
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030579
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013786
rattus_norvegicus ENSRNOG00000017097
meriones_unguiculatus ENSMUGG00000003194
meriones_unguiculatus ENSMUGG00000003666
peromyscus_maniculatus_bairdii ENSPEMG00000025159
microtus_ochrogaster ENSMOCG00000011963
cricetulus_griseus_crigri_1.0 ENSCGRG00000008491
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021039
cricetulus_griseus_crigri-picr ENSCGRG00015001853
mesocricetus_auratus ENSMAUG00000008910
nannospalax_galili ENSNGAG00000022247
jaculus_jaculus ENSJJAG00000019644
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004464
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012519
fukomys_damarensis ENSFDAG00000005970
cavia_porcellus ENSCPOG00000005337
cavia_aperea ENSCAPG00000017752
chinchilla_lanigera ENSCLAG00000004436
octodon_degus ENSODEG00000017592
oryctolagus_cuniculus ENSOCUG00000009213
ochotona_princeps ENSOPRG00000003316
ictidomys_tridecemlineatus ENSSTOG00000021871
urocitellus_parryii ENSUPAG00010004693
marmota_marmota_marmota ENSMMMG00000002272
spermophilus_dauricus ENSSDAG00000008184
myotis_lucifugus ENSMLUG00000025944
erinaceus_europaeus ENSEEUG00000006449
dasypus_novemcinctus ENSDNOG00000040784
procavia_capensis ENSPCAG00000000203
echinops_telfairi ENSETEG00000012886
loxodonta_africana ENSLAFG00000013934
ornithorhynchus_anatinus ENSOANG00000031321
xenopus_tropicalis ENSXETG00000031230
latimeria_chalumnae ENSLACG00000014675
petromyzon_marinus ENSPMAG00000004854
eptatretus_burgeri ENSEBUG00000003743
caenorhabditis_elegans_strain_n2 WBGene00007548
