ciona_savignyi ENSCSAVG00000008205
lepisosteus_oculatus ENSLOCG00000005981
prolemur_simus ENSPSMG00000004671
propithecus_coquereli ENSPCOG00000019519
microcebus_murinus ENSMICG00000038725
macaca_fascicularis ENSMFAG00000042860
macaca_nemestrina ENSMNEG00000040689
macaca_mulatta ENSMMUG00000014212
cercocebus_atys ENSCATG00000044017
mandrillus_leucophaeus ENSMLEG00000030162
spermophilus_dauricus ENSSDAG00000020836
marmota_marmota_marmota ENSMMMG00000020685
urocitellus_parryii ENSUPAG00010014199
ictidomys_tridecemlineatus ENSSTOG00000024818
dipodomys_ordii ENSDORG00000025624
oryctolagus_cuniculus ENSOCUG00000016563
tupaia_belangeri ENSTBEG00000016953
canis_lupus_dingo ENSCAFG00020025637
canis_lupus_familiaris ENSCAFG00000017436
vulpes_vulpes ENSVVUG00000011889
myotis_lucifugus ENSMLUG00000029522
capra_hircus ENSCHIG00000009923
ovis_aries ENSOARG00000008367
bos_mutus ENSBMUG00000002221
bos_taurus ENSBTAG00000025313
bison_bison_bison ENSBBBG00000011419
vicugna_pacos ENSVPAG00000010578
tursiops_truncatus ENSTTRG00000006809
sus_scrofa ENSSSCG00000020962
panthera_tigris_altaica ENSPTIG00000003330
panthera_pardus ENSPPRG00000004454
neovison_vison ENSNVIG00000012575
mustela_putorius_furo ENSMPUG00000015368
felis_catus ENSFCAG00000039616
ursus_americanus ENSUAMG00000009857
ursus_maritimus ENSUMAG00000000443
ailuropoda_melanoleuca ENSAMEG00000002634
equus_asinus_asinus ENSEASG00005002914
equus_caballus ENSECAG00000030463
pteropus_vampyrus ENSPVAG00000012745
dasypus_novemcinctus ENSDNOG00000012625
choloepus_hoffmanni ENSCHOG00000007923
loxodonta_africana ENSLAFG00000014007
macaca_fascicularis ENSMFAG00000045478
macaca_mulatta ENSMMUG00000041799
macaca_nemestrina ENSMNEG00000014797
mandrillus_leucophaeus ENSMLEG00000037893
chlorocebus_sabaeus ENSCSAG00000005643
papio_anubis ENSPANG00000022304
cercocebus_atys ENSCATG00000031282
theropithecus_gelada ENSTGEG00000023229
rhinopithecus_bieti ENSRBIG00000015286
rhinopithecus_roxellana ENSRROG00000044033
piliocolobus_tephrosceles ENSPTEG00000039361
colobus_angolensis_palliatus ENSCANG00000028101
pan_troglodytes ENSPTRG00000009444
pan_paniscus ENSPPAG00000033398
homo_sapiens ENSG00000264364
gorilla_gorilla ENSGGOG00000025043
pongo_abelii ENSPPYG00000008239
nomascus_leucogenys ENSNLEG00000034967
aotus_nancymaae ENSANAG00000030740
otolemur_garnettii ENSOGAG00000026365
castor_canadensis ENSCCNG00000015952
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020483
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017789
mus_spicilegus ENSMSIG00000022934
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016942
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018073
rattus_norvegicus ENSRNOG00000008921
meriones_unguiculatus ENSMUGG00000024119
cricetulus_griseus_crigri_1.0 ENSCGRG00000002963
cricetulus_griseus_crigri-picr ENSCGRG00015006141
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021820
mesocricetus_auratus ENSMAUG00000010698
mesocricetus_auratus ENSMAUG00000017983
microtus_ochrogaster ENSMOCG00000003654
nannospalax_galili ENSNGAG00000003951
jaculus_jaculus ENSJJAG00000023720
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017316
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016896
fukomys_damarensis ENSFDAG00000020912
octodon_degus ENSODEG00000013208
chinchilla_lanigera ENSCLAG00000014096
cavia_aperea ENSCAPG00000017005
cavia_porcellus ENSCPOG00000039544
callithrix_jacchus ENSCJAG00000047158
cebus_capucinus_imitator ENSCCAG00000023791
saimiri_boliviensis_boliviensis ENSSBOG00000035553
aotus_nancymaae ENSANAG00000037487
carlito_syrichta ENSTSYG00000033039
echinops_telfairi ENSETEG00000010905
ochotona_princeps ENSOPRG00000009884
phascolarctos_cinereus ENSPCIG00000036524
sarcophilus_harrisii ENSSHAG00000005189
monodelphis_domestica ENSMODG00000014773
serinus_canaria ENSSCAG00000011650
peromyscus_maniculatus_bairdii ENSPEMG00000025500
ornithorhynchus_anatinus ENSOANG00000003925
anolis_carolinensis ENSACAG00000005974
pogona_vitticeps ENSPVIG00000021545
notechis_scutatus ENSNSUG00000012439
salvator_merianae ENSSMRG00000013312
chelonoidis_abingdonii ENSCABG00000017156
gopherus_agassizii ENSGAGG00000022962
chrysemys_picta_bellii ENSCPBG00000009838
pelodiscus_sinensis ENSPSIG00000009309
apteryx_haastii ENSAHAG00000010275
apteryx_owenii ENSAOWG00000014417
apteryx_rowi ENSARWG00000007648
nothoprocta_perdicaria ENSNPEG00000010517
dromaius_novaehollandiae ENSDNVG00000014760
calidris_pygmaea ENSCPGG00000016078
calidris_pugnax ENSCPUG00000011855
anser_brachyrhynchus ENSABRG00000017541
anas_platyrhynchos_platyrhynchos ENSAPLG00000019910
meleagris_gallopavo ENSMGAG00000008199
gallus_gallus ENSGALG00000005522
numida_meleagris ENSNMEG00000011308
melopsittacus_undulatus ENSMUNG00000004749
lepidothrix_coronata ENSLCOG00000010476
manacus_vitellinus ENSMVIG00005019377
taeniopygia_guttata ENSTGUG00000008415
lonchura_striata_domestica ENSLSDG00000013342
zonotrichia_albicollis ENSZALG00000013032
junco_hyemalis ENSJHYG00000014626
cyanistes_caeruleus ENSCCEG00000021018
parus_major ENSPMJG00000019858
ficedula_albicollis ENSFALG00000005073
crocodylus_porosus ENSCPRG00005010257
sphenodon_punctatus ENSSPUG00000000794
coturnix_japonica ENSCJPG00005018641
xenopus_tropicalis ENSXETG00000025899
esox_lucius ENSELUG00000009336
gadus_morhua ENSGMOG00000011565
danio_rerio ENSDARG00000058454
scleropages_formosus ENSSFOG00015016483
paramormyrops_kingsleyae ENSPKIG00000001421
takifugu_rubripes ENSTRUG00000025471
takifugu_rubripes ENSTRUG00000016464
tetraodon_nigroviridis ENSTNIG00000015920
tetraodon_nigroviridis ENSTNIG00000015924
seriola_lalandi_dorsalis ENSSLDG00000003030
cynoglossus_semilaevis ENSCSEG00000012258
cynoglossus_semilaevis ENSCSEG00000019770
amphiprion_ocellaris ENSAOCG00000003208
amphiprion_percula ENSAPEG00000017303
stegastes_partitus ENSSPAG00000007361
acanthochromis_polyacanthus ENSAPOG00000004940
seriola_dumerili ENSSDUG00000022983
seriola_lalandi_dorsalis ENSSLDG00000009562
scophthalmus_maximus ENSSMAG00000006435
scophthalmus_maximus ENSSMAG00000006521
anabas_testudineus ENSATEG00000020791
oryzias_latipes_asm223471v1 ENSORLG00020005792
oryzias_latipes_asm223467v1 ENSORLG00000002511
oryzias_latipes_asm223469v1 ENSORLG00015015460
oryzias_melastigma ENSOMEG00000017515
kryptolebias_marmoratus ENSKMAG00000003804
mastacembelus_armatus ENSMAMG00000014208
scophthalmus_maximus ENSSMAG00000006395
gasterosteus_aculeatus ENSGACG00000004060
haplochromis_burtoni ENSHBUG00000013614
pundamilia_nyererei ENSPNYG00000008161
astatotilapia_calliptera ENSACLG00000011047
maylandia_zebra ENSMZEG00005009988
neolamprologus_brichardi ENSNBRG00000019310
oreochromis_niloticus ENSONIG00000014382
amphilophus_citrinellus ENSACIG00000018385
fundulus_heteroclitus ENSFHEG00000008975
cyprinodon_variegatus ENSCVAG00000018284
xiphophorus_couchianus ENSXCOG00000002120
xiphophorus_maculatus ENSXMAG00000024358
gambusia_affinis ENSGAFG00000000434
poecilia_formosa ENSPFOG00000012673
poecilia_latipinna ENSPLAG00000017271
poecilia_mexicana ENSPMEG00000003799
poecilia_reticulata ENSPREG00000011383
labrus_bergylta ENSLBEG00000025118
mola_mola ENSMMOG00000012877
monopterus_albus ENSMALG00000020855
periophthalmus_magnuspinnatus ENSPMGG00000018421
hippocampus_comes ENSHCOG00000007644
pygocentrus_nattereri ENSPNAG00000007553
astyanax_mexicanus ENSAMXG00000034358
ictalurus_punctatus ENSIPUG00000020243
lepisosteus_oculatus ENSLOCG00000008706
notechis_scutatus ENSNSUG00000019416
salvator_merianae ENSSMRG00000005630
pogona_vitticeps ENSPVIG00000010523
sphenodon_punctatus ENSSPUG00000015673
gopherus_agassizii ENSGAGG00000016014
chelonoidis_abingdonii ENSCABG00000018933
chrysemys_picta_bellii ENSCPBG00000011339
pelodiscus_sinensis ENSPSIG00000013951
crocodylus_porosus ENSCPRG00005004914
anolis_carolinensis ENSACAG00000002915
apteryx_rowi ENSARWG00000003840
apteryx_haastii ENSAHAG00000002440
apteryx_haastii ENSAHAG00000002465
apteryx_owenii ENSAOWG00000011096
dromaius_novaehollandiae ENSDNVG00000009293
dromaius_novaehollandiae ENSDNVG00000009285
nothoprocta_perdicaria ENSNPEG00000006559
nothoprocta_perdicaria ENSNPEG00000006534
calidris_pygmaea ENSCPGG00000018356
calidris_pugnax ENSCPUG00000010022
calidris_pygmaea ENSCPGG00000018367
calidris_pugnax ENSCPUG00000010024
zonotrichia_albicollis ENSZALG00000014333
junco_hyemalis ENSJHYG00000009635
zonotrichia_albicollis ENSZALG00000014331
lonchura_striata_domestica ENSLSDG00000000958
serinus_canaria ENSSCAG00000004090
parus_major ENSPMJG00000017934
cyanistes_caeruleus ENSCCEG00000001720
parus_major ENSPMJG00000017931
taeniopygia_guttata ENSTGUG00000009566
taeniopygia_guttata ENSTGUG00000018449
lonchura_striata_domestica ENSLSDG00000000971
cyanistes_caeruleus ENSCCEG00000021603
ficedula_albicollis ENSFALG00000007559
ficedula_albicollis ENSFALG00000007545
lepidothrix_coronata ENSLCOG00000015039
manacus_vitellinus ENSMVIG00005005655
anser_brachyrhynchus ENSABRG00000016344
anas_platyrhynchos_platyrhynchos ENSAPLG00000020807
melopsittacus_undulatus ENSMUNG00000013454
apteryx_haastii ENSAHAG00000002494
apteryx_rowi ENSARWG00000003834
dromaius_novaehollandiae ENSDNVG00000009311
nothoprocta_perdicaria ENSNPEG00000006570
gallus_gallus ENSGALG00000007147
coturnix_japonica ENSCJPG00005013354
numida_meleagris ENSNMEG00000022571
anser_brachyrhynchus ENSABRG00000016323
apteryx_rowi ENSARWG00000003838
apteryx_haastii ENSAHAG00000002473
apteryx_owenii ENSAOWG00000011111
dromaius_novaehollandiae ENSDNVG00000009310
nothoprocta_perdicaria ENSNPEG00000006567
gallus_gallus ENSGALG00000040869
coturnix_japonica ENSCJPG00005013355
numida_meleagris ENSNMEG00000022572
anser_brachyrhynchus ENSABRG00000016337
anas_platyrhynchos_platyrhynchos ENSAPLG00000018997
coturnix_japonica ENSCJPG00005013367
coturnix_japonica ENSCJPG00005013357
meleagris_gallopavo ENSMGAG00000008703
gallus_gallus ENSGALG00000007153
gallus_gallus ENSGALG00000020999
numida_meleagris ENSNMEG00000022574
numida_meleagris ENSNMEG00000022577
anser_brachyrhynchus ENSABRG00000016356
anas_platyrhynchos_platyrhynchos ENSAPLG00000016659
phascolarctos_cinereus ENSPCIG00000025996
phascolarctos_cinereus ENSPCIG00000034620
phascolarctos_cinereus ENSPCIG00000035113
notamacropus_eugenii ENSMEUG00000002025
monodelphis_domestica ENSMODG00000003133
sarcophilus_harrisii ENSSHAG00000000300
monodelphis_domestica ENSMODG00000024116
phascolarctos_cinereus ENSPCIG00000035813
panthera_pardus ENSPPRG00000002533
panthera_tigris_altaica ENSPTIG00000010457
felis_catus ENSFCAG00000036800
ursus_americanus ENSUAMG00000015533
ursus_maritimus ENSUMAG00000006146
ailuropoda_melanoleuca ENSAMEG00000013289
neovison_vison ENSNVIG00000009399
mustela_putorius_furo ENSMPUG00000003209
canis_lupus_familiaris ENSCAFG00000010318
canis_lupus_dingo ENSCAFG00020020616
vulpes_vulpes ENSVVUG00000021070
myotis_lucifugus ENSMLUG00000010358
myotis_lucifugus ENSMLUG00000005254
pteropus_vampyrus ENSPVAG00000002230
ursus_maritimus ENSUMAG00000000826
ursus_americanus ENSUAMG00000009931
ailuropoda_melanoleuca ENSAMEG00000019142
mustela_putorius_furo ENSMPUG00000000868
felis_catus ENSFCAG00000037493
myotis_lucifugus ENSMLUG00000010377
equus_caballus ENSECAG00000008104
equus_asinus_asinus ENSEASG00005004723
tupaia_belangeri ENSTBEG00000012297
erinaceus_europaeus ENSEEUG00000011927
sorex_araneus ENSSARG00000002335
bos_mutus ENSBMUG00000023485
equus_caballus ENSECAG00000034082
equus_asinus_asinus ENSEASG00005012429
ovis_aries ENSOARG00000010192
capra_hircus ENSCHIG00000018890
bos_mutus ENSBMUG00000010348
bos_taurus ENSBTAG00000050593
bos_taurus ENSBTAG00000034170
bison_bison_bison ENSBBBG00000002806
bos_mutus ENSBMUG00000017143
bos_taurus ENSBTAG00000047240
bison_bison_bison ENSBBBG00000008288
bos_mutus ENSBMUG00000018006
capra_hircus ENSCHIG00000024808
capra_hircus ENSCHIG00000010181
bos_mutus ENSBMUG00000020070
bos_mutus ENSBMUG00000010367
bos_mutus ENSBMUG00000021217
bison_bison_bison ENSBBBG00000012739
bos_taurus ENSBTAG00000024605
ovis_aries ENSOARG00000012429
ovis_aries ENSOARG00000016781
capra_hircus ENSCHIG00000019147
bos_taurus ENSBTAG00000045756
bison_bison_bison ENSBBBG00000023886
ovis_aries ENSOARG00000015248
bos_taurus ENSBTAG00000032034
bison_bison_bison ENSBBBG00000013044
tursiops_truncatus ENSTTRG00000000146
vicugna_pacos ENSVPAG00000010362
sus_scrofa ENSSSCG00000009904
equus_asinus_asinus ENSEASG00005001828
vulpes_vulpes ENSVVUG00000015339
canis_lupus_dingo ENSCAFG00020010221
canis_lupus_dingo ENSCAFG00020025544
vulpes_vulpes ENSVVUG00000012767
ursus_americanus ENSUAMG00000001755
marmota_marmota_marmota ENSMMMG00000019239
ictidomys_tridecemlineatus ENSSTOG00000030045
choloepus_hoffmanni ENSCHOG00000000460
microcebus_murinus ENSMICG00000030688
microcebus_murinus ENSMICG00000044748
prolemur_simus ENSPSMG00000001667
propithecus_coquereli ENSPCOG00000015031
otolemur_garnettii ENSOGAG00000030934
pan_paniscus ENSPPAG00000011848
pan_paniscus ENSPPAG00000035781
pan_troglodytes ENSPTRG00000005536
gorilla_gorilla ENSGGOG00000022114
homo_sapiens ENSG00000088986
piliocolobus_tephrosceles ENSPTEG00000000541
piliocolobus_tephrosceles ENSPTEG00000013007
rhinopithecus_roxellana ENSRROG00000003458
rhinopithecus_bieti ENSRBIG00000041398
colobus_angolensis_palliatus ENSCANG00000042704
macaca_mulatta ENSMMUG00000001194
macaca_fascicularis ENSMFAG00000030961
macaca_nemestrina ENSMNEG00000020935
papio_anubis ENSPANG00000004644
papio_anubis ENSPANG00000016517
theropithecus_gelada ENSTGEG00000023208
chlorocebus_sabaeus ENSCSAG00000018946
mandrillus_leucophaeus ENSMLEG00000040525
cercocebus_atys ENSCATG00000044829
pan_troglodytes ENSPTRG00000047654
gorilla_gorilla ENSGGOG00000026806
gorilla_gorilla ENSGGOG00000005359
pan_troglodytes ENSPTRG00000030689
cercocebus_atys ENSCATG00000043645
rhinopithecus_roxellana ENSRROG00000038504
piliocolobus_tephrosceles ENSPTEG00000001852
macaca_nemestrina ENSMNEG00000038185
macaca_fascicularis ENSMFAG00000035859
cercocebus_atys ENSCATG00000033896
pan_troglodytes ENSPTRG00000042982
pongo_abelii ENSPPYG00000005033
callithrix_jacchus ENSCJAG00000048134
callithrix_jacchus ENSCJAG00000042740
callithrix_jacchus ENSCJAG00000050182
callithrix_jacchus ENSCJAG00000050218
cebus_capucinus_imitator ENSCCAG00000036052
callithrix_jacchus ENSCJAG00000044012
cebus_capucinus_imitator ENSCCAG00000034438
callithrix_jacchus ENSCJAG00000050828
callithrix_jacchus ENSCJAG00000050506
nomascus_leucogenys ENSNLEG00000016859
carlito_syrichta ENSTSYG00000035598
tupaia_belangeri ENSTBEG00000017734
tupaia_belangeri ENSTBEG00000006326
tupaia_belangeri ENSTBEG00000009154
dipodomys_ordii ENSDORG00000030011
castor_canadensis ENSCCNG00000019119
cricetulus_griseus_crigri_1.0 ENSCGRG00000013461
cricetulus_griseus_crigri-picr ENSCGRG00015002016
cricetulus_griseus_crigri_1.0 ENSCGRG00000016830
cricetulus_griseus_crigri-picr ENSCGRG00015014151
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022287
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008932
cricetulus_griseus_crigri_1.0 ENSCGRG00000019990
cricetulus_griseus_crigri-picr ENSCGRG00015012068
mesocricetus_auratus ENSMAUG00000008734
mesocricetus_auratus ENSMAUG00000009393
mesocricetus_auratus ENSMAUG00000009545
mesocricetus_auratus ENSMAUG00000008972
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008618
cricetulus_griseus_crigri-picr ENSCGRG00015013273
cricetulus_griseus_crigri_1.0 ENSCGRG00000018443
microtus_ochrogaster ENSMOCG00000002546
microtus_ochrogaster ENSMOCG00000006238
rattus_norvegicus ENSRNOG00000011222
rattus_norvegicus ENSRNOG00000052174
rattus_norvegicus ENSRNOG00000061035
mus_spicilegus ENSMSIG00000023176
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019568
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000064063
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018684
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015765
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028619
mus_spicilegus ENSMSIG00000024362
microtus_ochrogaster ENSMOCG00000018482
microtus_ochrogaster ENSMOCG00000016027
peromyscus_maniculatus_bairdii ENSPEMG00000026122
peromyscus_maniculatus_bairdii ENSPEMG00000026556
peromyscus_maniculatus_bairdii ENSPEMG00000014345
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027621
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000009013
mus_spicilegus ENSMSIG00000031419
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024201
peromyscus_maniculatus_bairdii ENSPEMG00000030597
rattus_norvegicus ENSRNOG00000056662
nannospalax_galili ENSNGAG00000023733
meriones_unguiculatus ENSMUGG00000000363
jaculus_jaculus ENSJJAG00000020596
jaculus_jaculus ENSJJAG00000012541
jaculus_jaculus ENSJJAG00000010122
octodon_degus ENSODEG00000006171
octodon_degus ENSODEG00000019742
octodon_degus ENSODEG00000019739
octodon_degus ENSODEG00000003423
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016820
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013536
fukomys_damarensis ENSFDAG00000006245
fukomys_damarensis ENSFDAG00000007389
cavia_porcellus ENSCPOG00000036786
chinchilla_lanigera ENSCLAG00000015769
urocitellus_parryii ENSUPAG00010016994
spermophilus_dauricus ENSSDAG00000000751
marmota_marmota_marmota ENSMMMG00000021076
ictidomys_tridecemlineatus ENSSTOG00000026447
marmota_marmota_marmota ENSMMMG00000004398
urocitellus_parryii ENSUPAG00010009759
oryctolagus_cuniculus ENSOCUG00000017806
ochotona_princeps ENSOPRG00000004261
choloepus_hoffmanni ENSCHOG00000007175
dasypus_novemcinctus ENSDNOG00000031391
loxodonta_africana ENSLAFG00000006644
erinaceus_europaeus ENSEEUG00000012634
erinaceus_europaeus ENSEEUG00000011216
echinops_telfairi ENSETEG00000009270
echinops_telfairi ENSETEG00000011676
ornithorhynchus_anatinus ENSOANG00000015679
sorex_araneus ENSSARG00000010937
eptatretus_burgeri ENSEBUG00000011851
eptatretus_burgeri ENSEBUG00000001763
drosophila_melanogaster FBgn0026141
drosophila_melanogaster FBgn0011760
caenorhabditis_elegans_strain_n2 WBGene00001005
piliocolobus_tephrosceles ENSPTEG00000008522
piliocolobus_tephrosceles ENSPTEG00000013512
saccharomyces_cerevisiae_strain_s288c YDR424C
