poecilia_formosa ENSPFOG00000019685
salvator_merianae ENSSMRG00000000186
pogona_vitticeps ENSPVIG00000013105
latimeria_chalumnae ENSLACG00000010354
anolis_carolinensis ENSACAG00000014448
monodelphis_domestica ENSMODG00000028091
monodelphis_domestica ENSMODG00000017223
phascolarctos_cinereus ENSPCIG00000006180
notamacropus_eugenii ENSMEUG00000002121
sarcophilus_harrisii ENSSHAG00000001276
bos_taurus ENSBTAG00000023788
bos_mutus ENSBMUG00000025914
capra_hircus ENSCHIG00000019732
ovis_aries ENSOARG00000001401
tursiops_truncatus ENSTTRG00000003815
sus_scrofa ENSSSCG00000005855
canis_lupus_familiaris ENSCAFG00000019444
canis_lupus_dingo ENSCAFG00020003171
vulpes_vulpes ENSVVUG00000029403
mustela_putorius_furo ENSMPUG00000015130
ailuropoda_melanoleuca ENSAMEG00000016337
ursus_americanus ENSUAMG00000021470
felis_catus ENSFCAG00000003579
panthera_pardus ENSPPRG00000004634
panthera_tigris_altaica ENSPTIG00000009665
equus_asinus_asinus ENSEASG00005016023
equus_caballus ENSECAG00000017546
erinaceus_europaeus ENSEEUG00000000405
sorex_araneus ENSSARG00000000193
pan_paniscus ENSPPAG00000042435
homo_sapiens ENSG00000187609
gorilla_gorilla ENSGGOG00000024724
pongo_abelii ENSPPYG00000019827
nomascus_leucogenys ENSNLEG00000009095
mandrillus_leucophaeus ENSMLEG00000040548
theropithecus_gelada ENSTGEG00000004570
macaca_fascicularis ENSMFAG00000037569
macaca_nemestrina ENSMNEG00000033487
papio_anubis ENSPANG00000026338
chlorocebus_sabaeus ENSCSAG00000016661
colobus_angolensis_palliatus ENSCANG00000040692
piliocolobus_tephrosceles ENSPTEG00000023435
rhinopithecus_roxellana ENSRROG00000040120
rhinopithecus_bieti ENSRBIG00000031855
cercocebus_atys ENSCATG00000030389
macaca_mulatta ENSMMUG00000032154
pan_troglodytes ENSPTRG00000052297
cebus_capucinus_imitator ENSCCAG00000027996
callithrix_jacchus ENSCJAG00000013170
saimiri_boliviensis_boliviensis ENSSBOG00000022389
aotus_nancymaae ENSANAG00000019674
loxodonta_africana ENSLAFG00000001122
procavia_capensis ENSPCAG00000005094
echinops_telfairi ENSETEG00000001025
ornithorhynchus_anatinus ENSOANG00000012485
sphenodon_punctatus ENSSPUG00000010912
sphenodon_punctatus ENSSPUG00000010926
calidris_pugnax ENSCPUG00000008030
calidris_pygmaea ENSCPGG00000004791
junco_hyemalis ENSJHYG00000016645
zonotrichia_albicollis ENSZALG00000010938
serinus_canaria ENSSCAG00000010514
lonchura_striata_domestica ENSLSDG00000014819
taeniopygia_guttata ENSTGUG00000002494
cyanistes_caeruleus ENSCCEG00000023115
parus_major ENSPMJG00000015139
ficedula_albicollis ENSFALG00000005132
lepidothrix_coronata ENSLCOG00000003153
melopsittacus_undulatus ENSMUNG00000016333
anser_brachyrhynchus ENSABRG00000018486
anas_platyrhynchos_platyrhynchos ENSAPLG00000015358
meleagris_gallopavo ENSMGAG00000001267
coturnix_japonica ENSCJPG00005015822
gallus_gallus ENSGALG00000052646
numida_meleagris ENSNMEG00000000598
apteryx_owenii ENSAOWG00000000465
apteryx_haastii ENSAHAG00000011936
apteryx_rowi ENSARWG00000006761
dromaius_novaehollandiae ENSDNVG00000003498
nothoprocta_perdicaria ENSNPEG00000004359
crocodylus_porosus ENSCPRG00005011134
gopherus_agassizii ENSGAGG00000011888
chelonoidis_abingdonii ENSCABG00000010949
chrysemys_picta_bellii ENSCPBG00000011686
pelodiscus_sinensis ENSPSIG00000007745
latimeria_chalumnae ENSLACG00000009425
eptatretus_burgeri ENSEBUG00000001570
petromyzon_marinus ENSPMAG00000006135
eptatretus_burgeri ENSEBUG00000014373
ciona_savignyi ENSCSAVG00000005704
ciona_intestinalis ENSCING00000002195
eptatretus_burgeri ENSEBUG00000013492
caenorhabditis_elegans_strain_n2 WBGene00014220
caenorhabditis_elegans_strain_n2 WBGene00003504
drosophila_melanogaster FBgn0032924
