latimeria_chalumnae ENSLACG00000003637
rhinopithecus_roxellana ENSRROG00000032443
aotus_nancymaae ENSANAG00000036755
saimiri_boliviensis_boliviensis ENSSBOG00000024827
tupaia_belangeri ENSTBEG00000012440
myotis_lucifugus ENSMLUG00000007938
pteropus_vampyrus ENSPVAG00000002043
tursiops_truncatus ENSTTRG00000012342
sus_scrofa ENSSSCG00000013893
bos_taurus ENSBTAG00000039335
bos_mutus ENSBMUG00000025675
bison_bison_bison ENSBBBG00000010896
bison_bison_bison ENSBBBG00000014649
bos_mutus ENSBMUG00000000668
capra_hircus ENSCHIG00000007606
ovis_aries ENSOARG00000014005
neovison_vison ENSNVIG00000017355
mustela_putorius_furo ENSMPUG00000015754
ailuropoda_melanoleuca ENSAMEG00000010986
canis_lupus_familiaris ENSCAFG00000015088
canis_lupus_dingo ENSCAFG00020011878
panthera_pardus ENSPPRG00000015630
felis_catus ENSFCAG00000007521
ursus_americanus ENSUAMG00000014143
ursus_maritimus ENSUMAG00000009844
vulpes_vulpes ENSVVUG00000010141
panthera_tigris_altaica ENSPTIG00000020844
vicugna_pacos ENSVPAG00000010781
macaca_fascicularis ENSMFAG00000003817
macaca_nemestrina ENSMNEG00000043515
macaca_mulatta ENSMMUG00000007401
cercocebus_atys ENSCATG00000042338
papio_anubis ENSPANG00000001630
chlorocebus_sabaeus ENSCSAG00000005446
callithrix_jacchus ENSCJAG00000036002
cebus_capucinus_imitator ENSCCAG00000024128
cebus_capucinus_imitator ENSCCAG00000034197
loxodonta_africana ENSLAFG00000026674
procavia_capensis ENSPCAG00000000266
echinops_telfairi ENSETEG00000005542
ochotona_princeps ENSOPRG00000003623
ornithorhynchus_anatinus ENSOANG00000013069
notechis_scutatus ENSNSUG00000016264
pogona_vitticeps ENSPVIG00000017750
salvator_merianae ENSSMRG00000005647
sphenodon_punctatus ENSSPUG00000009652
chelonoidis_abingdonii ENSCABG00000016415
gopherus_agassizii ENSGAGG00000000214
chrysemys_picta_bellii ENSCPBG00000012959
pelodiscus_sinensis ENSPSIG00000002151
calidris_pugnax ENSCPUG00000019692
calidris_pygmaea ENSCPGG00000014022
anser_brachyrhynchus ENSABRG00000003384
junco_hyemalis ENSJHYG00000010279
zonotrichia_albicollis ENSZALG00000017483
taeniopygia_guttata ENSTGUG00000000411
parus_major ENSPMJG00000010834
lonchura_striata_domestica ENSLSDG00000003856
gallus_gallus ENSGALG00000003527
meleagris_gallopavo ENSMGAG00000004224
coturnix_japonica ENSCJPG00005011929
apteryx_haastii ENSAHAG00000016326
cyanistes_caeruleus ENSCCEG00000023502
ficedula_albicollis ENSFALG00000013849
serinus_canaria ENSSCAG00000003515
manacus_vitellinus ENSMVIG00005011116
lepidothrix_coronata ENSLCOG00000009295
manacus_vitellinus ENSMVIG00005001657
melopsittacus_undulatus ENSMUNG00000003996
numida_meleagris ENSNMEG00000003946
apteryx_owenii ENSAOWG00000013898
apteryx_rowi ENSARWG00000018744
dromaius_novaehollandiae ENSDNVG00000012541
nothoprocta_perdicaria ENSNPEG00000011146
anas_platyrhynchos_platyrhynchos ENSAPLG00000030665
melopsittacus_undulatus ENSMUNG00000000343
crocodylus_porosus ENSCPRG00005016350
eptatretus_burgeri ENSEBUG00000000987
