chrysemys_picta_bellii ENSCPBG00000021154
mandrillus_leucophaeus ENSMLEG00000029223
cercocebus_atys ENSCATG00000039776
papio_anubis ENSPANG00000005876
macaca_fascicularis ENSMFAG00000001428
macaca_mulatta ENSMMUG00000004673
macaca_nemestrina ENSMNEG00000032374
chlorocebus_sabaeus ENSCSAG00000001729
colobus_angolensis_palliatus ENSCANG00000043249
saimiri_boliviensis_boliviensis ENSSBOG00000026549
propithecus_coquereli ENSPCOG00000018023
dipodomys_ordii ENSDORG00000025623
nannospalax_galili ENSNGAG00000020724
ictidomys_tridecemlineatus ENSSTOG00000023869
chinchilla_lanigera ENSCLAG00000000506
octodon_degus ENSODEG00000010550
cavia_aperea ENSCAPG00000009911
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015309
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004076
fukomys_damarensis ENSFDAG00000008378
monodelphis_domestica ENSMODG00000027852
ornithorhynchus_anatinus ENSOANG00000002452
latimeria_chalumnae ENSLACG00000012507
