ciona_savignyi ENSCSAVG00000000422
astyanax_mexicanus ENSAMXG00000007366
danio_rerio ENSDARG00000043795
paramormyrops_kingsleyae ENSPKIG00000006214
scleropages_formosus ENSSFOG00015003887
scleropages_formosus ENSSFOG00015003707
paramormyrops_kingsleyae ENSPKIG00000007051
lepisosteus_oculatus ENSLOCG00000013884
takifugu_rubripes ENSTRUG00000008537
mola_mola ENSMMOG00000012461
cynoglossus_semilaevis ENSCSEG00000017784
gasterosteus_aculeatus ENSGACG00000013298
tetraodon_nigroviridis ENSTNIG00000011594
monopterus_albus ENSMALG00000019425
poecilia_latipinna ENSPLAG00000019998
poecilia_latipinna ENSPLAG00000006914
poecilia_formosa ENSPFOG00000006151
poecilia_formosa ENSPFOG00000006085
poecilia_mexicana ENSPMEG00000003519
poecilia_reticulata ENSPREG00000015778
xiphophorus_couchianus ENSXCOG00000018050
xiphophorus_maculatus ENSXMAG00000012202
gambusia_affinis ENSGAFG00000005999
cyprinodon_variegatus ENSCVAG00000014899
fundulus_heteroclitus ENSFHEG00000019454
kryptolebias_marmoratus ENSKMAG00000008937
oryzias_latipes_asm223471v1 ENSORLG00020011963
oryzias_latipes_asm223467v1 ENSORLG00000012323
oryzias_latipes_asm223469v1 ENSORLG00015022676
oryzias_melastigma ENSOMEG00000019120
amphiprion_ocellaris ENSAOCG00000014022
amphiprion_percula ENSAPEG00000014636
acanthochromis_polyacanthus ENSAPOG00000018506
stegastes_partitus ENSSPAG00000011155
seriola_lalandi_dorsalis ENSSLDG00000017826
seriola_lalandi_dorsalis ENSSLDG00000001848
seriola_dumerili ENSSDUG00000016182
mastacembelus_armatus ENSMAMG00000003000
scophthalmus_maximus ENSSMAG00000009310
hippocampus_comes ENSHCOG00000015016
anabas_testudineus ENSATEG00000004336
periophthalmus_magnuspinnatus ENSPMGG00000016598
astatotilapia_calliptera ENSACLG00000008406
haplochromis_burtoni ENSHBUG00000020223
pundamilia_nyererei ENSPNYG00000017481
maylandia_zebra ENSMZEG00005008664
neolamprologus_brichardi ENSNBRG00000001798
oreochromis_niloticus ENSONIG00000019432
amphilophus_citrinellus ENSACIG00000006372
labrus_bergylta ENSLBEG00000019283
castor_canadensis ENSCCNG00000009700
dipodomys_ordii ENSDORG00000028839
ictidomys_tridecemlineatus ENSSTOG00000015756
spermophilus_dauricus ENSSDAG00000016494
urocitellus_parryii ENSUPAG00010000396
marmota_marmota_marmota ENSMMMG00000005480
octodon_degus ENSODEG00000009046
octodon_degus ENSODEG00000019597
octodon_degus ENSODEG00000019391
chinchilla_lanigera ENSCLAG00000006205
cavia_aperea ENSCAPG00000016868
cavia_porcellus ENSCPOG00000039804
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007668
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006871
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000736
fukomys_damarensis ENSFDAG00000010408
cricetulus_griseus_crigri_1.0 ENSCGRG00000015833
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012259
cricetulus_griseus_crigri-picr ENSCGRG00015025134
mesocricetus_auratus ENSMAUG00000008500
microtus_ochrogaster ENSMOCG00000016860
peromyscus_maniculatus_bairdii ENSPEMG00000029058
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018372
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017528
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025132
mus_spicilegus ENSMSIG00000000227
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018654
rattus_norvegicus ENSRNOG00000036688
meriones_unguiculatus ENSMUGG00000001232
nannospalax_galili ENSNGAG00000001460
jaculus_jaculus ENSJJAG00000014353
carlito_syrichta ENSTSYG00000029586
otolemur_garnettii ENSOGAG00000030348
cercocebus_atys ENSCATG00000044701
mandrillus_leucophaeus ENSMLEG00000000660
theropithecus_gelada ENSTGEG00000010692
chlorocebus_sabaeus ENSCSAG00000002218
rhinopithecus_roxellana ENSRROG00000034509
pongo_abelii ENSPPYG00000008748
callithrix_jacchus ENSCJAG00000014198
vulpes_vulpes ENSVVUG00000000060
canis_lupus_dingo ENSCAFG00020009793
panthera_tigris_altaica ENSPTIG00000005623
equus_asinus_asinus ENSEASG00005005817
myotis_lucifugus ENSMLUG00000027566
propithecus_coquereli ENSPCOG00000001949
prolemur_simus ENSPSMG00000013244
microcebus_murinus ENSMICG00000002895
gorilla_gorilla ENSGGOG00000011564
homo_sapiens ENSG00000141522
pan_paniscus ENSPPAG00000035710
pan_troglodytes ENSPTRG00000009773
nomascus_leucogenys ENSNLEG00000010312
macaca_mulatta ENSMMUG00000009949
macaca_nemestrina ENSMNEG00000037888
macaca_fascicularis ENSMFAG00000041442
papio_anubis ENSPANG00000019264
rhinopithecus_bieti ENSRBIG00000034513
piliocolobus_tephrosceles ENSPTEG00000031073
colobus_angolensis_palliatus ENSCANG00000009055
cebus_capucinus_imitator ENSCCAG00000032208
saimiri_boliviensis_boliviensis ENSSBOG00000020639
callithrix_jacchus ENSCJAG00000047620
aotus_nancymaae ENSANAG00000028198
aotus_nancymaae ENSANAG00000022015
capra_hircus ENSCHIG00000021653
ovis_aries ENSOARG00000017985
bos_taurus ENSBTAG00000030209
bos_mutus ENSBMUG00000026382
bison_bison_bison ENSBBBG00000015676
tursiops_truncatus ENSTTRG00000012274
sus_scrofa ENSSSCG00000034058
equus_caballus ENSECAG00000020501
panthera_pardus ENSPPRG00000010407
felis_catus ENSFCAG00000030567
neovison_vison ENSNVIG00000016417
ursus_americanus ENSUAMG00000016932
ursus_maritimus ENSUMAG00000016378
ailuropoda_melanoleuca ENSAMEG00000017468
ailuropoda_melanoleuca ENSAMEG00000009257
ursus_maritimus ENSUMAG00000008450
mustela_putorius_furo ENSMPUG00000000069
canis_lupus_familiaris ENSCAFG00000005872
felis_catus ENSFCAG00000002796
panthera_pardus ENSPPRG00000002918
pteropus_vampyrus ENSPVAG00000017865
ochotona_princeps ENSOPRG00000004467
ochotona_princeps ENSOPRG00000000827
loxodonta_africana ENSLAFG00000022615
erinaceus_europaeus ENSEEUG00000001933
erinaceus_europaeus ENSEEUG00000009628
phascolarctos_cinereus ENSPCIG00000029571
notamacropus_eugenii ENSMEUG00000008594
monodelphis_domestica ENSMODG00000003014
sarcophilus_harrisii ENSSHAG00000010833
chelonoidis_abingdonii ENSCABG00000009649
gopherus_agassizii ENSGAGG00000008539
chrysemys_picta_bellii ENSCPBG00000011492
pelodiscus_sinensis ENSPSIG00000017574
meleagris_gallopavo ENSMGAG00000005399
gallus_gallus ENSGALG00000008443
coturnix_japonica ENSCJPG00005021157
numida_meleagris ENSNMEG00000016371
anser_brachyrhynchus ENSABRG00000011188
anas_platyrhynchos_platyrhynchos ENSAPLG00000017298
calidris_pygmaea ENSCPGG00000000367
calidris_pugnax ENSCPUG00000001197
melopsittacus_undulatus ENSMUNG00000009738
taeniopygia_guttata ENSTGUG00000003498
lonchura_striata_domestica ENSLSDG00000002961
serinus_canaria ENSSCAG00000011033
cyanistes_caeruleus ENSCCEG00000020220
parus_major ENSPMJG00000015261
ficedula_albicollis ENSFALG00000011930
manacus_vitellinus ENSMVIG00005014738
lepidothrix_coronata ENSLCOG00000012618
zonotrichia_albicollis ENSZALG00000015258
junco_hyemalis ENSJHYG00000007925
apteryx_owenii ENSAOWG00000002407
apteryx_haastii ENSAHAG00000003216
apteryx_rowi ENSARWG00000007371
dromaius_novaehollandiae ENSDNVG00000000504
nothoprocta_perdicaria ENSNPEG00000009987
pogona_vitticeps ENSPVIG00000013941
anolis_carolinensis ENSACAG00000010539
notechis_scutatus ENSNSUG00000010631
notechis_scutatus ENSNSUG00000003191
salvator_merianae ENSSMRG00000023355
sphenodon_punctatus ENSSPUG00000010913
xenopus_tropicalis ENSXETG00000025477
xenopus_tropicalis ENSXETG00000030289
latimeria_chalumnae ENSLACG00000005116
phascolarctos_cinereus ENSPCIG00000033444
notamacropus_eugenii ENSMEUG00000008762
sarcophilus_harrisii ENSSHAG00000003024
monodelphis_domestica ENSMODG00000016657
ornithorhynchus_anatinus ENSOANG00000011293
gopherus_agassizii ENSGAGG00000023394
chelonoidis_abingdonii ENSCABG00000016569
chrysemys_picta_bellii ENSCPBG00000005155
crocodylus_porosus ENSCPRG00005003321
procavia_capensis ENSPCAG00000008820
loxodonta_africana ENSLAFG00000028269
canis_lupus_dingo ENSCAFG00020009256
canis_lupus_familiaris ENSCAFG00000015363
vulpes_vulpes ENSVVUG00000013427
neovison_vison ENSNVIG00000014811
ursus_americanus ENSUAMG00000015730
ursus_maritimus ENSUMAG00000021012
ailuropoda_melanoleuca ENSAMEG00000006983
panthera_tigris_altaica ENSPTIG00000016874
panthera_pardus ENSPPRG00000001719
felis_catus ENSFCAG00000031908
equus_caballus ENSECAG00000024621
equus_asinus_asinus ENSEASG00005018168
pteropus_vampyrus ENSPVAG00000000546
myotis_lucifugus ENSMLUG00000009896
bos_mutus ENSBMUG00000024411
bison_bison_bison ENSBBBG00000004901
capra_hircus ENSCHIG00000025878
ovis_aries ENSOARG00000011544
tursiops_truncatus ENSTTRG00000005138
sus_scrofa ENSSSCG00000038979
erinaceus_europaeus ENSEEUG00000015172
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003507
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018037
fukomys_damarensis ENSFDAG00000010311
cavia_aperea ENSCAPG00000016256
cavia_porcellus ENSCPOG00000024274
octodon_degus ENSODEG00000015826
chinchilla_lanigera ENSCLAG00000014805
urocitellus_parryii ENSUPAG00010013164
ictidomys_tridecemlineatus ENSSTOG00000026684
spermophilus_dauricus ENSSDAG00000019381
marmota_marmota_marmota ENSMMMG00000018553
cricetulus_griseus_crigri-picr ENSCGRG00015019276
cricetulus_griseus_crigri_1.0 ENSCGRG00000008789
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014795
mesocricetus_auratus ENSMAUG00000008800
microtus_ochrogaster ENSMOCG00000015929
peromyscus_maniculatus_bairdii ENSPEMG00000016144
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000073433
mus_spicilegus ENSMSIG00000023904
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022187
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021276
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023594
meriones_unguiculatus ENSMUGG00000014408
nannospalax_galili ENSNGAG00000014746
jaculus_jaculus ENSJJAG00000023913
castor_canadensis ENSCCNG00000015093
pan_paniscus ENSPPAG00000039650
pan_troglodytes ENSPTRG00000031322
gorilla_gorilla ENSGGOG00000009742
homo_sapiens ENSG00000242173
pongo_abelii ENSPPYG00000029691
rhinopithecus_bieti ENSRBIG00000031498
rhinopithecus_roxellana ENSRROG00000035269
colobus_angolensis_palliatus ENSCANG00000037244
piliocolobus_tephrosceles ENSPTEG00000005942
papio_anubis ENSPANG00000020547
theropithecus_gelada ENSTGEG00000008222
chlorocebus_sabaeus ENSCSAG00000012983
macaca_mulatta ENSMMUG00000000603
macaca_fascicularis ENSMFAG00000038549
macaca_nemestrina ENSMNEG00000045458
cercocebus_atys ENSCATG00000040287
mandrillus_leucophaeus ENSMLEG00000041754
cebus_capucinus_imitator ENSCCAG00000030597
callithrix_jacchus ENSCJAG00000041842
saimiri_boliviensis_boliviensis ENSSBOG00000018019
aotus_nancymaae ENSANAG00000035298
propithecus_coquereli ENSPCOG00000026494
prolemur_simus ENSPSMG00000022634
microcebus_murinus ENSMICG00000010430
otolemur_garnettii ENSOGAG00000014916
carlito_syrichta ENSTSYG00000012215
coturnix_japonica ENSCJPG00005016415
meleagris_gallopavo ENSMGAG00000008858
numida_meleagris ENSNMEG00000021099
anas_platyrhynchos_platyrhynchos ENSAPLG00000004065
anser_brachyrhynchus ENSABRG00000022804
calidris_pygmaea ENSCPGG00000006402
calidris_pugnax ENSCPUG00000016921
ficedula_albicollis ENSFALG00000004125
junco_hyemalis ENSJHYG00000017566
lonchura_striata_domestica ENSLSDG00000004641
parus_major ENSPMJG00000010220
lepidothrix_coronata ENSLCOG00000009647
melopsittacus_undulatus ENSMUNG00000005827
dromaius_novaehollandiae ENSDNVG00000000734
nothoprocta_perdicaria ENSNPEG00000009701
apteryx_haastii ENSAHAG00000009571
apteryx_rowi ENSARWG00000005931
apteryx_owenii ENSAOWG00000006799
serinus_canaria ENSSCAG00000012130
xenopus_tropicalis ENSXETG00000012139
latimeria_chalumnae ENSLACG00000007716
paramormyrops_kingsleyae ENSPKIG00000018045
scleropages_formosus ENSSFOG00015013185
astyanax_mexicanus ENSAMXG00000042057
pygocentrus_nattereri ENSPNAG00000023346
ictalurus_punctatus ENSIPUG00000014872
danio_rerio ENSDARG00000004034
esox_lucius ENSELUG00000013703
lepisosteus_oculatus ENSLOCG00000006313
gadus_morhua ENSGMOG00000009872
gadus_morhua ENSGMOG00000015520
mola_mola ENSMMOG00000012565
takifugu_rubripes ENSTRUG00000019795
labrus_bergylta ENSLBEG00000022480
labrus_bergylta ENSLBEG00000016456
seriola_dumerili ENSSDUG00000014899
seriola_lalandi_dorsalis ENSSLDG00000008555
scophthalmus_maximus ENSSMAG00000008052
cynoglossus_semilaevis ENSCSEG00000018530
mastacembelus_armatus ENSMAMG00000004713
monopterus_albus ENSMALG00000017838
anabas_testudineus ENSATEG00000003004
amphiprion_ocellaris ENSAOCG00000021934
amphiprion_percula ENSAPEG00000001267
acanthochromis_polyacanthus ENSAPOG00000022206
stegastes_partitus ENSSPAG00000012729
fundulus_heteroclitus ENSFHEG00000004726
cyprinodon_variegatus ENSCVAG00000022722
poecilia_formosa ENSPFOG00000008002
poecilia_mexicana ENSPMEG00000002902
poecilia_reticulata ENSPREG00000019830
xiphophorus_maculatus ENSXMAG00000025056
xiphophorus_couchianus ENSXCOG00000017933
poecilia_latipinna ENSPLAG00000016244
gambusia_affinis ENSGAFG00000009867
kryptolebias_marmoratus ENSKMAG00000017306
oryzias_latipes_asm223471v1 ENSORLG00020010399
oryzias_latipes_asm223469v1 ENSORLG00015021366
oryzias_latipes_asm223467v1 ENSORLG00000026526
oryzias_melastigma ENSOMEG00000021395
pundamilia_nyererei ENSPNYG00000024075
haplochromis_burtoni ENSHBUG00000023773
maylandia_zebra ENSMZEG00005003227
astatotilapia_calliptera ENSACLG00000013708
neolamprologus_brichardi ENSNBRG00000006516
oreochromis_niloticus ENSONIG00000015667
amphilophus_citrinellus ENSACIG00000015904
hippocampus_comes ENSHCOG00000002402
periophthalmus_magnuspinnatus ENSPMGG00000014949
latimeria_chalumnae ENSLACG00000003630
phascolarctos_cinereus ENSPCIG00000020600
notamacropus_eugenii ENSMEUG00000007336
sarcophilus_harrisii ENSSHAG00000016368
monodelphis_domestica ENSMODG00000017941
loxodonta_africana ENSLAFG00000028562
procavia_capensis ENSPCAG00000001347
echinops_telfairi ENSETEG00000002795
choloepus_hoffmanni ENSCHOG00000001356
dasypus_novemcinctus ENSDNOG00000033280
equus_asinus_asinus ENSEASG00005014615
equus_caballus ENSECAG00000013788
sorex_araneus ENSSARG00000007146
bos_mutus ENSBMUG00000000724
bos_taurus ENSBTAG00000006039
bison_bison_bison ENSBBBG00000021842
capra_hircus ENSCHIG00000011740
ovis_aries ENSOARG00000020698
tursiops_truncatus ENSTTRG00000004247
sus_scrofa ENSSSCG00000033337
vicugna_pacos ENSVPAG00000002442
ursus_americanus ENSUAMG00000001616
ursus_maritimus ENSUMAG00000002666
ailuropoda_melanoleuca ENSAMEG00000009616
mustela_putorius_furo ENSMPUG00000011595
neovison_vison ENSNVIG00000021620
canis_lupus_familiaris ENSCAFG00000012883
canis_lupus_dingo ENSCAFG00020007030
vulpes_vulpes ENSVVUG00000004395
panthera_tigris_altaica ENSPTIG00000008871
panthera_pardus ENSPPRG00000004379
felis_catus ENSFCAG00000037574
pteropus_vampyrus ENSPVAG00000013316
myotis_lucifugus ENSMLUG00000006248
pan_troglodytes ENSPTRG00000004729
pan_paniscus ENSPPAG00000037213
homo_sapiens ENSG00000111348
gorilla_gorilla ENSGGOG00000009374
pongo_abelii ENSPPYG00000004329
nomascus_leucogenys ENSNLEG00000003994
rhinopithecus_bieti ENSRBIG00000029891
rhinopithecus_roxellana ENSRROG00000029714
piliocolobus_tephrosceles ENSPTEG00000016731
colobus_angolensis_palliatus ENSCANG00000022755
theropithecus_gelada ENSTGEG00000023053
papio_anubis ENSPANG00000029441
macaca_fascicularis ENSMFAG00000040353
macaca_nemestrina ENSMNEG00000031899
mandrillus_leucophaeus ENSMLEG00000037360
chlorocebus_sabaeus ENSCSAG00000008368
cercocebus_atys ENSCATG00000043892
cebus_capucinus_imitator ENSCCAG00000022197
saimiri_boliviensis_boliviensis ENSSBOG00000030234
callithrix_jacchus ENSCJAG00000046847
aotus_nancymaae ENSANAG00000029135
carlito_syrichta ENSTSYG00000003292
propithecus_coquereli ENSPCOG00000016327
prolemur_simus ENSPSMG00000009535
microcebus_murinus ENSMICG00000029832
otolemur_garnettii ENSOGAG00000010534
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003911
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017937
fukomys_damarensis ENSFDAG00000008280
chinchilla_lanigera ENSCLAG00000016581
octodon_degus ENSODEG00000010000
cavia_porcellus ENSCPOG00000000298
cavia_aperea ENSCAPG00000012410
castor_canadensis ENSCCNG00000007331
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009637
cricetulus_griseus_crigri-picr ENSCGRG00015000693
cricetulus_griseus_crigri_1.0 ENSCGRG00000010748
mesocricetus_auratus ENSMAUG00000015568
peromyscus_maniculatus_bairdii ENSPEMG00000009813
microtus_ochrogaster ENSMOCG00000002443
mus_spicilegus ENSMSIG00000018022
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030055
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030220
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029006
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022768
rattus_norvegicus ENSRNOG00000005809
meriones_unguiculatus ENSMUGG00000009210
nannospalax_galili ENSNGAG00000018884
jaculus_jaculus ENSJJAG00000015854
urocitellus_parryii ENSUPAG00010001865
ictidomys_tridecemlineatus ENSSTOG00000026777
marmota_marmota_marmota ENSMMMG00000016330
spermophilus_dauricus ENSSDAG00000008666
oryctolagus_cuniculus ENSOCUG00000006010
ochotona_princeps ENSOPRG00000015100
tupaia_belangeri ENSTBEG00000016995
ornithorhynchus_anatinus ENSOANG00000028842
pogona_vitticeps ENSPVIG00000008762
anolis_carolinensis ENSACAG00000010811
notechis_scutatus ENSNSUG00000003343
salvator_merianae ENSSMRG00000014087
sphenodon_punctatus ENSSPUG00000004855
lonchura_striata_domestica ENSLSDG00000002029
taeniopygia_guttata ENSTGUG00000009210
serinus_canaria ENSSCAG00000006523
cyanistes_caeruleus ENSCCEG00000004976
lepidothrix_coronata ENSLCOG00000008815
manacus_vitellinus ENSMVIG00005001190
melopsittacus_undulatus ENSMUNG00000014470
calidris_pygmaea ENSCPGG00000002468
calidris_pugnax ENSCPUG00000001439
anser_brachyrhynchus ENSABRG00000000674
anas_platyrhynchos_platyrhynchos ENSAPLG00000024731
gallus_gallus ENSGALG00000011738
coturnix_japonica ENSCJPG00005008387
meleagris_gallopavo ENSMGAG00000011805
numida_meleagris ENSNMEG00000011057
parus_major ENSPMJG00000000102
ficedula_albicollis ENSFALG00000011317
apteryx_owenii ENSAOWG00000017750
apteryx_rowi ENSARWG00000016453
apteryx_haastii ENSAHAG00000002723
dromaius_novaehollandiae ENSDNVG00000006018
nothoprocta_perdicaria ENSNPEG00000008307
junco_hyemalis ENSJHYG00000013132
crocodylus_porosus ENSCPRG00005001246
gopherus_agassizii ENSGAGG00000002632
chelonoidis_abingdonii ENSCABG00000006862
chrysemys_picta_bellii ENSCPBG00000005865
pelodiscus_sinensis ENSPSIG00000016539
xenopus_tropicalis ENSXETG00000002772
dipodomys_ordii ENSDORG00000015473
eptatretus_burgeri ENSEBUG00000012133
drosophila_melanogaster FBgn0036921
caenorhabditis_elegans_strain_n2 WBGene00004356
saccharomyces_cerevisiae_strain_s288c YDL135C
