fundulus_heteroclitus ENSFHEG00000011725
panthera_tigris_altaica ENSPTIG00000006621
panthera_pardus ENSPPRG00000011287
felis_catus ENSFCAG00000004269
equus_caballus ENSECAG00000009049
equus_asinus_asinus ENSEASG00005016122
capra_hircus ENSCHIG00000010446
ovis_aries ENSOARG00000006301
bos_mutus ENSBMUG00000009372
bos_taurus ENSBTAG00000003255
bison_bison_bison ENSBBBG00000013265
tursiops_truncatus ENSTTRG00000004621
sus_scrofa ENSSSCG00000000687
myotis_lucifugus ENSMLUG00000024020
pteropus_vampyrus ENSPVAG00000013700
erinaceus_europaeus ENSEEUG00000013668
sorex_araneus ENSSARG00000000913
carlito_syrichta ENSTSYG00000029001
cricetulus_griseus_crigri_1.0 ENSCGRG00000018137
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013261
cricetulus_griseus_crigri-picr ENSCGRG00015002769
mesocricetus_auratus ENSMAUG00000008564
microtus_ochrogaster ENSMOCG00000007576
peromyscus_maniculatus_bairdii ENSPEMG00000024347
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000023274
mus_spicilegus ENSMSIG00000021250
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029901
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028859
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022619
rattus_norvegicus ENSRNOG00000016294
meriones_unguiculatus ENSMUGG00000012662
nannospalax_galili ENSNGAG00000022963
jaculus_jaculus ENSJJAG00000006130
castor_canadensis ENSCCNG00000025376
spermophilus_dauricus ENSSDAG00000016667
urocitellus_parryii ENSUPAG00010012311
ictidomys_tridecemlineatus ENSSTOG00000027178
marmota_marmota_marmota ENSMMMG00000016990
chinchilla_lanigera ENSCLAG00000016197
cavia_porcellus ENSCPOG00000012324
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007798
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004194
oryctolagus_cuniculus ENSOCUG00000012911
ochotona_princeps ENSOPRG00000003747
propithecus_coquereli ENSPCOG00000015849
prolemur_simus ENSPSMG00000016207
microcebus_murinus ENSMICG00000027649
otolemur_garnettii ENSOGAG00000014692
pan_paniscus ENSPPAG00000034703
pan_troglodytes ENSPTRG00000004590
homo_sapiens ENSG00000010610
gorilla_gorilla ENSGGOG00000003230
pongo_abelii ENSPPYG00000004202
nomascus_leucogenys ENSNLEG00000004671
theropithecus_gelada ENSTGEG00000008384
papio_anubis ENSPANG00000020297
mandrillus_leucophaeus ENSMLEG00000032879
cercocebus_atys ENSCATG00000038270
macaca_fascicularis ENSMFAG00000041228
macaca_mulatta ENSMMUG00000013202
macaca_nemestrina ENSMNEG00000043009
chlorocebus_sabaeus ENSCSAG00000010263
colobus_angolensis_palliatus ENSCANG00000042205
piliocolobus_tephrosceles ENSPTEG00000037459
rhinopithecus_bieti ENSRBIG00000039046
rhinopithecus_roxellana ENSRROG00000028161
cebus_capucinus_imitator ENSCCAG00000031506
saimiri_boliviensis_boliviensis ENSSBOG00000030484
callithrix_jacchus ENSCJAG00000007635
aotus_nancymaae ENSANAG00000031728
tupaia_belangeri ENSTBEG00000000662
procavia_capensis ENSPCAG00000016297
loxodonta_africana ENSLAFG00000029166
dasypus_novemcinctus ENSDNOG00000002205
phascolarctos_cinereus ENSPCIG00000002019
sarcophilus_harrisii ENSSHAG00000015840
monodelphis_domestica ENSMODG00000027359
ornithorhynchus_anatinus ENSOANG00000006564
monodelphis_domestica ENSMODG00000028785
sphenodon_punctatus ENSSPUG00000014840
pogona_vitticeps ENSPVIG00000012412
gopherus_agassizii ENSGAGG00000021735
chelonoidis_abingdonii ENSCABG00000011952
chrysemys_picta_bellii ENSCPBG00000027689
pelodiscus_sinensis ENSPSIG00000014631
apteryx_owenii ENSAOWG00000011114
apteryx_rowi ENSARWG00000000831
apteryx_haastii ENSAHAG00000013014
dromaius_novaehollandiae ENSDNVG00000017223
nothoprocta_perdicaria ENSNPEG00000006851
gallus_gallus ENSGALG00000014477
coturnix_japonica ENSCJPG00005016751
meleagris_gallopavo ENSMGAG00000014113
numida_meleagris ENSNMEG00000016890
anser_brachyrhynchus ENSABRG00000012533
anas_platyrhynchos_platyrhynchos ENSAPLG00000018332
junco_hyemalis ENSJHYG00000010228
zonotrichia_albicollis ENSZALG00000017368
serinus_canaria ENSSCAG00000011595
taeniopygia_guttata ENSTGUG00000013304
lonchura_striata_domestica ENSLSDG00000012047
ficedula_albicollis ENSFALG00000004705
cyanistes_caeruleus ENSCCEG00000013902
parus_major ENSPMJG00000007310
manacus_vitellinus ENSMVIG00005013402
lepidothrix_coronata ENSLCOG00000005577
calidris_pygmaea ENSCPGG00000005594
calidris_pugnax ENSCPUG00000005836
melopsittacus_undulatus ENSMUNG00000001912
