castor_canadensis ENSCCNG00000030813
latimeria_chalumnae ENSLACG00000000658
scophthalmus_maximus ENSSMAG00000003932
cynoglossus_semilaevis ENSCSEG00000013939
seriola_dumerili ENSSDUG00000021420
seriola_lalandi_dorsalis ENSSLDG00000025665
periophthalmus_magnuspinnatus ENSPMGG00000000721
periophthalmus_magnuspinnatus ENSPMGG00000000714
labrus_bergylta ENSLBEG00000001244
gasterosteus_aculeatus ENSGACG00000016060
mola_mola ENSMMOG00000015938
xiphophorus_maculatus ENSXMAG00000008199
xiphophorus_couchianus ENSXCOG00000009654
gambusia_affinis ENSGAFG00000003427
poecilia_formosa ENSPFOG00000016196
poecilia_mexicana ENSPMEG00000014571
poecilia_latipinna ENSPLAG00000017849
fundulus_heteroclitus ENSFHEG00000019089
cyprinodon_variegatus ENSCVAG00000018333
kryptolebias_marmoratus ENSKMAG00000020766
monopterus_albus ENSMALG00000010489
mastacembelus_armatus ENSMAMG00000019683
haplochromis_burtoni ENSHBUG00000017638
astatotilapia_calliptera ENSACLG00000008248
maylandia_zebra ENSMZEG00005011618
pundamilia_nyererei ENSPNYG00000015566
neolamprologus_brichardi ENSNBRG00000006198
oreochromis_niloticus ENSONIG00000005499
amphilophus_citrinellus ENSACIG00000006429
amphiprion_ocellaris ENSAOCG00000023174
amphiprion_percula ENSAPEG00000007108
acanthochromis_polyacanthus ENSAPOG00000012269
stegastes_partitus ENSSPAG00000013142
oryzias_latipes_asm223467v1 ENSORLG00000010122
oryzias_latipes_asm223469v1 ENSORLG00015000051
oryzias_latipes_asm223471v1 ENSORLG00020004409
oryzias_melastigma ENSOMEG00000004523
anabas_testudineus ENSATEG00000022194
takifugu_rubripes ENSTRUG00000017570
tetraodon_nigroviridis ENSTNIG00000013798
hippocampus_comes ENSHCOG00000014503
gadus_morhua ENSGMOG00000012354
esox_lucius ENSELUG00000018856
pygocentrus_nattereri ENSPNAG00000004814
astyanax_mexicanus ENSAMXG00000009140
ictalurus_punctatus ENSIPUG00000006972
danio_rerio ENSDARG00000063626
scleropages_formosus ENSSFOG00015014610
paramormyrops_kingsleyae ENSPKIG00000014660
lepisosteus_oculatus ENSLOCG00000009123
