caenorhabditis_elegans_strain_n2 WBGene00010771
bos_mutus ENSBMUG00000011109
bison_bison_bison ENSBBBG00000006153
capra_hircus ENSCHIG00000022070
ovis_aries ENSOARG00000018079
tursiops_truncatus ENSTTRG00000015232
sus_scrofa ENSSSCG00000016380
vicugna_pacos ENSVPAG00000008972
loxodonta_africana ENSLAFG00000021960
echinops_telfairi ENSETEG00000016135
procavia_capensis ENSPCAG00000002438
dasypus_novemcinctus ENSDNOG00000004661
dasypus_novemcinctus ENSDNOG00000043043
ornithorhynchus_anatinus ENSOANG00000015611
numida_meleagris ENSNMEG00000015293
gallus_gallus ENSGALG00000051358
anser_brachyrhynchus ENSABRG00000019613
parus_major ENSPMJG00000013495
junco_hyemalis ENSJHYG00000017313
lepidothrix_coronata ENSLCOG00000006695
calidris_pygmaea ENSCPGG00000013379
xenopus_tropicalis ENSXETG00000032078
pygocentrus_nattereri ENSPNAG00000006761
astyanax_mexicanus ENSAMXG00000036876
ictalurus_punctatus ENSIPUG00000009895
danio_rerio ENSDARG00000079124
gasterosteus_aculeatus ENSGACG00000015039
labrus_bergylta ENSLBEG00000023319
mola_mola ENSMMOG00000018988
monopterus_albus ENSMALG00000015744
mastacembelus_armatus ENSMAMG00000011201
anabas_testudineus ENSATEG00000013599
seriola_dumerili ENSSDUG00000017757
seriola_lalandi_dorsalis ENSSLDG00000014641
scophthalmus_maximus ENSSMAG00000001231
takifugu_rubripes ENSTRUG00000014052
tetraodon_nigroviridis ENSTNIG00000000278
cynoglossus_semilaevis ENSCSEG00000015693
hippocampus_comes ENSHCOG00000018545
poecilia_formosa ENSPFOG00000006397
poecilia_mexicana ENSPMEG00000011545
poecilia_latipinna ENSPLAG00000008481
poecilia_reticulata ENSPREG00000016508
gambusia_affinis ENSGAFG00000009227
xiphophorus_maculatus ENSXMAG00000027001
xiphophorus_couchianus ENSXCOG00000001754
fundulus_heteroclitus ENSFHEG00000020077
cyprinodon_variegatus ENSCVAG00000020454
kryptolebias_marmoratus ENSKMAG00000004723
oryzias_latipes_asm223469v1 ENSORLG00015015453
oryzias_latipes_asm223467v1 ENSORLG00000015812
pundamilia_nyererei ENSPNYG00000009105
haplochromis_burtoni ENSHBUG00000023242
maylandia_zebra ENSMZEG00005019644
astatotilapia_calliptera ENSACLG00000000369
neolamprologus_brichardi ENSNBRG00000017494
oreochromis_niloticus ENSONIG00000010063
amphilophus_citrinellus ENSACIG00000004919
amphiprion_percula ENSAPEG00000009622
amphiprion_ocellaris ENSAOCG00000024498
acanthochromis_polyacanthus ENSAPOG00000023930
stegastes_partitus ENSSPAG00000015366
gadus_morhua ENSGMOG00000011871
paramormyrops_kingsleyae ENSPKIG00000014785
scleropages_formosus ENSSFOG00015004597
lepisosteus_oculatus ENSLOCG00000006029
