taeniopygia_guttata ENSTGUG00000000532
ornithorhynchus_anatinus ENSOANG00000013351
microcebus_murinus ENSMICG00000000721
otolemur_garnettii ENSOGAG00000003103
homo_sapiens ENSG00000185920
pan_troglodytes ENSPTRG00000046951
nomascus_leucogenys ENSNLEG00000016755
piliocolobus_tephrosceles ENSPTEG00000024894
colobus_angolensis_palliatus ENSCANG00000029016
rhinopithecus_bieti ENSRBIG00000029681
papio_anubis ENSPANG00000024654
theropithecus_gelada ENSTGEG00000005368
chlorocebus_sabaeus ENSCSAG00000006537
cercocebus_atys ENSCATG00000033231
macaca_fascicularis ENSMFAG00000031893
macaca_mulatta ENSMMUG00000002634
macaca_nemestrina ENSMNEG00000038967
gorilla_gorilla ENSGGOG00000008123
pongo_abelii ENSPPYG00000019409
cebus_capucinus_imitator ENSCCAG00000021603
saimiri_boliviensis_boliviensis ENSSBOG00000028218
callithrix_jacchus ENSCJAG00000021318
aotus_nancymaae ENSANAG00000029389
rhinopithecus_roxellana ENSRROG00000000068
mandrillus_leucophaeus ENSMLEG00000033804
pan_paniscus ENSPPAG00000042033
carlito_syrichta ENSTSYG00000003390
propithecus_coquereli ENSPCOG00000023287
prolemur_simus ENSPSMG00000006052
oryctolagus_cuniculus ENSOCUG00000002973
ochotona_princeps ENSOPRG00000007266
tupaia_belangeri ENSTBEG00000013293
sorex_araneus ENSSARG00000013105
ornithorhynchus_anatinus ENSOANG00000028886
xenopus_tropicalis ENSXETG00000014834
latimeria_chalumnae ENSLACG00000003622
ornithorhynchus_anatinus ENSOANG00000029511
takifugu_rubripes ENSTRUG00000014514
tetraodon_nigroviridis ENSTNIG00000005028
gasterosteus_aculeatus ENSGACG00000007012
labrus_bergylta ENSLBEG00000002883
mola_mola ENSMMOG00000001481
cyprinodon_variegatus ENSCVAG00000011833
fundulus_heteroclitus ENSFHEG00000017877
xiphophorus_maculatus ENSXMAG00000015711
xiphophorus_couchianus ENSXCOG00000005284
gambusia_affinis ENSGAFG00000012400
poecilia_formosa ENSPFOG00000019315
poecilia_mexicana ENSPMEG00000023983
poecilia_latipinna ENSPLAG00000001449
poecilia_reticulata ENSPREG00000016781
kryptolebias_marmoratus ENSKMAG00000013994
oryzias_latipes_asm223469v1 ENSORLG00015010189
oryzias_latipes_asm223471v1 ENSORLG00020002048
oryzias_latipes_asm223467v1 ENSORLG00000004345
oryzias_melastigma ENSOMEG00000022071
amphiprion_percula ENSAPEG00000005323
amphiprion_ocellaris ENSAOCG00000004411
acanthochromis_polyacanthus ENSAPOG00000009052
stegastes_partitus ENSSPAG00000004577
maylandia_zebra ENSMZEG00005006458
haplochromis_burtoni ENSHBUG00000004492
astatotilapia_calliptera ENSACLG00000015139
pundamilia_nyererei ENSPNYG00000009081
neolamprologus_brichardi ENSNBRG00000013639
oreochromis_niloticus ENSONIG00000015131
amphilophus_citrinellus ENSACIG00000003188
anabas_testudineus ENSATEG00000016563
mastacembelus_armatus ENSMAMG00000020929
seriola_dumerili ENSSDUG00000012425
seriola_lalandi_dorsalis ENSSLDG00000018742
scophthalmus_maximus ENSSMAG00000002210
cynoglossus_semilaevis ENSCSEG00000016042
cynoglossus_semilaevis ENSCSEG00000017111
monopterus_albus ENSMALG00000016786
periophthalmus_magnuspinnatus ENSPMGG00000005110
hippocampus_comes ENSHCOG00000018367
gadus_morhua ENSGMOG00000007767
esox_lucius ENSELUG00000002263
pygocentrus_nattereri ENSPNAG00000011500
astyanax_mexicanus ENSAMXG00000014560
ictalurus_punctatus ENSIPUG00000000302
danio_rerio ENSDARG00000016404
danio_rerio ENSDARG00000095859
tetraodon_nigroviridis ENSTNIG00000019454
paramormyrops_kingsleyae ENSPKIG00000016730
scleropages_formosus ENSSFOG00015006351
lepisosteus_oculatus ENSLOCG00000009249
