oryzias_latipes_asm223471v1 ENSORLG00020018728
octodon_degus ENSODEG00000019592
octodon_degus ENSODEG00000020058
cavia_porcellus ENSCPOG00000000681
cavia_aperea ENSCAPG00000010387
ictidomys_tridecemlineatus ENSSTOG00000003267
marmota_marmota_marmota ENSMMMG00000006212
spermophilus_dauricus ENSSDAG00000019005
urocitellus_parryii ENSUPAG00010006082
spermophilus_dauricus ENSSDAG00000018990
spermophilus_dauricus ENSSDAG00000018994
marmota_marmota_marmota ENSMMMG00000006214
castor_canadensis ENSCCNG00000014198
castor_canadensis ENSCCNG00000014208
castor_canadensis ENSCCNG00000014209
dipodomys_ordii ENSDORG00000028697
dipodomys_ordii ENSDORG00000028567
dipodomys_ordii ENSDORG00000023150
peromyscus_maniculatus_bairdii ENSPEMG00000001902
peromyscus_maniculatus_bairdii ENSPEMG00000025624
cricetulus_griseus_crigri_1.0 ENSCGRG00000019633
cricetulus_griseus_crigri-picr ENSCGRG00015021840
cricetulus_griseus_crigri-picr ENSCGRG00015021831
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000892
cricetulus_griseus_crigri-picr ENSCGRG00015021854
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002157
cricetulus_griseus_crigri_1.0 ENSCGRG00000018847
microtus_ochrogaster ENSMOCG00000002802
microtus_ochrogaster ENSMOCG00000001580
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023682
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023681
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075273
mus_spicilegus ENSMSIG00000029327
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024604
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075271
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016584
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025134
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025133
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075272
rattus_norvegicus ENSRNOG00000052519
rattus_norvegicus ENSRNOG00000059460
nannospalax_galili ENSNGAG00000022555
jaculus_jaculus ENSJJAG00000014867
jaculus_jaculus ENSJJAG00000012087
oryctolagus_cuniculus ENSOCUG00000011537
oryctolagus_cuniculus ENSOCUG00000008034
ochotona_princeps ENSOPRG00000002564
tupaia_belangeri ENSTBEG00000008160
tupaia_belangeri ENSTBEG00000015423
colobus_angolensis_palliatus ENSCANG00000038370
piliocolobus_tephrosceles ENSPTEG00000000192
macaca_mulatta ENSMMUG00000043597
macaca_fascicularis ENSMFAG00000013968
macaca_nemestrina ENSMNEG00000011632
theropithecus_gelada ENSTGEG00000021720
papio_anubis ENSPANG00000034823
mandrillus_leucophaeus ENSMLEG00000027894
cercocebus_atys ENSCATG00000004635
pan_paniscus ENSPPAG00000019313
pan_troglodytes ENSPTRG00000048299
homo_sapiens ENSG00000196659
pongo_abelii ENSPPYG00000012970
nomascus_leucogenys ENSNLEG00000033307
mandrillus_leucophaeus ENSMLEG00000027775
cercocebus_atys ENSCATG00000000123
theropithecus_gelada ENSTGEG00000021743
papio_anubis ENSPANG00000035985
macaca_fascicularis ENSMFAG00000015219
macaca_mulatta ENSMMUG00000041827
macaca_nemestrina ENSMNEG00000000192
chlorocebus_sabaeus ENSCSAG00000018651
colobus_angolensis_palliatus ENSCANG00000038246
piliocolobus_tephrosceles ENSPTEG00000000213
rhinopithecus_roxellana ENSRROG00000023478
rhinopithecus_bieti ENSRBIG00000041155
pan_paniscus ENSPPAG00000023829
pan_troglodytes ENSPTRG00000044238
homo_sapiens ENSG00000197557
gorilla_gorilla ENSGGOG00000009811
pongo_abelii ENSPPYG00000012971
nomascus_leucogenys ENSNLEG00000030979
callithrix_jacchus ENSCJAG00000048572
callithrix_jacchus ENSCJAG00000021732
callithrix_jacchus ENSCJAG00000043517
callithrix_jacchus ENSCJAG00000042865
saimiri_boliviensis_boliviensis ENSSBOG00000019156
cebus_capucinus_imitator ENSCCAG00000002151
saimiri_boliviensis_boliviensis ENSSBOG00000018055
cebus_capucinus_imitator ENSCCAG00000011267
aotus_nancymaae ENSANAG00000023984
aotus_nancymaae ENSANAG00000025969
aotus_nancymaae ENSANAG00000003240
carlito_syrichta ENSTSYG00000004999
microcebus_murinus ENSMICG00000003768
microcebus_murinus ENSMICG00000046051
prolemur_simus ENSPSMG00000006775
otolemur_garnettii ENSOGAG00000013189
choloepus_hoffmanni ENSCHOG00000001001
choloepus_hoffmanni ENSCHOG00000000128
dasypus_novemcinctus ENSDNOG00000044838
dasypus_novemcinctus ENSDNOG00000032224
loxodonta_africana ENSLAFG00000014996
procavia_capensis ENSPCAG00000015504
loxodonta_africana ENSLAFG00000005704
procavia_capensis ENSPCAG00000012892
echinops_telfairi ENSETEG00000013416
sorex_araneus ENSSARG00000001464
sorex_araneus ENSSARG00000007239
ornithorhynchus_anatinus ENSOANG00000008625
apteryx_rowi ENSARWG00000004669
apteryx_haastii ENSAHAG00000008066
apteryx_owenii ENSAOWG00000018730
dromaius_novaehollandiae ENSDNVG00000017392
nothoprocta_perdicaria ENSNPEG00000015030
gallus_gallus ENSGALG00000009224
meleagris_gallopavo ENSMGAG00000009509
coturnix_japonica ENSCJPG00005017717
numida_meleagris ENSNMEG00000022212
anser_brachyrhynchus ENSABRG00000002659
anas_platyrhynchos_platyrhynchos ENSAPLG00000002228
cyanistes_caeruleus ENSCCEG00000001767
parus_major ENSPMJG00000018408
ficedula_albicollis ENSFALG00000015252
lonchura_striata_domestica ENSLSDG00000010997
taeniopygia_guttata ENSTGUG00000009110
serinus_canaria ENSSCAG00000016236
zonotrichia_albicollis ENSZALG00000017711
junco_hyemalis ENSJHYG00000012502
manacus_vitellinus ENSMVIG00005001446
lepidothrix_coronata ENSLCOG00000016293
calidris_pugnax ENSCPUG00000005001
calidris_pygmaea ENSCPGG00000017122
crocodylus_porosus ENSCPRG00005013775
chelonoidis_abingdonii ENSCABG00000018022
gopherus_agassizii ENSGAGG00000018464
chrysemys_picta_bellii ENSCPBG00000003305
pelodiscus_sinensis ENSPSIG00000001485
notechis_scutatus ENSNSUG00000015968
notechis_scutatus ENSNSUG00000015969
pogona_vitticeps ENSPVIG00000000928
anolis_carolinensis ENSACAG00000012154
salvator_merianae ENSSMRG00000016654
petromyzon_marinus ENSPMAG00000000160
eptatretus_burgeri ENSEBUG00000007419
ciona_intestinalis ENSCING00000004071
caenorhabditis_elegans_strain_n2 WBGene00001117
drosophila_melanogaster FBgn0032470
