apteryx_rowi ENSARWG00000010121
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019660
rattus_norvegicus ENSRNOG00000019272
meriones_unguiculatus ENSMUGG00000000600
peromyscus_maniculatus_bairdii ENSPEMG00000020170
microtus_ochrogaster ENSMOCG00000011062
cricetulus_griseus_crigri-picr ENSCGRG00015015797
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021643
cricetulus_griseus_crigri_1.0 ENSCGRG00000012223
mesocricetus_auratus ENSMAUG00000009206
dipodomys_ordii ENSDORG00000026066
piliocolobus_tephrosceles ENSPTEG00000003100
pteropus_vampyrus ENSPVAG00000009072
myotis_lucifugus ENSMLUG00000016628
neovison_vison ENSNVIG00000009346
mustela_putorius_furo ENSMPUG00000002033
canis_lupus_dingo ENSCAFG00020023832
vulpes_vulpes ENSVVUG00000007939
canis_lupus_familiaris ENSCAFG00000001425
ursus_maritimus ENSUMAG00000004794
ursus_americanus ENSUAMG00000027164
ailuropoda_melanoleuca ENSAMEG00000003861
panthera_pardus ENSPPRG00000009287
panthera_tigris_altaica ENSPTIG00000005010
felis_catus ENSFCAG00000031248
ovis_aries ENSOARG00000008990
capra_hircus ENSCHIG00000025312
bos_mutus ENSBMUG00000018521
bos_taurus ENSBTAG00000023523
bison_bison_bison ENSBBBG00000012365
tursiops_truncatus ENSTTRG00000016686
sus_scrofa ENSSSCG00000026087
pan_troglodytes ENSPTRG00000021056
pan_paniscus ENSPPAG00000028881
homo_sapiens ENSG00000165113
gorilla_gorilla ENSGGOG00000005564
pongo_abelii ENSPPYG00000019324
nomascus_leucogenys ENSNLEG00000003375
rhinopithecus_roxellana ENSRROG00000009155
rhinopithecus_bieti ENSRBIG00000044067
colobus_angolensis_palliatus ENSCANG00000030931
macaca_nemestrina ENSMNEG00000030371
macaca_fascicularis ENSMFAG00000002304
mandrillus_leucophaeus ENSMLEG00000028718
cercocebus_atys ENSCATG00000035057
theropithecus_gelada ENSTGEG00000028418
papio_anubis ENSPANG00000024878
chlorocebus_sabaeus ENSCSAG00000007603
cebus_capucinus_imitator ENSCCAG00000027544
saimiri_boliviensis_boliviensis ENSSBOG00000029396
callithrix_jacchus ENSCJAG00000003667
aotus_nancymaae ENSANAG00000033206
carlito_syrichta ENSTSYG00000009200
prolemur_simus ENSPSMG00000019646
propithecus_coquereli ENSPCOG00000024200
microcebus_murinus ENSMICG00000004713
jaculus_jaculus ENSJJAG00000007777
dasypus_novemcinctus ENSDNOG00000014069
choloepus_hoffmanni ENSCHOG00000004865
erinaceus_europaeus ENSEEUG00000010545
sorex_araneus ENSSARG00000011129
oryctolagus_cuniculus ENSOCUG00000009577
ochotona_princeps ENSOPRG00000011709
loxodonta_africana ENSLAFG00000011867
procavia_capensis ENSPCAG00000014810
echinops_telfairi ENSETEG00000015976
vicugna_pacos ENSVPAG00000003616
ornithorhynchus_anatinus ENSOANG00000010900
xenopus_tropicalis ENSXETG00000016759
latimeria_chalumnae ENSLACG00000008570
paramormyrops_kingsleyae ENSPKIG00000021632
scleropages_formosus ENSSFOG00015009231
pygocentrus_nattereri ENSPNAG00000016565
astyanax_mexicanus ENSAMXG00000011360
ictalurus_punctatus ENSIPUG00000008884
danio_rerio ENSDARG00000068123
periophthalmus_magnuspinnatus ENSPMGG00000015487
hippocampus_comes ENSHCOG00000011045
takifugu_rubripes ENSTRUG00000011213
tetraodon_nigroviridis ENSTNIG00000006007
mola_mola ENSMMOG00000000085
gasterosteus_aculeatus ENSGACG00000007551
labrus_bergylta ENSLBEG00000001431
mastacembelus_armatus ENSMAMG00000001670
anabas_testudineus ENSATEG00000014842
monopterus_albus ENSMALG00000010043
poecilia_formosa ENSPFOG00000023536
poecilia_mexicana ENSPMEG00000006698
poecilia_latipinna ENSPLAG00000023008
poecilia_reticulata ENSPREG00000018905
gambusia_affinis ENSGAFG00000013773
xiphophorus_couchianus ENSXCOG00000005164
xiphophorus_maculatus ENSXMAG00000015077
cyprinodon_variegatus ENSCVAG00000006234
fundulus_heteroclitus ENSFHEG00000022319
kryptolebias_marmoratus ENSKMAG00000021021
oryzias_latipes_asm223467v1 ENSORLG00000005111
oryzias_latipes_asm223469v1 ENSORLG00015008366
oryzias_latipes_asm223471v1 ENSORLG00020019885
oryzias_melastigma ENSOMEG00000023537
amphiprion_ocellaris ENSAOCG00000022713
amphiprion_percula ENSAPEG00000003303
acanthochromis_polyacanthus ENSAPOG00000011300
stegastes_partitus ENSSPAG00000007755
maylandia_zebra ENSMZEG00005004690
astatotilapia_calliptera ENSACLG00000018078
pundamilia_nyererei ENSPNYG00000010792
haplochromis_burtoni ENSHBUG00000010291
neolamprologus_brichardi ENSNBRG00000012231
oreochromis_niloticus ENSONIG00000015010
amphilophus_citrinellus ENSACIG00000005379
scophthalmus_maximus ENSSMAG00000000816
cynoglossus_semilaevis ENSCSEG00000012428
seriola_dumerili ENSSDUG00000022199
seriola_lalandi_dorsalis ENSSLDG00000001908
gadus_morhua ENSGMOG00000010130
esox_lucius ENSELUG00000018355
lepisosteus_oculatus ENSLOCG00000002195
petromyzon_marinus ENSPMAG00000009317
eptatretus_burgeri ENSEBUG00000013314
ciona_savignyi ENSCSAVG00000008900
ciona_intestinalis ENSCING00000019561
