labrus_bergylta ENSLBEG00000009893
nannospalax_galili ENSNGAG00000005791
nannospalax_galili ENSNGAG00000003034
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025716
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023221
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024136
mus_spicilegus ENSMSIG00000031569
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024677
rattus_norvegicus ENSRNOG00000018478
meriones_unguiculatus ENSMUGG00000018209
microtus_ochrogaster ENSMOCG00000017133
microtus_ochrogaster ENSMOCG00000001785
cricetulus_griseus_crigri_1.0 ENSCGRG00000002964
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010156
cricetulus_griseus_crigri-picr ENSCGRG00015024081
peromyscus_maniculatus_bairdii ENSPEMG00000019498
castor_canadensis ENSCCNG00000012216
chinchilla_lanigera ENSCLAG00000005793
octodon_degus ENSODEG00000003447
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014640
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015524
fukomys_damarensis ENSFDAG00000011284
fukomys_damarensis ENSFDAG00000002729
mesocricetus_auratus ENSMAUG00000018624
mesocricetus_auratus ENSMAUG00000007073
jaculus_jaculus ENSJJAG00000018582
dipodomys_ordii ENSDORG00000028584
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004711
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008329
cavia_aperea ENSCAPG00000006490
cavia_aperea ENSCAPG00000010046
cavia_porcellus ENSCPOG00000039199
cavia_porcellus ENSCPOG00000013721
spermophilus_dauricus ENSSDAG00000017139
urocitellus_parryii ENSUPAG00010021823
ictidomys_tridecemlineatus ENSSTOG00000000004
marmota_marmota_marmota ENSMMMG00000017006
oryctolagus_cuniculus ENSOCUG00000017461
ochotona_princeps ENSOPRG00000001518
tupaia_belangeri ENSTBEG00000010108
pan_paniscus ENSPPAG00000041293
pan_troglodytes ENSPTRG00000002371
homo_sapiens ENSG00000095777
gorilla_gorilla ENSGGOG00000006760
pongo_abelii ENSPPYG00000002159
nomascus_leucogenys ENSNLEG00000016768
rhinopithecus_roxellana ENSRROG00000042376
rhinopithecus_bieti ENSRBIG00000028265
colobus_angolensis_palliatus ENSCANG00000042280
piliocolobus_tephrosceles ENSPTEG00000033521
macaca_nemestrina ENSMNEG00000031491
macaca_fascicularis ENSMFAG00000040667
macaca_mulatta ENSMMUG00000012229
theropithecus_gelada ENSTGEG00000002752
papio_anubis ENSPANG00000023026
mandrillus_leucophaeus ENSMLEG00000027632
cercocebus_atys ENSCATG00000021307
cebus_capucinus_imitator ENSCCAG00000034884
saimiri_boliviensis_boliviensis ENSSBOG00000036221
callithrix_jacchus ENSCJAG00000007540
aotus_nancymaae ENSANAG00000020369
carlito_syrichta ENSTSYG00000000879
carlito_syrichta ENSTSYG00000026449
microcebus_murinus ENSMICG00000006193
propithecus_coquereli ENSPCOG00000021892
otolemur_garnettii ENSOGAG00000011118
ailuropoda_melanoleuca ENSAMEG00000004928
ursus_maritimus ENSUMAG00000001650
mustela_putorius_furo ENSMPUG00000012154
neovison_vison ENSNVIG00000023609
canis_lupus_familiaris ENSCAFG00000004279
canis_lupus_dingo ENSCAFG00020025694
vulpes_vulpes ENSVVUG00000010082
panthera_pardus ENSPPRG00000003515
panthera_tigris_altaica ENSPTIG00000002364
felis_catus ENSFCAG00000002336
capra_hircus ENSCHIG00000015900
ovis_aries ENSOARG00000004213
bos_taurus ENSBTAG00000002123
tursiops_truncatus ENSTTRG00000010009
sus_scrofa ENSSSCG00000011059
vicugna_pacos ENSVPAG00000010789
myotis_lucifugus ENSMLUG00000008053
pteropus_vampyrus ENSPVAG00000014215
equus_caballus ENSECAG00000012060
equus_caballus ENSECAG00000033552
sorex_araneus ENSSARG00000005026
erinaceus_europaeus ENSEEUG00000007326
procavia_capensis ENSPCAG00000002702
loxodonta_africana ENSLAFG00000009248
echinops_telfairi ENSETEG00000017613
choloepus_hoffmanni ENSCHOG00000010789
dasypus_novemcinctus ENSDNOG00000006012
ornithorhynchus_anatinus ENSOANG00000006026
gambusia_affinis ENSGAFG00000018446
chrysemys_picta_bellii ENSCPBG00000015398
gopherus_agassizii ENSGAGG00000009278
pelodiscus_sinensis ENSPSIG00000008703
anas_platyrhynchos_platyrhynchos ENSAPLG00000005895
anser_brachyrhynchus ENSABRG00000002738
gallus_gallus ENSGALG00000007647
coturnix_japonica ENSCJPG00005003940
meleagris_gallopavo ENSMGAG00000006952
numida_meleagris ENSNMEG00000009076
zonotrichia_albicollis ENSZALG00000015815
junco_hyemalis ENSJHYG00000009213
ficedula_albicollis ENSFALG00000007225
taeniopygia_guttata ENSTGUG00000001156
parus_major ENSPMJG00000006200
parus_major ENSPMJG00000006207
cyanistes_caeruleus ENSCCEG00000014256
cyanistes_caeruleus ENSCCEG00000004332
manacus_vitellinus ENSMVIG00005006900
lepidothrix_coronata ENSLCOG00000003091
lonchura_striata_domestica ENSLSDG00000013913
calidris_pygmaea ENSCPGG00000017719
melopsittacus_undulatus ENSMUNG00000006504
calidris_pugnax ENSCPUG00000009858
calidris_pugnax ENSCPUG00000009857
serinus_canaria ENSSCAG00000009851
apteryx_owenii ENSAOWG00000018429
apteryx_owenii ENSAOWG00000018442
apteryx_haastii ENSAHAG00000004573
apteryx_haastii ENSAHAG00000004571
chelonoidis_abingdonii ENSCABG00000013128
crocodylus_porosus ENSCPRG00005008581
pogona_vitticeps ENSPVIG00000023560
apteryx_rowi ENSARWG00000010236
nothoprocta_perdicaria ENSNPEG00000007407
dromaius_novaehollandiae ENSDNVG00000006496
crocodylus_porosus ENSCPRG00005008606
anolis_carolinensis ENSACAG00000008363
notechis_scutatus ENSNSUG00000018043
salvator_merianae ENSSMRG00000014096
petromyzon_marinus ENSPMAG00000001872
eptatretus_burgeri ENSEBUG00000013038
