pan_paniscus ENSPPAG00000027688
procavia_capensis ENSPCAG00000001036
echinops_telfairi ENSETEG00000016807
phascolarctos_cinereus ENSPCIG00000024682
notamacropus_eugenii ENSMEUG00000006389
sarcophilus_harrisii ENSSHAG00000007055
monodelphis_domestica ENSMODG00000020979
ornithorhynchus_anatinus ENSOANG00000006420
pogona_vitticeps ENSPVIG00000023768
anolis_carolinensis ENSACAG00000009269
notechis_scutatus ENSNSUG00000017856
salvator_merianae ENSSMRG00000022993
sphenodon_punctatus ENSSPUG00000000684
apteryx_haastii ENSAHAG00000011535
apteryx_rowi ENSARWG00000012843
apteryx_owenii ENSAOWG00000007688
dromaius_novaehollandiae ENSDNVG00000009615
nothoprocta_perdicaria ENSNPEG00000013273
calidris_pygmaea ENSCPGG00000012317
calidris_pugnax ENSCPUG00000012447
manacus_vitellinus ENSMVIG00005011423
lepidothrix_coronata ENSLCOG00000001451
serinus_canaria ENSSCAG00000010751
taeniopygia_guttata ENSTGUG00000005028
junco_hyemalis ENSJHYG00000001692
zonotrichia_albicollis ENSZALG00000003817
ficedula_albicollis ENSFALG00000005072
taeniopygia_guttata ENSTGUG00000013739
lonchura_striata_domestica ENSLSDG00000008284
cyanistes_caeruleus ENSCCEG00000018387
parus_major ENSPMJG00000009822
melopsittacus_undulatus ENSMUNG00000008459
anas_platyrhynchos_platyrhynchos ENSAPLG00000015060
anas_platyrhynchos_platyrhynchos ENSAPLG00000024773
anser_brachyrhynchus ENSABRG00000007653
meleagris_gallopavo ENSMGAG00000014554
coturnix_japonica ENSCJPG00005007967
gallus_gallus ENSGALG00000016059
numida_meleagris ENSNMEG00000012887
crocodylus_porosus ENSCPRG00005015772
gopherus_agassizii ENSGAGG00000003557
chelonoidis_abingdonii ENSCABG00000000250
chrysemys_picta_bellii ENSCPBG00000012415
pelodiscus_sinensis ENSPSIG00000007985
xenopus_tropicalis ENSXETG00000023724
latimeria_chalumnae ENSLACG00000010068
esox_lucius ENSELUG00000013434
gadus_morhua ENSGMOG00000005232
pygocentrus_nattereri ENSPNAG00000017941
astyanax_mexicanus ENSAMXG00000032582
scleropages_formosus ENSSFOG00015013427
paramormyrops_kingsleyae ENSPKIG00000014093
lepisosteus_oculatus ENSLOCG00000004903
eptatretus_burgeri ENSEBUG00000015567
